12/25/1998 4.264 -3.798
12/28/1998 4.208 -3.420
12/31/1998 4.165 -3.230
01/03/1999 4.128 -3.145
01/06/1999 4.033 -3.100
01/09/1999 3.992 -2.937
01/12/1999 3.935 -2.869
01/15/1999 3.872 -2.746
01/18/1999 3.821 -2.740
01/21/1999 3.786 -2.717
01/24/1999 3.703 -2.580
01/27/1999 3.645 -2.589
01/30/1999 3.605 -2.503
02/02/1999 3.552 -2.501
02/05/1999 3.476 -2.373
02/08/1999 3.432 -2.333
02/11/1999 3.367 -2.250
02/14/1999 3.292 -2.248
02/17/1999 3.247 -2.173
02/20/1999 3.185 -2.101
02/23/1999 3.128 -2.124
02/26/1999 3.074 -2.108
02/29/1999 3.035 -2.060
03/03/1999 2.973 -1.939
03/06/1999 2.898 -1.918
03/09/1999 2.850 -1.909
03/12/1999 2.779 -1.825
03/15/1999 2.734 -1.856
03/18/1999 2.681 -1.781
03/21/1999 2.619 -1.725
03/24/1999 2.568 -1.727
03/27/1999 2.496 -1.672
03/30/1999 2.455 -1.644
04/02/1999 2.381 -1.573
04/05/1999 2.336 -1.559
04/08/1999 2.286 -1.493
04/11/1999 2.227 -1.464
04/14/1999 2.153 -1.435
04/17/1999 2.114 -1.395
04/20/1999 2.051 -1.420
04/23/1999 1.998 -1.386
04/26/1999 1.930 -1.335
04/29/1999 1.879 -1.266
05/02/1999 1.814 -1.282
05/05/1999 1.766 -1.248
05/08/1999 1.702 -1.214
05/11/1999 1.652 -1.146
05/14/1999 1.594 -1.115
05/17/1999 1.538 -1.088
05/20/1999 1.468 -1.080
05/23/1999 1.419 -1.037
05/26/1999 1.358 -0.995
05/29/1999 1.296 -0.979
06/01/1999 1.239 -0.952
06/04/1999 1.193 -0.928
06/07/1999 1.136 -0.875
06/10/1999 1.069 -0.864
06/13/1999 1.015 -0.838
06/16/1999 0.955 -0.791
06/19/1999 0.902 -0.786
06/22/1999 0.843 -0.766
06/25/1999 0.787 -0.729
06/28/1999 0.731 -0.698
07/01/1999 0.670 -0.682
07/04/1999 0.612 -0.642
07/07/1999 0.555 -0.612
07/10/1999 0.499 -0.582
07/13/1999 0.441 -0.580
07/16/1999 0.385 -0.548
07/19/1999 0.327 -0.500
07/22/1999 0.271 -0.480
07/25/1999 0.213 -0.461
07/28/1999 0.157 -0.433
07/31/1999 0.099 -0.419
08/03/1999 0.041 -0.393
