 0.00000e+00  2.05274e+00  2.04965e+00
 1.00000e-04  2.05435e+00  2.05298e+00
 2.00000e-04  2.05471e+00  2.05309e+00
 3.00000e-04  2.05305e+00  2.05260e+00
 4.00000e-04  2.05667e+00  2.06093e+00
 5.00000e-04  2.06147e+00  2.06333e+00
 6.00000e-04  2.06638e+00  2.06648e+00
 7.00000e-04  2.06399e+00  2.06844e+00
 8.00000e-04  2.06580e+00  2.06563e+00
 9.00000e-04  2.06094e+00  2.05637e+00
 1.00000e-03  2.05160e+00  2.04838e+00
 1.10000e-03  2.05001e+00  2.04544e+00
 1.20000e-03  2.04110e+00  2.04448e+00
 1.30000e-03  2.04948e+00  2.05012e+00
 1.40000e-03  2.04917e+00  2.05024e+00
 1.50000e-03  2.04649e+00  2.04793e+00
 1.60000e-03  2.05224e+00  2.04987e+00
 1.70000e-03  2.05446e+00  2.05932e+00
 1.80000e-03  2.05953e+00  2.06340e+00
 1.90000e-03  2.06310e+00  2.06322e+00
 2.00000e-03  2.06529e+00  2.06212e+00
 2.10000e-03  2.06551e+00  2.06791e+00
 2.20000e-03  2.06789e+00  2.06643e+00
 2.30000e-03  2.06392e+00  2.06628e+00
 2.40000e-03  2.06528e+00  2.06624e+00
 2.50000e-03  2.06426e+00  2.06373e+00
 2.60000e-03  2.05923e+00  2.05612e+00
 2.70000e-03  2.06042e+00  2.06009e+00
 2.80000e-03  2.06340e+00  2.05849e+00
 2.90000e-03  2.05460e+00  2.05726e+00
 3.00000e-03  2.05581e+00  2.05823e+00
 3.10000e-03  2.05396e+00  2.05760e+00
 3.20000e-03  2.06067e+00  2.05783e+00
 3.30000e-03  2.05302e+00  2.04825e+00
 3.40000e-03  2.04648e+00  2.04187e+00
 3.50000e-03  2.03934e+00  2.03974e+00
 3.60000e-03  2.04194e+00  2.04517e+00
 3.70000e-03  2.04329e+00  2.04296e+00
 3.80000e-03  2.04406e+00  2.04699e+00
 3.90000e-03  2.04418e+00  2.04314e+00
 4.00000e-03  2.04392e+00  2.04555e+00
 4.10000e-03  2.04956e+00  2.04754e+00
 4.20000e-03  2.04779e+00  2.04735e+00
 4.30000e-03  2.04549e+00  2.04795e+00
 4.40000e-03  2.04944e+00  2.04458e+00
 4.50000e-03  2.04555e+00  2.04199e+00
 4.60000e-03  2.04141e+00  2.03855e+00
 4.70000e-03  2.03982e+00  2.04354e+00
 4.80000e-03  2.04669e+00  2.04942e+00
 4.90000e-03  2.04913e+00  2.05400e+00
 5.00000e-03  2.05203e+00  2.04837e+00
 5.10000e-03  2.05337e+00  2.05733e+00
 5.20000e-03  2.05704e+00  2.05854e+00
 5.30000e-03  2.05735e+00  2.05351e+00
 5.40000e-03  2.05427e+00  2.05369e+00
 5.50000e-03  2.05687e+00  2.05949e+00
 5.60000e-03  2.06293e+00  2.06037e+00
 5.70000e-03  2.06225e+00  2.05843e+00
 5.80000e-03  2.05374e+00  2.05442e+00
 5.90000e-03  2.05243e+00  2.05547e+00
 6.00000e-03  2.05676e+00  2.06109e+00
 6.10000e-03  2.05853e+00  2.05767e+00
 6.20000e-03  2.05523e+00  2.05850e+00
 6.30000e-03  2.06311e+00  2.05923e+00
 6.40000e-03  2.06343e+00  2.06637e+00
 6.50000e-03  2.06835e+00  2.07297e+00
 6.60000e-03  2.07119e+00  2.07097e+00
 6.70000e-03  2.07288e+00  2.07721e+00
 6.80000e-03  2.07972e+00  2.07971e+00
 6.90000e-03  2.07710e+00  2.07750e+00
 7.00000e-03  2.07978e+00  2.07893e+00
 7.10000e-03  2.07923e+00  2.07475e+00
 7.20000e-03  2.07640e+00  2.07317e+00
 7.30000e-03  2.07658e+00  2.07513e+00
 7.40000e-03  2.07847e+00  2.07883e+00
 7.50000e-03  2.07898e+00  2.07571e+00
 7.60000e-03  2.07843e+00  2.07649e+00
 7.70000e-03  2.07239e+00  2.07562e+00
 7.80000e-03  2.07426e+00  2.07456e+00
 7.90000e-03  2.07512e+00  2.07286e+00
 8.00000e-03  2.07303e+00  2.07638e+00
 8.10000e-03  2.07893e+00  2.07884e+00
 8.20000e-03  2.07919e+00  2.07951e+00
 8.30000e-03  2.08080e+00  2.08380e+00
 8.40000e-03  2.08537e+00  2.08335e+00
 8.50000e-03  2.07915e+00  2.07603e+00
 8.60000e-03  2.07227e+00  2.07251e+00
 8.70000e-03  2.07304e+00  2.07696e+00
 8.80000e-03  2.07384e+00  2.07145e+00
 8.90000e-03  2.07254e+00  2.06944e+00
 9.00000e-03  2.06843e+00  2.07010e+00
 9.10000e-03  2.06776e+00  2.06672e+00
 9.20000e-03  2.06580e+00  2.06087e+00
 9.30000e-03  2.06170e+00  2.06333e+00
 9.40000e-03  2.06682e+00  2.06319e+00
 9.50000e-03  2.06141e+00  2.05877e+00
 9.60000e-03  2.05934e+00  2.05952e+00
 9.70000e-03  2.06103e+00  2.05895e+00
 9.80000e-03  2.06277e+00  2.06720e+00
 9.90000e-03  2.06929e+00  2.06440e+00
 1.00000e-02  2.06729e+00  2.06805e+00
 1.01000e-02  2.07046e+00  2.06550e+00
 1.02000e-02  2.06869e+00  2.06487e+00
 1.03000e-02  2.06520e+00  2.06762e+00
 1.04000e-02  2.06705e+00  2.06715e+00
 1.05000e-02  2.06793e+00  2.07287e+00
 1.06000e-02  2.06944e+00  2.07257e+00
 1.07000e-02  2.06874e+00  2.07366e+00
 1.08000e-02  2.07392e+00  2.07684e+00
 1.09000e-02  2.07444e+00  2.07486e+00
 1.10000e-02  2.07296e+00  2.07733e+00
 1.11000e-02  2.08162e+00  2.08548e+00
 1.12000e-02  2.08313e+00  2.08792e+00
 1.13000e-02  2.09075e+00  2.08846e+00
 1.14000e-02  2.09130e+00  2.08697e+00
 1.15000e-02  2.08625e+00  2.08805e+00
 1.16000e-02  2.08407e+00  2.08090e+00
 1.17000e-02  2.07719e+00  2.07351e+00
 1.18000e-02  2.06913e+00  2.06511e+00
 1.19000e-02  2.06717e+00  2.06363e+00
 1.20000e-02  2.06724e+00  2.06340e+00
 1.21000e-02  2.06157e+00  2.06285e+00
 1.22000e-02  2.05993e+00  2.05982e+00
