  3.7136e-02   2.2754e-01
  1.0882e+00   6.5983e-01
  2.0821e+00   1.0686e+00
  3.0547e+00   1.4686e+00
  4.0122e+00   1.8624e+00
  5.0895e+00   2.3055e+00
  6.0154e+00   2.6863e+00
  7.0997e+00   3.1323e+00
  8.0611e+00   3.5277e+00
  9.0420e+00   3.9311e+00
  1.0066e+01   4.3523e+00
  1.1026e+01   4.7470e+00
  1.2096e+01   5.1873e+00
  1.3098e+01   5.5991e+00
  1.4077e+01   6.0018e+00
  1.5037e+01   6.3969e+00
  1.6037e+01   6.8081e+00
  1.7022e+01   7.2132e+00
  1.8059e+01   7.6395e+00
  1.9078e+01   8.0585e+00
  2.0069e+01   8.4664e+00
  2.1015e+01   8.8551e+00
  2.2090e+01   9.2975e+00
  2.3016e+01   9.6785e+00
  2.4093e+01   1.0121e+01
  2.5058e+01   1.0518e+01
  2.6016e+01   1.0912e+01
  2.7071e+01   1.1346e+01
  2.8094e+01   1.1767e+01
  2.9035e+01   1.2154e+01
  3.0005e+01   1.2553e+01
  3.1069e+01   1.2990e+01
  3.2027e+01   1.3384e+01
  3.3074e+01   1.3815e+01
  3.4045e+01   1.4214e+01
  3.5055e+01   1.4630e+01
  3.6012e+01   1.5023e+01
  3.7063e+01   1.5456e+01
  3.8006e+01   1.5843e+01
  3.9008e+01   1.6255e+01
  4.0058e+01   1.6687e+01
  4.1096e+01   1.7114e+01
  4.2045e+01   1.7504e+01
  4.3060e+01   1.7922e+01
  4.4090e+01   1.8345e+01
  4.5008e+01   1.8723e+01
  4.6025e+01   1.9141e+01
  4.7040e+01   1.9559e+01
  4.8024e+01   1.9964e+01
  4.9009e+01   2.0369e+01
  5.0063e+01   2.0802e+01
  5.1030e+01   2.1200e+01
  5.2065e+01   2.1626e+01
  5.3032e+01   2.2023e+01
  5.4089e+01   2.2458e+01
  5.5095e+01   2.2872e+01
  5.6048e+01   2.3264e+01
  5.7050e+01   2.3676e+01
  5.8039e+01   2.4083e+01
  5.9082e+01   2.4511e+01
  6.0098e+01   2.4929e+01
  6.1004e+01   2.5302e+01
  6.2033e+01   2.5725e+01
  6.3058e+01   2.6147e+01
  6.4022e+01   2.6543e+01
  6.5052e+01   2.6967e+01
  6.6100e+01   2.7398e+01
  6.7077e+01   2.7800e+01
  6.8031e+01   2.8192e+01
  6.9011e+01   2.8595e+01
  7.0025e+01   2.9012e+01
  7.1006e+01   2.9416e+01
  7.2036e+01   2.9839e+01
  7.3091e+01   3.0273e+01
  7.4098e+01   3.0687e+01
  7.5000e+01   3.1058e+01
  7.6098e+01   3.1510e+01
  7.7027e+01   3.1892e+01
  7.8007e+01   3.2295e+01
  7.9082e+01   3.2737e+01
  8.0005e+01   3.3117e+01
  8.1052e+01   3.3547e+01
  8.2087e+01   3.3973e+01
  8.3068e+01   3.4376e+01
  8.4023e+01   3.4769e+01
  8.5070e+01   3.5200e+01
  8.6094e+01   3.5621e+01
  8.7011e+01   3.5998e+01
  8.8098e+01   3.6445e+01
  8.9037e+01   3.6832e+01
  9.0092e+01   3.7265e+01
  9.1051e+01   3.7660e+01
  9.2037e+01   3.8065e+01
  9.3067e+01   3.8489e+01
  9.4067e+01   3.8900e+01
  9.5091e+01   3.9322e+01
  9.6043e+01   3.9713e+01
  9.7007e+01   4.0109e+01
  9.8042e+01   4.0535e+01
  9.9093e+01   4.0967e+01
  1.0000e+02   4.1341e+01
  1.0109e+02   4.1788e+01
  1.0206e+02   4.2186e+01
  1.0302e+02   4.2584e+01
  1.0403e+02   4.2997e+01
  1.0506e+02   4.3419e+01
  1.0603e+02   4.3822e+01
  1.0707e+02   4.4247e+01
  1.0805e+02   4.4651e+01
  1.0906e+02   4.5065e+01
  1.1000e+02   4.5454e+01
  1.1107e+02   4.5894e+01
  1.1204e+02   4.6293e+01
  1.1306e+02   4.6712e+01
  1.1405e+02   4.7120e+01
  1.1509e+02   4.7545e+01
  1.1601e+02   4.7924e+01
  1.1701e+02   4.8336e+01
  1.1802e+02   4.8751e+01
  1.1906e+02   4.9178e+01
  1.2002e+02   4.9575e+01
  1.2103e+02   4.9988e+01
  1.2205e+02   5.0408e+01
  1.2307e+02   5.0828e+01
