#25.11.2013 6,7
11:57 1.1997e+06 1.0000e+00
11:58 1.1413e+06 9.5127e-01
11:59 1.0289e+06 9.0157e-01
12:00 9.4332e+05 9.1679e-01
12:01 9.2162e+05 9.7699e-01
12:02 9.2714e+05 1.0060e+00
12:03 9.3739e+05 1.0111e+00
12:04 9.4892e+05 1.0123e+00
12:05 9.6438e+05 1.0163e+00
12:06 9.4701e+05 9.8199e-01
12:07 9.4638e+05 9.9933e-01
12:08 9.5544e+05 1.0096e+00
12:09 9.3734e+05 9.8105e-01
12:10 9.2521e+05 9.8707e-01
12:11 8.7552e+05 9.4629e-01
12:12 8.5279e+05 9.7404e-01
12:13 8.2506e+05 9.6748e-01
12:14 7.6202e+05 9.2360e-01
12:15 6.9080e+05 9.0654e-01
12:16 6.5684e+05 9.5084e-01
12:17 6.4349e+05 9.7967e-01
12:18 6.0772e+05 9.4441e-01
12:19 5.5688e+05 9.1634e-01
12:20 5.3644e+05 9.6329e-01
12:21 4.9967e+05 9.3146e-01
12:22 4.6405e+05 9.2871e-01
12:23 4.6147e+05 9.9444e-01
12:24 4.7074e+05 1.0201e+00
12:25 4.6264e+05 9.8279e-01
12:26 4.4791e+05 9.6817e-01
12:27 4.2648e+05 9.5215e-01
12:28 3.9231e+05 9.1987e-01
12:29 3.6139e+05 9.2119e-01
12:30 3.5487e+05 9.8195e-01
12:31 3.3123e+05 9.3341e-01
12:32 3.1839e+05 9.6123e-01
12:33 3.0527e+05 9.5879e-01
12:34 2.9919e+05 9.8008e-01
12:35 2.9727e+05 9.9357e-01
12:36 2.9492e+05 9.9210e-01
12:37 2.9122e+05 9.8745e-01
12:38 2.7886e+05 9.5757e-01
12:39 2.5411e+05 9.1125e-01
12:40 2.3454e+05 9.2297e-01
12:41 2.1606e+05 9.2123e-01
12:42 2.0786e+05 9.6204e-01
12:43 1.9980e+05 9.6120e-01
12:44 1.8669e+05 9.3438e-01
12:45 1.8372e+05 9.8410e-01
12:46 1.8938e+05 1.0308e+00
12:47 1.8577e+05 9.8092e-01
12:48 1.7795e+05 9.5790e-01
12:49 1.7885e+05 1.0051e+00
12:50 1.7630e+05 9.8570e-01
12:51 1.7744e+05 1.0065e+00
12:52 1.7004e+05 9.5833e-01
12:53 1.6487e+05 9.6955e-01
12:54 1.6154e+05 9.7982e-01
12:55 1.6345e+05 1.0118e+00
12:56 1.5943e+05 9.7540e-01
12:57 1.6004e+05 1.0038e+00
12:58 1.6668e+05 1.0415e+00
12:59 1.6630e+05 9.9770e-01
13:00 1.7182e+05 1.0332e+00
13:01 1.7942e+05 1.0443e+00
13:02 1.8711e+05 1.0428e+00
13:03 1.9829e+05 1.0598e+00
13:04 2.1152e+05 1.0667e+00
13:05 2.1890e+05 1.0349e+00
13:06 2.3257e+05 1.0624e+00
13:07 2.3442e+05 1.0080e+00
13:08 2.3145e+05 9.8733e-01
13:09 2.3793e+05 1.0280e+00
13:10 2.3960e+05 1.0070e+00
13:11 2.3254e+05 9.7054e-01
13:12 2.2616e+05 9.7255e-01
13:13 2.2214e+05 9.8224e-01
13:14 2.2744e+05 1.0239e+00
13:15 2.4201e+05 1.0640e+00
13:16 2.5872e+05 1.0690e+00
13:17 2.8457e+05 1.0999e+00
13:18 3.1019e+05 1.0900e+00
13:19 3.1785e+05 1.0247e+00
13:20 3.2280e+05 1.0156e+00
13:21 3.4192e+05 1.0593e+00
13:22 3.5716e+05 1.0446e+00
13:23 3.5992e+05 1.0077e+00
13:24 3.5088e+05 9.7489e-01
13:25 3.5569e+05 1.0137e+00
13:26 3.6425e+05 1.0241e+00
13:27 3.8202e+05 1.0488e+00
13:28 3.8245e+05 1.0011e+00
13:29 3.6657e+05 9.5847e-01
13:30 3.6626e+05 9.9914e-01
13:31 3.6090e+05 9.8539e-01
13:32 3.6776e+05 1.0190e+00
13:33 3.7229e+05 1.0123e+00
13:34 3.5985e+05 9.6660e-01
13:35 3.5532e+05 9.8742e-01
13:36 3.6549e+05 1.0286e+00
13:37 3.6433e+05 9.9684e-01
13:38 3.4702e+05 9.5249e-01
13:39 3.3414e+05 9.6287e-01
13:40 3.3200e+05 9.9359e-01
13:41 3.2707e+05 9.8516e-01
13:42 3.1734e+05 9.7024e-01
13:43 3.0814e+05 9.7101e-01
13:44 2.8685e+05 9.3091e-01
13:45 2.8547e+05 9.9519e-01
13:46 2.7270e+05 9.5526e-01
13:47 2.6967e+05 9.8889e-01
13:48 2.5444e+05 9.4355e-01
13:49 2.2946e+05 9.0183e-01
13:50 2.1213e+05 9.2444e-01
13:51 2.0243e+05 9.5431e-01
13:52 2.0099e+05 9.9288e-01
13:53 2.0482e+05 1.0190e+00
13:54 2.0117e+05 9.8218e-01
13:55 2.0523e+05 1.0202e+00
13:56 2.0761e+05 1.0116e+00
13:57 2.1194e+05 1.0209e+00
13:58 2.1100e+05 9.9554e-01
13:59 2.0564e+05 9.7459e-01
14:00 1.9774e+05 9.6159e-01
14:01 1.9376e+05 9.7986e-01
14:02 1.9071e+05 9.8426e-01
14:03 1.8122e+05 9.5028e-01
14:04 1.7220e+05 9.5019e-01
14:05 1.7054e+05 9.9040e-01
14:06 1.7501e+05 1.0262e+00
14:07 1.7241e+05 9.8515e-01
14:08 1.7480e+05 1.0139e+00
14:09 1.8041e+05 1.0321e+00
