# id doba celkova davka
10e1c0 97.95833333333333 735055.1932632049
4f7316 80.0 543861.8217146249
731b9d 109.95833333333333 607343.2398544959
80b53e 63.0 274606.9738533139
3c478b 97.95833333333333 605806.3829556449
206c34 27.0 95202.75693089257
2262d3 99.95833333333333 561849.4356658725
128041 95.95833333333333 537722.3223425699
8be40c 32.0 116528.59374364208
71c732 92.95833333333333 420715.6120473035
1a0c9b 24.0 125913.82293940937
811726 26.0 89621.42327274151
469fe9 45.0 113155.2528999257
185be9 26.0 110242.07573016504
48477c 102.95833333333333 475626.18888767116
4a5da9 74.0 522194.47445805883
238308 75.0 442127.2352821988
95038d 120.95833333333333 638076.6711985512
1605b3 67.0 380766.8674002525
1b4c60 57.0 143432.32639411435
20d916 119.95833333333333 419509.624079375
649ed4 49.0 242670.72883163788
8c10d4 45.0 189706.58404859618
4ae0f7 65.0 143763.78316513312
3bf54d 65.0 413649.9739062945
7bbe41 100.95833333333333 588434.5525114952
52e14e 54.0 294070.340745566
595e5f 112.95833333333333 613692.8791283189
651752 54.0 152933.6798814628
86b340 31.0 116352.2120847022
266958 83.95833333333333 382077.20073966886
986de7 24.0 171041.71312669438
873eda 106.95833333333333 725018.4344678237
03e31c 78.0 403262.58163084
66ada4 42.0 185160.76441991216
7da681 24.0 100698.74996185109
2d57ee 43.0 248432.77028999748
8313af 43.0 245985.76508312626
8baca0 25.0 115941.9458287187
3ebc9b 83.95833333333333 509653.04863780976
86c201 108.95833333333333 536163.784855058
3c8bd0 75.0 288353.0704411106
88ac40 36.0 132203.16546385337
32d8c6 73.0 447719.7475028177
1a858e 23.0 88376.22181419388
9368ea 44.0 268156.9220136967
8ef3e9 90.95833333333333 382964.48865073564
626e82 98.95833333333333 700718.3110835924
367d0f 36.0 129090.653235971
2ae11d 80.95833333333333 543829.4215586196
984cf5 101.95833333333333 261682.18432560746
0a936f 37.0 169391.527181539
326038 41.0 144020.73524658268
6d65e8 59.0 324308.70255324873
607058 47.0 190675.51883967465
69450e 38.0 260265.86769314672
3bd5ed 77.0 290849.48806052183
92169f 66.0 310621.75082283706
791eac 34.0 96866.17970589532
9496e9 46.0 147743.86758941223
0be7b6 86.95833333333333 440914.476959406
17199c 74.0 362723.7187850902
32f521 38.0 167907.25175327432
34fd81 84.95833333333333 246376.50429456378
2a0c08 94.95833333333333 345331.35676084645
3d6fcb 94.95833333333333 452414.6316496988
0422d9 116.95833333333333 576411.4144500667
587bed 57.0 200075.51655828193
1952c6 110.95833333333333 295542.1445867166
4e8d9f 50.0 266266.3755240503
68f296 51.0 324104.1358046673
438a7c 85.95833333333333 440750.5741375615
33732b 93.95833333333333 568114.033939217
18be7e 43.0 220388.03983105984
076806 106.95833333333333 503452.69612111495
3a0156 93.95833333333333 608924.8984374898
43de5a 74.95833333333333 166615.633322439
850c4d 55.0 164959.92193731645
55f755 81.95833333333333 339508.99093480443
3d61be 101.95833333333333 235558.06937844437
157d7c 43.0 225980.9018970181
78ee99 108.95833333333333 288110.47182384715
63c8b5 46.0 184246.25906723188
347e14 32.0 115847.38771066368
774105 91.95833333333333 670860.5759718157
7783bd 74.95833333333333 375559.3123873324
23f55d 100.95833333333333 643550.2967539072
680ce1 68.0 437007.98136771325
216c88 73.95833333333333 311437.71857913194
04baeb 70.0 490572.30285596283
126b0c 69.0 308200.65856553166
55d7fa 115.95833333333333 406522.631163694
6b68c0 96.95833333333333 196960.474636392
904941 86.95833333333333 332504.08290120645
26922d 78.95833333333333 432544.52666367986
5d5974 50.0 284365.6318463996
394b90 50.0 236546.6223172614
7545a2 32.0 218266.4338235091
64544a 107.95833333333333 307118.518748003
7f08f8 35.0 116007.89242394145
95f14e 79.95833333333333 513708.1759667125
915052 84.95833333333333 514268.895115019
0266c7 30.0 119140.56378879274
90b53d 42.0 269701.34003993956
835f25 40.0 98964.48992312634
2977f5 70.95833333333333 269748.7484197191
25919e 104.95833333333333 288444.247248977
41eb59 91.95833333333333 431538.46086029505
7493d2 69.95833333333333 233578.68953737555
8f151e 67.0 241650.9242455423
2a59f3 101.95833333333333 446895.7914578745
922bb4 94.95833333333333 429211.9350697263
7002f3 61.0 178279.58381923288
8435f3 115.95833333333333 748179.3053691176
603f30 74.95833333333333 412084.1902471885
5ef0a8 102.95833333333333 753040.9369877399
91ab0d 22.0 113213.23644174036
195b9f 90.95833333333333 498601.3445942512
02729a 101.95833333333333 357376.68553644
51871f 32.0 159511.90312317098
719c0e 52.0 220786.08088697164
00cf08 108.95833333333333 599873.9329052046
5c8afd 83.95833333333333 329162.6618410158
988237 51.0 226354.66361301715
5f5a0a 53.0 270459.6294672443
3ab332 59.0 306141.3220203167
01316c 90.95833333333333 352550.70315592084
72bb22 35.0 155512.8838019062
96b5b1 47.0 357229.48479474726
339d3f 113.95833333333333 733981.2714210479
68b18c 31.0 67583.78617808934
66a13b 28.0 125643.28343319753
4b406d 32.0 130841.0372941594
4a138e 107.95833333333333 566710.8923634319
1d9227 113.95833333333333 400337.91530866706
23b12b 68.95833333333333 422560.94092805736
4cff4b 105.95833333333333 648739.0595569961
3823af 34.0 121274.71965473461
8193a2 39.0 183023.73292731083
2377eb 114.95833333333333 550497.5839231834
7f7f63 112.95833333333333 545374.7129011487
88215f 101.95833333333333 785559.6672340404
4922f9 119.95833333333333 571098.9857129453
724253 72.95833333333333 205001.6379333583
35ec00 67.95833333333333 332323.50470048963
1dcb8e 66.95833333333333 279911.63295336114
6c7ed4 59.0 187358.85924957588
2a72cf 72.95833333333333 452157.42130674125
758bba 55.0 170814.85837994397
6c64be 85.95833333333333 327246.11474753194
143c87 59.0 291792.58410985465
589df8 48.0 209245.09179546506
0db587 45.0 181612.4381659522
423cee 69.95833333333333 368427.14165199274
3ac583 32.0 81511.35259490462
46d420 88.95833333333333 355144.04126184527
2cd45b 29.0 84456.51086447992
58009c 74.95833333333333 296389.3010720165
64199c 83.95833333333333 250458.45394248294
86206c 42.0 152101.25637673493
1742ad 118.95833333333333 290361.2297488958
2d66a1 53.0 113938.96815490273
0f3f20 44.0 253400.98222951518
236b37 103.95833333333333 657624.2335279663
04ff39 69.95833333333333 249063.6698923823
7888e4 104.95833333333333 418014.6749278461
1c7125 85.95833333333333 495096.44627549656
123d29 42.0 247731.78260771013
51a275 30.0 171745.17810506432
80e76c 87.95833333333333 238619.80605495386
38f774 66.95833333333333 282266.7290068712
8f24db 57.0 345846.74440382735
0a5d4f 41.0 174945.20436019162
0d8054 53.0 203245.6200054835
546e55 28.0 150993.4179762644
02ed1b 105.95833333333333 366365.8167848692
5f26ed 82.95833333333333 335879.6200599615
73b921 48.0 210948.89796142382
4ccc19 105.95833333333333 495263.33769105887
03b3c5 32.0 132128.72536192727
5d13b1 93.95833333333333 271706.2687829027
0bacb2 49.0 288674.5322253796
716b4f 102.95833333333333 222781.9304953435
4328ba 108.95833333333333 310260.02230131085
5a8ae0 84.95833333333333 322070.22000143415
4b84f2 88.95833333333333 428482.5585377067
0c88f2 97.95833333333333 392422.66916278494
8243b3 99.95833333333333 640799.7041358004
50db00 93.95833333333333 620621.4909350411
23c110 101.95833333333333 656231.3095454789
08bcf5 40.0 169891.30998248773
8610bd 76.95833333333333 487699.8126633512
95b9ee 81.95833333333333 287756.28227287653
8aa64c 112.95833333333333 492687.8283372992
4ab9a7 51.0 361838.88575316407
2d189d 70.95833333333333 400471.1412367806
30ca11 52.0 182419.29494510006
2b7c39 29.0 116767.3289529006
642275 94.95833333333333 569751.1070355105
0410cc 43.0 222535.19797809026
189372 33.0 240453.31444739155
658a48 119.95833333333333 454625.37506566505
871845 102.95833333333333 667641.4858961868
3b50ac 71.95833333333333 378874.537551901
108fa1 67.95833333333333 253646.34956589082
438e33 94.95833333333333 356492.91849067266
83888b 82.95833333333333 585363.6382002576
31a197 79.95833333333333 250277.09301833573
0cc8a0 65.95833333333333 248884.2458378484
007587 38.0 127109.65722156699
44435b 91.95833333333333 485307.0069750084
4371c7 82.95833333333333 345445.43678826094
5a06ce 120.95833333333333 447862.159445226
4321d9 57.958333333333336 159746.47509979704
8b27a0 109.95833333333333 630317.536899584
519fb6 42.0 168209.46468429366
24015e 55.958333333333336 255004.64063523398
304e5e 49.0 262702.9263036489
484652 58.958333333333336 258124.45673511832
52e87b 35.0 176111.73222876157
02c9d9 113.95833333333333 404268.70175743825
1d1ab7 40.0 65596.90874706014
64f4d0 29.0 128215.11814708752
7d67a8 108.95833333333333 538509.4196723199
145608 82.95833333333333 416179.7648901048
40eec2 88.95833333333333 345949.246947324
88f283 106.95833333333333 439444.60258021177
690080 34.0 209034.70801048554
015668 89.95833333333333 493758.72506526083
82f66c 45.0 259026.9094499565
47826a 111.95833333333333 468031.7403698305
937323 25.0 108064.94364016286
1206d3 30.0 108688.8785434917
93504e 89.95833333333333 331608.02615453856
518d13 100.95833333333333 238404.68429519192
46c440 68.95833333333333 162659.82359094647
6a1270 25.0 125243.61873242234
569fa7 33.0 172177.46656056782
7936b8 53.958333333333336 196502.79596691646
85bdbd 30.0 130865.63972189186
1b10b7 22.0 155346.18705631644
5568b5 81.95833333333333 332364.2809568059
65706c 53.958333333333336 193463.6435794403
458aa6 105.95833333333333 443995.74078778556
369668 119.95833333333333 497277.1643845848
1792ba 81.95833333333333 420080.97565742634
310caa 38.0 205430.29041081053
272afa 84.95833333333333 253207.54899755245
613ed6 87.95833333333333 483948.10066522774
2f50a6 120.95833333333333 701839.07230533
415194 58.958333333333336 194563.60958253944
5dfe97 41.0 225783.53739835473
6c99d0 61.958333333333336 183711.50491490363
1fb71c 51.958333333333336 386683.15837687097
5350c2 103.95833333333333 456616.7684958139
73a053 73.95833333333333 231489.5848175713
05cb4c 120.95833333333333 577425.2816336779
26871c 92.95833333333333 536730.7262314637
8ac934 67.95833333333333 321445.1070826617
457461 79.95833333333333 562898.0899315428
29a02c 116.95833333333333 566733.6664002513
440977 103.95833333333333 479625.385409357
0331b0 66.95833333333333 254187.96422845565
0b0ee3 64.95833333333333 377514.62622910755
41dbd3 116.95833333333333 311488.1542832101
3c08d7 34.0 147172.74127628122
4ef9a2 106.95833333333333 524874.79795886
180474 81.95833333333333 407635.78877883585
4ce42c 110.95833333333333 323302.8807844975
511e10 64.95833333333333 440370.01533220126
419943 43.958333333333336 169726.5190161868
2e3f4f 86.95833333333333 207490.7165740688
632ce2 71.95833333333333 392252.88987769303
915ef4 57.958333333333336 276769.85779439233
0611d4 102.95833333333333 474090.9348332992
8f3bfd 39.0 269267.95963232167
632f77 100.95833333333333 375989.2647997294
10dd64 37.0 188587.4932763799
2ca73c 24.0 132821.0787097527
563a00 78.95833333333333 543618.8918955786
0fdb57 76.95833333333333 302117.2552658864
8891db 88.95833333333333 409599.3524759266
1a6fa3 92.95833333333333 470356.4516460281
006a33 57.958333333333336 263853.91864054196
204329 45.958333333333336 218579.2318292278
0c8158 54.958333333333336 193642.56361016256
3e2793 31.0 151264.19335512933
2a773d 96.95833333333333 323713.43584323704
0578df 106.95833333333333 507171.952045522
3a7a91 92.95833333333333 251307.11951025797
51ca93 75.95833333333333 315934.9861260277
959faf 57.958333333333336 248840.3590072396
02f8d5 46.958333333333336 192358.4371704544
2e7043 53.958333333333336 285948.36332445283
31cccc 55.958333333333336 243103.96339894625
7389e3 25.0 139840.4592142597
362a51 43.958333333333336 224998.50500560098
0e0a74 90.95833333333333 240309.56678927245
2f843a 50.958333333333336 298574.1912044074
377fe7 98.95833333333333 401314.1543561882
6ba545 54.958333333333336 191923.41452010258
005485 116.95833333333333 660353.9574972086
96016c 37.958333333333336 84005.08954506712
63e7cc 71.95833333333333 377111.43515998014
8268da 83.95833333333333 308577.9081609032
34de28 57.958333333333336 240891.8672719896
1ce68a 92.95833333333333 596759.2422560294
96d68a 35.0 211130.7295416774
36cd66 103.95833333333333 452668.3273659847
19f940 51.958333333333336 189843.00925103007
2b1563 65.95833333333333 132170.2739366895
3eebf1 77.95833333333333 391719.29259915993
060394 91.95833333333333 475446.60244971776
62b1cb 26.0 79901.13496753447
29217a 37.958333333333336 138413.5571649797
66453a 80.95833333333333 229041.2361889047
1c279e 47.958333333333336 238088.75948060866
615e85 61.958333333333336 379014.46187640936
61237a 26.0 93518.7500954934
87a9e8 116.95833333333333 452939.6780798444
516a4d 38.958333333333336 169001.37230751992
5de5fb 74.95833333333333 304231.6785342635
2745ae 66.95833333333333 316148.21479585295
023d93 59.958333333333336 336514.8536116458
6bfcfe 37.958333333333336 272917.8801232343
43cc7a 32.0 134314.69708531807
6987ed 106.95833333333333 678607.5078252407
92186e 115.95833333333333 717554.5439553199
250ed5 26.0 96561.96709651315
258fb5 104.95833333333333 712038.4623728347
353acc 73.95833333333333 471560.8687952517
0b16f1 88.95833333333333 295401.77356276533
2b58ae 58.958333333333336 233204.6404601658
75c743 22.0 132857.809261324
917f94 71.95833333333333 290057.61068214645
53dbf2 39.958333333333336 105163.39019147778
746e31 81.95833333333333 260188.57405084977
5eff55 26.0 106482.20745151809
95ae8a 67.95833333333333 501878.56050739856
987fd6 30.0 117161.10640856698
6b262a 73.95833333333333 479997.14197726274
714f50 84.95833333333333 515544.2091809136
036419 94.95833333333333 434942.2593680909
6be1fc 66.95833333333333 375341.3626478237
2bc92e 72.95833333333333 191754.88210058943
1a9d61 38.958333333333336 194313.0540552912
6268a9 44.958333333333336 235797.04114292163
723c37 26.0 92851.80516292872
32d927 78.95833333333333 214955.99937305422
24a52a 59.958333333333336 297880.99529221695
5fe774 72.95833333333333 490263.07828786684
0bbdd6 38.958333333333336 129580.78524579662
511f4d 112.95833333333333 573900.5358793823
88611b 30.958333333333332 103010.11093365139
573dba 48.958333333333336 176000.5700780386
67b9b4 90.95833333333333 398694.2946697015
133708 84.95833333333333 338989.2158327256
6976e7 27.958333333333332 93480.66515320039
0e52db 67.95833333333333 219074.09533336863
02c61d 31.958333333333332 148999.28376233845
8ab7f4 111.95833333333333 662187.107377242
50f05e 58.958333333333336 258667.21031310727
08d83b 110.95833333333333 704034.2962133876
169dc5 80.95833333333333 275720.851676417
30c2a2 52.958333333333336 99665.15823341683
260dc4 111.95833333333333 420314.41455581755
434389 86.95833333333333 267537.63918224856
387bc6 106.95833333333333 456563.14469277556
8147ba 40.958333333333336 244729.6910239578
4c6360 26.958333333333332 68046.67870797512
103641 88.95833333333333 370304.7984112086
26cd14 23.0 120451.15162646335
09d111 66.95833333333333 316645.43695745483
374228 93.95833333333333 526694.4629423751
07751e 63.958333333333336 329629.86227042123
1420c8 74.95833333333333 277724.2159064593
4bf8bc 66.95833333333333 309205.9826291968
891c89 90.95833333333333 278807.40006684506
052648 30.958333333333332 163543.16588521263
3a34ca 120.95833333333333 448463.7393469548
722523 54.958333333333336 244495.26622080695
06d9ef 34.958333333333336 243653.45760793678
7d39ac 49.958333333333336 176419.15360479188
378f4f 58.958333333333336 288945.2556506671
31e814 109.95833333333333 599151.628702101
9635c4 63.958333333333336 341480.38375452143
1edc32 69.95833333333333 216677.98416463728
304ee3 60.958333333333336 142296.4035600215
33cfc7 96.95833333333333 401697.94193227397
04204a 91.95833333333333 234861.1323305897
2db93d 59.958333333333336 221221.19814612254
73ffa7 100.95833333333333 447261.050957022
341a79 111.95833333333333 666026.9440425538
8a2ee6 110.95833333333333 660556.6352347432
74c1a2 82.95833333333333 486083.70761068584
7c8609 71.95833333333333 417492.96645859024
3af9dd 75.95833333333333 413771.6544743416
2f2026 84.95833333333333 177904.12812352856
1d83dc 62.958333333333336 308343.96328446496
471959 107.95833333333333 325888.94093391835
8969eb 21.958333333333332 140197.4539445086
94dac3 60.958333333333336 369884.41507384815
10ff0a 105.95833333333333 491280.5890836432
8d95da 108.95833333333333 493647.70717736025
3d0e59 21.958333333333332 92769.12440502422
4cce58 51.958333333333336 194398.94618618884
1eeda8 75.95833333333333 261449.64792510797
4c0fda 67.95833333333333 235217.46516898368
1b18ef 96.95833333333333 557597.0745825896
2c6c1c 79.95833333333333 356181.5728387728
35d02e 43.958333333333336 128734.90349677746
6b76fc 113.95833333333333 742212.2805458502
69265d 24.958333333333332 131047.87420053617
70cbfe 113.95833333333333 496541.4356711257
2a849b 120.95833333333333 613572.0243798518
635825 93.95833333333333 285587.6101473368
2c2f39 91.95833333333333 341205.8700205121
10c425 104.95833333333333 366482.9888594156
265509 68.95833333333333 268581.5250231155
253511 116.95833333333333 669431.3256851995
183561 100.95833333333333 472367.84000751516
8f59c1 42.958333333333336 170499.40302431627
806405 65.95833333333333 323191.75320940773
1809d8 104.95833333333333 508853.06265617005
0e595b 103.95833333333333 337876.717656798
3406b4 64.95833333333333 267805.84114073426
7ad341 92.95833333333333 394581.0706897709
3fc758 54.958333333333336 270508.46324972913
6820b6 70.95833333333333 241166.09451494485
125c0c 58.958333333333336 354199.5050376703
5c938d 97.95833333333333 298586.6293244624
8d4183 79.95833333333333 375806.3088503591
5121e9 69.95833333333333 421531.7646275242
7de931 100.95833333333333 276075.861924511
582e70 119.95833333333333 520465.6832972111
5e998b 59.958333333333336 412076.50071299967
6fdbcc 106.95833333333333 375285.5330108276
6d6a79 62.958333333333336 283744.4438013326
957de0 51.958333333333336 340651.3606444994
26c755 44.958333333333336 155858.5640590856
05a80b 68.95833333333333 331958.2121494515
63364c 55.958333333333336 359495.2991663203
79240b 79.95833333333333 511890.7450673175
780234 84.95833333333333 366699.7040634361
2bf080 90.95833333333333 443012.1896272373
158364 63.958333333333336 350171.33252547815
4e03f0 79.95833333333333 318025.5215981595
4febc3 31.958333333333332 188728.05240022342
2859d0 39.958333333333336 123113.0085012688
9664b0 28.958333333333332 120662.74793278694
84481e 102.95833333333333 531344.1590152336
29f955 43.958333333333336 173732.55421831374
0f2943 82.95833333333333 371907.08540067385
721df6 116.95833333333333 523784.9012514823
57cff2 86.95833333333333 370803.25583015196
7c5643 60.958333333333336 377259.87803800934
8d5a76 77.95833333333333 338316.9216957445
42ff0b 50.958333333333336 376961.4544485519
536603 49.958333333333336 237374.4665997941
8ae7d8 37.958333333333336 94282.19735647277
44a986 82.95833333333333 403003.53567166434
76d5a1 74.95833333333333 186993.10947403556
9301c0 38.958333333333336 203354.83855452912
0eb5c2 119.95833333333333 521764.47610320564
58f648 34.958333333333336 197310.859504314
012ba0 86.95833333333333 428318.40603826236
86d30d 82.95833333333333 504088.7333279376
188355 66.95833333333333 247001.8571650754
1d97ce 120.95833333333333 904032.1342295822
12d1e2 47.958333333333336 249645.50465957934
3214d3 56.958333333333336 177877.17933321092
5ca215 63.958333333333336 330627.55504465604
0bf9d8 29.958333333333332 196459.48061506372
5b92ed 84.95833333333333 443946.4213247376
61abdf 95.95833333333333 243238.87897843495
3a3197 87.95833333333333 463473.6819537219
6a972c 83.95833333333333 336028.19674146536
4a49c1 31.958333333333332 185281.57095150324
809fb4 102.95833333333333 573030.1604103473
23c053 53.958333333333336 232190.81348372344
085513 120.95833333333333 454019.0935206304
5b9a83 44.958333333333336 185735.07115272703
1339d6 35.958333333333336 156220.45492306454
0b1850 69.95833333333333 117445.15266739555
662fdd 37.958333333333336 228101.1032397213
3112ee 103.95833333333333 621050.5747114563
17c96f 119.95833333333333 430179.2664038404
51ef18 54.958333333333336 310301.39965132304
28150b 75.95833333333333 277795.54816674447
41db8e 31.958333333333332 91866.99949421611
1f2794 64.95833333333333 290193.1759846113
76d15c 74.95833333333333 268763.39165450516
36b8a4 55.958333333333336 171540.44482291193
0c04ce 86.95833333333333 435530.2806163777
47d1c1 110.95833333333333 366397.5906971348
95a7ca 88.95833333333333 185496.36117301567
7bac1e 52.958333333333336 218521.7063833618
79951c 104.95833333333333 431885.70468821
05919a 112.95833333333333 487580.89550270844
97fc25 63.958333333333336 285496.0676988491
8fd798 65.95833333333333 305441.70011374686
71f465 43.958333333333336 218319.48370050595
95f581 98.95833333333333 528361.0788131369
1b6722 99.95833333333333 523381.57786504953
8ba05e 32.958333333333336 180034.24216367767
8ebbb2 118.95833333333333 556397.4968209824
3a4808 83.95833333333333 447923.3989180234
959f6f 77.95833333333333 301698.04544320627
8235dd 80.95833333333333 531713.0731391142
627aa4 89.95833333333333 478597.75845828746
27620c 116.95833333333333 503773.4326530313
46e0eb 90.95833333333333 508547.16772408504
667dea 36.958333333333336 207393.6464639868
4cf4cd 107.95833333333333 364564.43923649564
381fa2 33.958333333333336 144266.40523947898
424f14 73.95833333333333 321185.64859294
974cf1 28.958333333333332 102753.49943064107
317855 88.95833333333333 498410.4427214093
3e9e56 109.95833333333333 381203.49994536286
5b4b7b 58.958333333333336 258867.8858769917
1f6942 37.958333333333336 181762.56856804548
96980f 43.958333333333336 234032.15739162534
4f0988 119.95833333333333 645948.7492931677
38905e 96.95833333333333 311722.9593498791
3a9eb3 91.95833333333333 236914.0876191801
63c225 106.95833333333333 745382.6093917076
37fe8f 76.95833333333333 372065.95016149577
983f64 51.958333333333336 209990.4852802027
501b8b 31.958333333333332 95202.21304823559
79684f 100.95833333333333 743894.1347061956
8ccb00 108.95833333333333 782010.7110878155
71a690 37.958333333333336 254248.2411781914
5cc5b2 96.95833333333333 510551.7681488239
8924a7 68.0 218918.8933656664
7cd2c5 84.0 335512.3433165938
46b8f3 73.0 256646.00160713596
811d41 119.0 883382.2560378108
353322 29.0 194267.86306353053
0bb3c5 104.0 493782.50656569394
48c066 76.0 429518.37610445713
6c17db 86.0 451311.1815805284
2a971d 65.0 236594.70619709537
653c8f 70.0 202103.52215343819
6ff770 72.0 278416.78393522697
7f423b 120.0 745818.8344238303
