0.01	0.2811	0.3518	0.2837	0.3692	
0.02	-0.4257	0.6568	0.5711	0.8273	
0.03	0.784	0.9402	0.8609	0.9758	
0.04	-0.6371	1.3097	1.1239	1.1623	
0.05	1.1145	1.4147	1.4223	1.2924	
0.06	-0.7862	1.5703	1.5941	1.1868	
0.07	1.1405	1.9489	1.787	1.2025	
0.08	-0.5978	1.8315	1.8065	0.8678	
0.09	1.0345	1.933	2.173	0.6337	
0.1	-0.178	2.0086	2.0127	0.4247	
0.11	0.7072	1.8736	2.3449	0.1599	
0.12	0.43	1.7892	2.2503	-0.0219	
0.13	0.3047	1.5463	2.0964	-0.0953	
0.14	0.9378	1.4733	2.1456	-0.0561	
0.15	-0.0889	1.3065	1.9029	0.0912	
0.16	1.4995	1.025	1.7975	0.3754	
0.17	-0.2747	0.7637	1.5623	0.6746	
0.18	1.7689	0.456	1.4956	1.142	
0.19	-0.2791	0.1832	1.0866	1.345	
0.2	1.5622	-0.1192	0.835	1.7376	
0.21	-0.0079	-0.3445	0.6397	1.946	
0.22	1.3368	-0.6333	0.39	2.1028	
0.23	0.4315	-0.8726	0.1131	2.2055	
0.24	1.0475	-1.146	-0.1622	2.4003	
0.25	1.0041	-1.0931	-0.3787	2.3212	
0.26	0.5775	-1.4339	-0.5666	1.8155	
0.27	1.4183	-1.4305	-0.8879	1.6872	
0.28	0.2096	-1.446	-1.057	1.4714	
0.29	1.9956	-1.3061	-1.0957	0.9857	
0.3	0.0624	-1.4119	-1.3752	0.8336	
0.31	1.9561	-1.0774	-1.2571	0.7841	
0.32	0.1565	-1.1033	-1.3299	0.6452	
0.33	1.8132	-0.963	-1.3916	0.8467	
0.34	0.5359	-0.7262	-1.466	0.9325	
0.35	1.668	-0.4312	-1.3996	1.2428	
0.36	0.9971	-0.2253	-1.2609	1.5011	
0.37	1.2787	-0.0183	-1.0309	2.1222	
0.38	1.4778	0.2097	-0.8077	2.4542	
0.39	0.7557	0.4136	-0.7247	2.7984	
0.4	2.1273	0.6643	-0.4741	2.6482	
0.41	0.4515	0.732	-0.204	2.5891	
0.42	2.239	0.8697	0.0594	2.8429	
0.43	0.4052	1.1089	0.3203	2.3554	
0.44	2.3705	1.0879	0.5414	2.2686	
0.45	0.585	1.32	0.8957	2.1049	
0.46	2.0168	1.1566	1.0835	1.4848	
0.47	0.9688	1.2639	1.4068	1.1941	
0.48	1.7255	1.1876	1.7199	1.0651	
0.49	1.5838	1.1984	1.9735	0.8328	
0.5	1.2461	1.0789	2.1206	0.7082	
0.51	2.0023	0.9488	2.1447	0.6376	
0.52	0.7666	0.9735	2.2666	0.8672	
0.53	2.5857	0.8397	2.2399	1.0815	
0.54	0.5764	0.7875	2.4414	1.3161	
0.55	2.5149	0.6135	2.3201	1.752	
0.56	0.5753	0.535	2.3091	1.7804	
0.57	2.5093	0.4092	2.399	2.0179	
0.58	0.8381	0.3406	2.4328	2.5012	
0.59	2.3059	0.2873	2.295	2.1589	
0.6	1.3632	0.2742	2.2934	2.1576	
0.61	1.6193	0.2138	2.0717	2.2092	
0.62	1.7971	0.2021	1.8214	1.9716	
0.63	1.2688	0.2039	1.5875	1.4741	
0.64	2.4631	0.239	1.4248	1.0855	
0.65	0.755	0.301	1.2435	0.8214	
0.66	2.6634	0.3008	0.876	0.3891	
0.67	0.5602	0.3615	0.7821	0.1485	
0.68	2.6362	0.4033	0.5434	0.0027	
0.69	0.7452	0.5148	0.2854	-0.0377	
0.7	2.2837	0.5301	0.1423	0.0381	
0.71	0.9032	0.618	-0.0299	0.1941	
0.72	1.9339	0.5916	-0.1605	0.4204	
0.73	1.3684	0.6093	-0.303	0.6964	
0.74	1.4334	0.6495	-0.3989	1.1253	
0.75	1.7704	0.6201	-0.4397	1.2048	
0.76	0.9087	0.5936	-0.5222	1.4303	
0.77	2.3467	0.4917	-0.443	1.4489	
0.78	0.6364	0.4619	-0.4502	1.3384	
