0.01	0.7632	0.4366	0.3521	0.392	0.2226	
0.02	1.2809	0.781	0.6557	0.7022	0.4379	
0.03	0.9664	0.9946	1.003	1.053	0.6434	
0.04	0.3476	1.1679	1.2751	1.2587	0.8471	
0.05	-0.2664	1.0144	1.2909	1.5132	1.0623	
0.06	-0.446	0.798	1.1664	1.6967	1.2524	
0.07	-0.0945	0.4473	1.0519	1.8576	1.3394	
0.08	0.6506	0.0405	0.8973	1.8728	1.5389	
0.09	1.3204	-0.3205	0.5701	2.1673	1.5505	
0.1	1.8753	-0.5528	0.2608	2.1468	1.6069	
0.11	1.7422	-0.5619	0.0134	1.869	1.7634	
0.12	0.9893	-0.4605	-0.1929	1.653	1.9574	
0.13	0.288	-0.2037	-0.3486	1.4601	2.1709	
0.14	0.0266	0.2015	-0.3458	1.2139	2.0127	
0.15	0.348	0.6051	-0.2533	0.9941	2.0076	
0.16	1.0725	0.9787	-0.0724	0.6094	2.1707	
0.17	1.7423	1.5047	0.1953	0.2242	2.359	
0.18	2.0882	1.8008	0.5044	-0.1222	2.087	
0.19	1.7169	1.561	0.9477	-0.4176	2.2462	
0.2	1.1477	1.6293	1.2989	-0.7165	2.3604	
0.21	0.4609	1.2736	1.673	-1.0954	2.177	
0.22	0.108	0.8568	1.8531	-1.4259	2.236	
0.23	0.4096	0.5169	1.926	-1.6509	2.2052	
0.24	0.9602	0.1561	2.215	-1.5579	2.1185	
0.25	1.6012	-0.0396	2.1672	-1.711	2.0658	
0.26	1.9224	-0.0722	1.8056	-1.8489	1.7666	
0.27	1.6721	0.0646	1.4531	-1.859	1.828	
0.28	0.9749	0.3706	1.2242	-1.6088	1.77	
0.29	0.1215	0.7047	0.9689	-1.6327	1.4932	
0.3	-0.2184	1.2615	0.6754	-1.3069	1.453	
0.31	-0.0163	1.6959	0.5637	-1.1278	1.3271	
0.32	0.6128	1.8609	0.4365	-0.7324	1.1526	
0.33	1.3266	2.1439	0.3613	-0.392	0.9648	
0.34	1.5681	2.1448	0.4693	-0.0269	0.9587	
0.35	1.1881	1.8991	0.7189	0.3314	0.8041	
0.36	0.3481	1.6388	0.9023	0.6643	0.705	
0.37	-0.3998	1.2121	1.2577	1.0372	0.5955	
0.38	-0.8169	0.8233	1.6455	1.3082	0.4631	
0.39	-0.5658	0.5654	1.7947	1.5929	0.4172	
0.4	0.0033	0.3533	2.4037	2.0307	0.3356	
0.41	0.6416	0.3803	2.2611	2.1399	0.2201	
0.42	0.823	0.5128	2.7965	2.218	0.1665	
0.43	0.512	0.8435	2.4575	2.2633	0.1026	
0.44	-0.2114	1.2338	2.7569	2.4487	0.065	
0.45	-1.0238	1.7021	2.1529	2.0886	0.0288	
0.46	-1.4504	2.1935	2.2456	2.1044	0.002	
0.47	-1.0414	2.3434	1.6638	1.7532	-0.0128	
0.48	-0.4748	2.5925	1.4299	1.5914	-0.0178	
0.49	0.1822	2.665	1.2829	1.2949	-0.0144	
0.5	0.4571	2.2218	0.8876	0.994	0.0001	
0.51	0.1504	1.7965	0.7947	0.7443	0.0254	
0.52	-0.5338	1.4002	0.8885	0.392	0.0524	
0.53	-1.3189	1.208	0.8743	0.0094	0.0919	
0.54	-1.5739	0.7583	1.1796	-0.2998	0.1357	
0.55	-1.2367	0.6331	1.3353	-0.6968	0.1809	
0.56	-0.5903	0.6962	1.6223	-0.8811	0.2584	
0.57	0.0829	0.8962	2.006	-1.1026	0.295	
0.58	0.4024	1.3026	2.2741	-1.4835	0.3659	
0.59	0.1752	1.4773	2.7318	-1.4111	0.4407	
0.6	-0.4334	1.9538	2.6008	-1.5106	0.5228	
0.61	-1.0971	2.2406	2.6233	-1.6066	0.5182	
0.62	-1.4194	2.9149	2.8903	-1.5772	0.6871	
0.63	-1.0301	2.8987	2.4764	-1.3487	0.7517	
0.64	-0.3405	2.7506	2.7015	-1.1846	0.7089	
0.65	0.4394	2.3724	2.0134	-0.9392	0.7876	
0.66	0.7982	2.0392	1.9543	-0.7579	0.8577	
0.67	0.6502	1.5375	1.4176	-0.4436	0.8549	
0.68	0.0261	1.1184	1.316	-0.0636	1.0021	
0.69	-0.5908	0.8929	1.118	0.2926	0.9641	
0.7	-0.8948	0.7256	0.9466	0.6982	1.0165	
0.71	-0.4669	0.8244	0.8745	1.0377	0.9904	
0.72	0.3255	1.1617	1.0129	1.242	1.0708	
0.73	1.2104	1.4113	1.2122	1.6785	0.9733	
0.74	1.4844	1.7336	1.2782	1.7821	0.8706	
0.75	1.4362	2.2016	1.83	2.2964	0.8853	
0.76	0.7089	2.4998	2.0019	2.4136	0.904	
0.77	0.1075	2.8429	2.4276	2.5338	0.9054	
0.78	-0.1162	3.0363	2.7593	2.5432	0.8556	
0.79	0.2203	2.7622	2.8052	2.4517	0.8138	
0.8	0.9828	2.507	2.8035	2.2972	0.6867	
0.81	1.8419	1.9979	2.7756	2.1266	0.6643	
0.82	2.2363	1.4469	2.4096	2.1452	0.6621	
0.83	2.0227	1.0685	2.2321	1.6702	0.5828	
0.84	1.408	0.8961	2.0533	1.6166	0.5202	
0.85	0.7293	0.7885	1.6107	1.2394	0.3921	
0.86	0.4719	0.884	1.317	0.8183	0.3358	
0.87	0.8173	1.0145	0.9962	0.4492	0.2991	
0.88	1.514	1.4725	0.7965	0.1197	0.2149	
0.89	2.3168	1.9772	0.5696	-0.2109	0.1962	
0.9	2.3444	2.3151	0.5041	-0.5111	0.1405	
0.91	2.1176	2.481	0.6096	-0.8274	0.0837	
0.92	1.6275	2.6453	0.7269	-1.1129	0.0511	
0.93	0.9225	2.575	1.1207	-1.1173	0.015	
0.94	0.6579	2.2956	1.2468	-1.3886	-0.0072	
0.95	0.9384	2.0474	1.6288	-1.3706	-0.0206	
0.96	1.5895	1.5646	1.9833	-1.2929	-0.027	
0.97	2.1724	1.4081	2.2839	-1.3417	-0.0237	
0.98	2.4827	0.9645	2.1926	-1.2584	-0.0099	
0.99	2.1001	0.6675	2.3988	-1.0354	0.0125	
1.0	1.4291	0.6804	2.0603	-0.6647	0.0478	
1.01	0.7759	0.7771	2.0191	-0.4647	0.0872	
1.02	0.3662	0.991	1.7184	-0.0963	0.1348	
1.03	0.565	1.458	1.3885	0.2219	0.1906	
1.04	1.284	1.6815	0.9381	0.5874	0.2934	
1.05	1.8205	1.9737	0.6618	0.9179	0.3414	
1.06	2.0995	2.6195	0.3585	1.3642	0.4067	
1.07	1.6284	2.3056	0.1054	1.634	0.52	
1.08	1.0739	2.462	-0.0271	2.0406	0.5528	
1.09	0.1752	2.3984	-0.0605	2.3617	0.7425	
1.1	-0.2407	1.9893	0.0221	2.3959	0.8118	
1.11	-0.0551	1.3492	0.1892	2.5145	0.927	
1.12	0.5643	1.0255	0.4202	2.559	1.0933	
1.13	1.2808	0.6368	0.7951	2.7523	1.025	
1.14	1.5699	0.3694	1.0129	2.5792	1.24	
1.15	1.2176	0.3619	1.1506	2.5899	1.1856	
1.16	0.3414	0.5271	1.4533	2.2835	1.5074	
1.17	-0.3816	0.7233	1.7194	1.9673	1.4409	
1.18	-0.7887	1.245	1.4986	1.7172	1.5538	
1.19	-0.5976	1.5449	1.573	1.6853	1.4534	
1.2	-0.0113	1.8972	1.15	1.1917	1.7139	
1.21	0.6811	2.0646	1.0572	0.8782	1.6373	
1.22	0.9664	2.0202	0.6382	0.5259	1.5589	
