0.01	0.3611	1.1575	
0.02	0.8316	0.6859	
0.03	1.0642	-0.3362	
0.04	1.4493	-0.5049	
0.05	1.704	0.5116	
0.06	1.9812	1.4728	
0.07	1.9557	1.1317	
0.08	2.0835	0.0504	
0.09	1.7583	-0.055	
0.1	1.9141	1.193	
0.11	1.5993	1.9719	
0.12	1.5381	1.6316	
0.13	1.4395	0.3932	
0.14	1.1584	0.3999	
0.15	1.0206	1.6339	
0.16	0.9318	2.3888	
0.17	0.8307	1.6333	
0.18	0.846	0.7592	
0.19	0.9718	0.8415	
0.2	1.1856	2.1167	
0.21	1.3642	2.9256	
0.22	1.3621	2.1018	
0.23	1.5966	0.948	
0.24	1.8633	1.18	
0.25	2.3597	2.3408	
0.26	2.488	2.7687	
0.27	2.7535	1.9007	
0.28	2.8224	1.0539	
0.29	2.7566	1.3162	
0.3	2.4785	2.6997	
0.31	2.4792	2.9707	
0.32	2.4421	2.1314	
0.33	2.1165	0.9786	
0.34	1.88	1.3772	
0.35	1.4719	2.4211	
0.36	1.2502	2.8731	
0.37	0.7397	1.7535	
0.38	0.4103	1.0077	
0.39	0.0973	1.3704	
0.4	-0.2083	2.337	
0.41	-0.4804	2.9192	
0.42	-0.6573	1.5768	
0.43	-0.7623	0.8274	
0.44	-0.7877	1.2682	
0.45	-0.7614	2.5307	
0.46	-0.7253	2.3125	
0.47	-0.6541	1.3522	
0.48	-0.5085	0.4742	
0.49	-0.4192	0.993	
0.5	-0.3254	1.984	
0.51	-0.2383	1.9389	
0.52	-0.1706	0.9546	
0.53	-0.1866	0.1102	
0.54	-0.2212	0.6884	
0.55	-0.334	1.6372	
0.56	-0.4869	1.6681	
0.57	-0.7899	0.3854	
0.58	-1.0763	-0.3115	
0.59	-1.2691	0.3862	
0.6	-1.6858	1.2933	
0.61	-1.9339	1.1013	
0.62	-2.2809	-0.1265	
0.63	-2.459	-0.7038	
0.64	-2.5859	0.0044	
0.65	-2.6184	0.9857	
0.66	-2.8378	0.6005	
0.67	-3.1543	-0.7217	
0.68	-2.7956	-1.1099	
0.69	-2.9131	-0.3866	
0.7	-2.4944	0.5247	
0.71	-2.0911	0.0551	
0.72	-1.8521	-1.2279	
0.73	-1.7324	-1.5024	
0.74	-1.4443	-0.7599	
0.75	-1.16	0.0951	
0.76	-0.7963	-0.4166	
0.77	-0.5301	-1.6457	
0.78	-0.4205	-2.0375	
0.79	-0.2811	-1.1343	
0.8	-0.277	-0.3033	
0.81	-0.252	-0.9003	
0.82	-0.3039	-2.1087	
0.83	-0.4283	-2.257	
0.84	-0.5662	-1.2562	
0.85	-0.6082	-0.6343	
0.86	-0.788	-1.3579	
0.87	-0.9433	-2.7122	
0.88	-1.0255	-2.3959	
0.89	-0.9719	-1.5137	
0.9	-0.8758	-0.8291	
0.91	-0.7105	-1.7007	
0.92	-0.5275	-2.7331	
0.93	-0.2859	-2.7909	
0.94	0.0222	-1.5068	
0.95	0.3664	-0.9271	
0.96	0.6726	-1.6436	
0.97	1.1282	-3.1139	
0.98	1.3792	-2.7225	
0.99	1.9193	-1.407	
1.0	2.0942	-1.0291	
1.01	2.3992	-1.7864	
1.02	2.7525	-2.9456	
1.03	2.4812	-2.5873	
1.04	2.4272	-1.3503	
1.05	2.8359	-0.9113	
1.06	2.5942	-1.7618	
1.07	2.3552	-2.7388	
1.08	2.1222	-2.1979	
1.09	1.9451	-1.0926	
1.1	1.5012	-0.6895	
1.11	1.4063	-1.7541	
1.12	1.2717	-2.6027	
1.13	1.0841	-1.7513	
1.14	0.8537	-0.6298	
1.15	0.8984	-0.4229	
1.16	0.8545	-1.4747	
1.17	0.8888	-2.3431	
1.18	1.0834	-1.4386	
1.19	1.2339	-0.2922	
1.2	1.3615	-0.0883	
1.21	1.4664	-1.0552	
1.22	1.7174	-1.9246	
1.23	1.8389	-1.0553	
1.24	1.8505	0.1933	
1.25	1.9216	0.3099	
1.26	1.8815	-0.8362	
1.27	1.7632	-1.3045	
1.28	1.8262	-0.4998	
1.29	1.3618	0.7302	
1.3	1.1861	0.6153	
1.31	0.761	-0.4137	
1.32	0.4977	-0.8163	
1.33	0.0734	0.0473	
1.34	-0.3261	1.1577	
1.35	-0.6642	1.0445	
1.36	-1.022	-0.0184	
1.37	-1.3213	-0.371	
1.38	-1.5757	0.572	
1.39	-1.7905	1.761	
1.4	-1.6862	1.316	
1.41	-1.646	0.335	
1.42	-1.6337	0.0272	
1.43	-1.6449	0.9944	
1.44	-1.4839	2.1681	
1.45	-1.3054	1.7321	
1.46	-1.3026	0.6778	
1.47	-1.0794	0.3747	
1.48	-0.9624	1.3845	
1.49	-0.8816	2.3481	
1.5	-0.7253	2.1019	
1.51	-0.782	0.8635	
1.52	-0.9354	0.762	
1.53	-0.9105	1.786	
1.54	-1.2685	2.5509	
1.55	-1.3054	2.0968	
1.56	-1.5256	0.9898	
1.57	-1.9224	1.0298	
1.58	-2.0699	2.1837	
1.59	-2.5242	2.5592	
1.6	-2.5675	2.0154	
1.61	-2.5461	1.0533	
1.62	-2.7271	0.995	
1.63	-2.6824	2.4156	
1.64	-2.6555	2.6541	
1.65	-2.435	1.8919	
1.66	-2.2402	0.915	
1.67	-1.7993	0.997	
1.68	-1.4112	2.4637	
1.69	-1.2386	2.7337	
1.7	-0.7765	1.9493	
1.71	-0.4793	0.7496	
1.72	-0.1252	0.9814	
1.73	0.1614	2.213	
1.74	0.4177	2.4941	
1.75	0.5952	1.578	
1.76	0.6239	0.5333	
1.77	0.7107	0.7679	
1.78	0.6897	1.9193	
1.79	0.7057	2.256	
1.8	0.6006	1.1381	
1.81	0.4246	0.2176	
1.82	0.3205	0.5527	
1.83	0.1649	1.6879	
1.84	0.0943	2.0	
1.85	0.0358	0.8111	
1.86	0.0332	-0.15	
1.87	0.0843	0.3108	
1.88	0.2233	1.333	
1.89	0.3663	1.4803	
1.9	0.6425	0.2777	
1.91	0.8743	-0.566	
1.92	1.2713	-0.0162	
1.93	1.5267	0.955	
1.94	1.7673	1.0389	
1.95	2.232	-0.2228	
1.96	2.5979	-0.9391	
1.97	2.5592	-0.3922	
1.98	2.5321	0.6857	
1.99	2.616	0.5197	
2.0	3.1202	-0.7889	
2.01	2.5062	-1.3041	
2.02	2.562	-0.6969	
2.03	2.4505	0.3199	
2.04	2.1721	0.0478	
2.05	1.9666	-1.3093	
2.06	1.671	-1.8647	
2.07	1.2313	-0.9618	
2.08	0.9549	-0.0373	
2.09	0.6771	-0.365	
2.1	0.5362	-1.5993	
2.11	0.3406	-2.0048	
2.12	0.3125	-1.2017	
2.13	0.2345	-0.3076	
2.14	0.2873	-0.7633	
2.15	0.3374	-1.925	
2.16	0.5121	-2.556	
2.17	0.5917	-1.3051	
2.18	0.7276	-0.5869	
2.19	0.8064	-1.146	
2.2	0.9656	-2.1101	
2.21	0.9431	-2.7028	
2.22	0.9859	-1.4889	
2.23	0.8991	-0.6198	
2.24	0.8838	-1.1412	
2.25	0.5874	-2.3452	
2.26	0.3857	-2.7386	
2.27	0.0842	-1.3857	
2.28	-0.2299	-0.7256	
2.29	-0.6337	-1.5023	
2.3	-0.9409	-2.3033	
2.31	-1.3953	-2.5974	
2.32	-1.5734	-1.3024	
2.33	-1.7923	-0.7193	
2.34	-2.2557	-1.4189	
2.35	-2.4706	-2.5298	
2.36	-2.5749	-2.1407	
2.37	-2.3407	-1.1254	
2.38	-2.3865	-0.5281	
2.39	-2.2134	-1.3621	
2.4	-1.947	-2.5605	
2.41	-2.042	-1.9563	
2.42	-1.5853	-0.8759	
2.43	-1.4273	-0.3301	
2.44	-1.2189	-1.1425	
2.45	-1.0849	-2.1167	
2.46	-0.8394	-1.7745	
2.47	-0.8082	-0.477	
2.48	-0.7942	-0.0446	
2.49	-0.809	-0.916	
2.5	-0.9197	-1.9755	
2.51	-1.0429	-1.3262	
2.52	-1.2115	-0.0932	
2.53	-1.3565	0.2947	
2.54	-1.3625	-0.7285	
2.55	-1.7887	-1.4516	
2.56	-1.7228	-0.8689	
2.57	-1.7609	0.3808	
2.58	-2.0592	0.668	
2.59	-2.0453	-0.353	
2.6	-1.9239	-1.109	
2.61	-1.7643	-0.4355	
2.62	-1.3663	0.7372	
2.63	-1.1354	1.0573	
2.64	-0.8337	-0.0652	
2.65	-0.4624	-0.731	
2.66	-0.136	0.0407	
2.67	0.274	1.1947	
2.68	0.5838	1.4176	
2.69	0.9501	0.241	
2.7	1.1605	-0.3814	
2.71	1.3549	0.4858	
2.72	1.7098	1.6085	
2.73	1.4951	1.666	
2.74	1.5449	0.4425	
2.75	1.7306	-0.0186	
2.76	1.6019	0.8731	
2.77	1.32	2.016	
2.78	1.2108	1.793	
2.79	0.9091	0.7304	
2.8	0.8388	0.2421	
2.81	0.7622	1.1843	
2.82	0.558	2.4239	
2.83	0.617	2.0714	
2.84	0.5371	0.8721	
2.85	0.6477	0.5106	
2.86	0.7873	1.5649	
2.87	1.0573	2.2541	
2.88	1.2345	1.8953	
2.89	1.3398	0.8324	
2.9	1.6993	0.6542	
2.91	1.9563	1.6046	
2.92	2.3996	2.6657	
2.93	2.187	2.1	
2.94	2.2835	0.7764	
2.95	2.5611	0.6232	
2.96	2.2893	1.7877	
2.97	2.2433	2.4801	
2.98	2.3154	1.9157	
2.99	2.2152	0.7303	
3.0	1.7916	0.6538	
3.01	1.5695	1.719	
3.02	1.1682	2.5572	
3.03	0.8238	1.6894	
3.04	0.4219	0.4939	
3.05	0.1037	0.5687	
3.06	-0.163	1.564	
3.07	-0.3691	2.1621	
3.08	-0.4962	1.3657	
3.09	-0.6485	0.2635	
3.1	-0.6333	0.3897	
3.11	-0.6623	1.4647	
3.12	-0.5582	1.9199	
3.13	-0.3902	0.9438	
3.14	-0.306	-0.0629	
3.15	-0.1304	0.1267	
3.16	-0.0121	1.3599	
3.17	0.0849	1.4766	
3.18	0.1392	0.6506	
3.19	0.1669	-0.4288	
3.2	0.1074	-0.1147	
3.21	-0.0102	1.0068	
3.22	-0.1894	1.2019	
3.23	-0.4469	0.2159	
3.24	-0.7346	-0.7669	
3.25	-0.988	-0.4013	
3.26	-1.3551	0.6958	
3.27	-1.7201	0.8865	
3.28	-1.7549	-0.2457	
3.29	-2.0203	-1.0385	
3.3	-2.2461	-0.649	
3.31	-2.7943	0.4679	
3.32	-2.6775	0.5537	
3.33	-2.8169	-0.699	
3.34	-2.4495	-1.3822	
3.35	-2.5015	-0.8195	
3.36	-2.0976	0.2095	
3.37	-1.8221	0.1345	
3.38	-1.7803	-1.0762	
3.39	-1.4781	-1.7544	
3.4	-0.9683	-1.1101	
3.41	-0.7736	-0.0349	
3.42	-0.5431	-0.1803	
3.43	-0.3436	-1.509	
3.44	-0.2371	-1.8406	
3.45	-0.1655	-1.2734	
3.46	-0.184	-0.1999	
3.47	-0.2425	-0.4434	
3.48	-0.3454	-1.5534	
3.49	-0.42	-2.0088	
3.5	-0.5925	-1.4203	
3.51	-0.7946	-0.2994	
3.52	-0.8198	-0.6506	
3.53	-1.073	-1.8289	
3.54	-1.082	-2.3375	
3.55	-1.2012	-1.32	
3.56	-1.0041	-0.384	
3.57	-0.9538	-0.7217	
3.58	-0.7038	-1.8926	
3.59	-0.5368	-2.4353	
3.6	-0.2239	-1.2693	
3.61	0.1156	-0.3418	
3.62	0.5103	-0.8834	
3.63	0.7525	-1.9912	
3.64	1.1686	-2.1474	
3.65	1.4015	-1.0805	
3.66	1.6241	-0.2607	
3.67	2.1384	-0.8146	
3.68	2.0302	-1.9556	
3.69	2.126	-2.1839	
3.7	2.1556	-0.8944	
3.71	2.1942	-0.0927	
3.72	1.8534	-0.783	
3.73	1.8599	-1.7433	
3.74	1.6058	-1.7274	
3.75	1.4827	-0.5234	
3.76	1.2109	0.1142	
3.77	0.8542	-0.6146	
3.78	0.7138	-1.664	
3.79	0.6333	-1.5079	
3.8	0.4832	-0.2525	
3.81	0.507	0.3527	
3.82	0.5109	-0.4267	
3.83	0.6122	-1.5517	
3.84	0.8445	-1.0517	
3.85	1.0107	0.0908	
3.86	1.1582	0.6432	
3.87	1.2806	-0.2148	
3.88	1.6419	-1.1589	
3.89	1.6613	-0.7529	
3.9	1.9237	0.4745	
3.91	1.7486	0.9654	
3.92	1.7572	-0.029	
3.93	1.6648	-0.8317	
3.94	1.737	-0.4168	
3.95	1.3447	0.8228	
3.96	1.1594	1.1166	
3.97	0.8388	0.1621	
3.98	0.4663	-0.6627	
3.99	0.1479	-0.0746	
4.0	-0.2254	1.168	
4.01	-0.5535	1.2295	
4.02	-0.7655	0.3049	
4.03	-1.0037	-0.4091	
4.04	-1.161	0.2645	
4.05	-1.4261	1.4388	
4.06	-1.5404	1.5437	
4.07	-1.3486	0.4502	
4.08	-1.3094	-0.1941	
4.09	-1.3388	0.5647	
4.1	-0.9982	1.7078	
4.11	-0.8402	1.5688	
4.12	-0.7187	0.5535	
4.13	-0.532	-0.048	
