0.01	0.1576	0.7047	0.3254	0.2247	0.2363	0.124	
0.02	0.2928	1.1534	0.6123	0.4368	0.5357	0.2577	
0.03	0.4435	1.1123	0.9546	0.6549	0.6833	0.4182	
0.04	0.6104	0.5118	1.0588	0.9334	0.9976	0.4845	
0.05	0.7605	-0.0686	1.2666	1.0629	1.1321	0.7166	
0.06	0.941	-0.5203	1.2161	1.2751	1.3456	0.7657	
0.07	0.9567	-0.6451	1.388	1.318	1.2732	0.8207	
0.08	1.0703	-0.3177	1.1476	1.4492	1.4848	0.9142	
0.09	1.1651	0.3264	1.1367	1.5251	1.5543	1.011	
0.1	1.3343	0.9981	0.7735	1.5886	1.456	1.2008	
0.11	1.5051	1.4116	0.6463	1.4433	1.4533	1.1843	
0.12	1.4464	1.3409	0.3644	1.6262	1.42	1.3834	
0.13	1.5227	1.119	0.1995	1.4134	1.3266	1.4073	
0.14	1.7571	0.4258	0.0038	1.3463	1.1106	1.5494	
0.15	1.8651	-0.1194	-0.1204	1.4477	0.9562	1.4356	
0.16	1.6436	-0.2819	-0.1868	1.2499	0.7444	1.6568	
0.17	1.7013	-0.026	-0.1947	1.1887	0.6129	1.5841	
0.18	1.7413	0.5643	-0.1235	0.9706	0.5428	1.5149	
0.19	1.7976	1.1787	0.0376	0.8502	0.3451	1.7298	
0.2	1.6523	1.6335	0.2728	0.8036	0.2527	1.4891	
0.21	1.553	1.8793	0.5621	0.6574	0.1925	1.538	
0.22	1.6036	1.36	0.83	0.4977	0.1719	1.6752	
0.23	1.7018	0.9319	1.1051	0.4547	0.17	1.3903	
0.24	1.5839	0.2868	1.4514	0.4195	0.1851	1.4787	
0.25	1.4019	0.0709	1.6107	0.3314	0.2891	1.3989	
0.26	1.5465	0.2937	1.815	0.3885	0.3891	1.4963	
0.27	1.2054	0.8273	2.2617	0.3804	0.5203	1.1905	
0.28	1.1958	1.4883	2.1136	0.4154	0.7018	1.333	
0.29	1.0659	2.2832	2.2616	0.4746	0.9193	1.1503	
0.3	1.0453	2.0222	1.9948	0.5653	1.1963	1.0031	
0.31	0.9621	1.9331	1.9655	0.6965	1.234	1.0771	
0.32	0.9841	1.3318	1.8277	0.938	1.5403	0.946	
0.33	0.8546	0.6523	1.6338	1.1867	1.8234	0.8705	
0.34	0.7698	0.3634	1.2801	1.2037	1.9045	0.888	
0.35	0.719	0.5635	1.1057	1.4738	2.2173	0.7936	
0.36	0.6531	1.0068	0.7957	1.72	2.5069	0.734	
0.37	0.4829	1.5991	0.6215	1.7472	2.1757	0.611	
0.38	0.4625	2.3574	0.488	2.1848	2.5895	0.6095	
0.39	0.4374	2.4438	0.4259	2.1311	2.5902	0.513	
0.4	0.4042	2.0311	0.496	2.6022	2.276	0.4253	
0.41	0.3696	1.6941	0.4956	2.5787	2.4064	0.391	
0.42	0.3292	1.0033	0.7142	2.8126	2.5364	0.4161	
0.43	0.2944	0.5887	0.8639	2.5017	2.0301	0.3784	
0.44	0.2886	0.7482	1.1455	2.7314	2.0307	0.3665	
0.45	0.3079	1.0833	1.4286	2.8676	1.9161	0.3643	
0.46	0.346	2.0367	1.6891	2.8364	1.6092	0.4205	
0.47	0.3851	2.3605	1.8028	2.5117	1.5084	0.4284	
0.48	0.4259	2.8978	2.2032	2.9701	1.2956	0.4317	
0.49	0.4819	2.6374	2.2849	2.4197	1.0057	0.5078	
0.5	0.5303	1.7707	2.4537	2.5221	0.7597	0.4808	
0.51	0.5101	1.3046	2.5491	2.1424	0.6753	0.522	
0.52	0.6559	0.8384	2.371	2.1135	0.5142	0.6793	
0.53	0.6784	0.7697	2.5259	2.2009	0.4147	0.7697	
0.54	0.833	1.1284	2.0132	1.8883	0.3614	0.787	
0.55	0.826	1.8392	1.7297	1.5877	0.2946	0.8131	
0.56	0.9917	2.3179	1.7028	1.5352	0.307	1.0536	
0.57	1.0039	3.0122	1.2229	1.2907	0.3953	1.1181	
0.58	1.0009	2.5536	1.0562	1.1555	0.422	1.1117	
0.59	1.235	1.9564	0.8592	1.0996	0.5151	1.2418	
0.6	1.2545	1.5809	0.5211	0.9086	0.6641	1.4606	
0.61	1.3945	0.9737	0.4529	0.8762	0.7928	1.4632	
0.62	1.3192	0.8355	0.344	0.6778	1.042	1.6058	
0.63	1.6029	1.3052	0.33	0.7637	1.2169	1.5992	
0.64	1.4883	1.7423	0.369	0.7539	1.3085	1.7886	
0.65	1.5872	2.2816	0.4831	0.7414	1.4736	1.8645	
0.66	1.6789	2.8655	0.6826	0.7313	1.5651	1.9353	
0.67	1.6851	2.5248	0.9128	0.8889	1.6551	2.0166	
0.68	1.6839	2.4475	1.2915	0.9543	1.779	2.166	
0.69	1.8169	1.637	1.5053	1.1535	1.9329	2.5084	
0.7	1.7083	1.0746	1.8195	1.0795	1.9586	2.3051	
0.71	1.8236	0.9059	1.9757	1.2622	1.747	2.2729	
0.72	1.796	1.1881	1.9204	1.4755	1.6334	2.4956	
0.73	1.7239	1.8531	1.8809	1.5894	1.6445	2.8386	
0.74	1.5188	2.487	2.0481	1.9086	1.4332	2.8085	
0.75	1.6197	2.6277	2.0128	2.0202	1.1061	2.827	
0.76	1.3547	2.8145	1.6782	1.8731	1.0598	2.5259	
0.77	1.3801	2.1739	1.3964	2.1722	0.7428	2.506	
0.78	1.1473	1.5634	1.1733	2.0878	0.487	2.9525	
0.79	1.2114	1.0836	1.0371	2.333	0.3229	2.6999	
0.8	0.9849	0.7273	0.6762	2.0612	0.0789	2.8569	
0.81	0.9667	0.9282	0.3941	2.2321	-0.1395	2.5871	
0.82	0.8631	1.3847	0.111	2.2283	-0.3116	2.8055	
0.83	0.6653	2.0693	-0.1038	1.8994	-0.4392	2.4316	
0.84	0.4949	2.3543	-0.2439	1.725	-0.6133	2.5238	
0.85	0.3841	2.5619	-0.3378	1.7226	-0.6294	2.4991	
0.86	0.2753	2.173	-0.2759	1.66	-0.7171	2.5286	
0.87	0.1108	1.4727	-0.2423	1.2896	-0.68	2.424	
0.88	-0.0222	0.8685	-0.0836	1.3054	-0.7061	2.4352	
0.89	-0.1563	0.5901	0.1204	1.0393	-0.5793	2.3504	
0.9	-0.2867	0.7693	0.3838	0.8061	-0.5365	2.0686	
0.91	-0.3847	1.2456	0.6311	0.5777	-0.3319	2.0393	
0.92	-0.519	1.8804	0.8743	0.3452	-0.2198	1.7081	
0.93	-0.6364	2.3932	1.0527	0.1447	-0.0285	1.7082	
0.94	-0.7419	2.5638	1.2452	-0.0297	0.1516	1.7059	
0.95	-0.9285	2.1725	1.4417	-0.212	0.3366	1.3771	
0.96	-1.0198	1.2961	1.3949	-0.3168	0.5226	1.3982	
0.97	-1.076	0.6907	1.4218	-0.4931	0.605	1.2491	
