0.01	0.2072	0.3064	0.2185	0.8601	0.1767	
0.02	0.4326	0.6482	0.4718	-0.8169	0.3232	
0.03	0.5518	0.9992	0.6623	0.0724	0.5142	
0.04	0.8239	1.2294	0.8592	0.9675	0.7089	
0.05	0.9369	1.4519	1.066	-0.6744	0.795	
0.06	1.1512	1.7713	1.1703	0.1545	1.0009	
0.07	1.2937	1.7687	1.2981	1.0731	1.0909	
0.08	1.1881	1.7719	1.3728	-0.6752	1.3456	
0.09	1.274	2.0496	1.1828	0.2396	1.4289	
0.1	1.4106	2.1125	1.3788	1.1698	1.5175	
0.11	1.3975	1.8333	1.2985	-0.5505	1.478	
0.12	1.342	2.1275	1.1294	0.3245	1.6583	
0.13	1.3033	1.9003	1.2215	1.2247	1.5681	
0.14	1.3053	1.5495	1.0935	-0.4454	1.7012	
0.15	1.2365	1.4659	0.8115	0.3712	1.7263	
0.16	1.2463	1.4047	0.7336	1.3937	1.6854	
0.17	1.2112	1.0177	0.614	-0.3676	1.5111	
0.18	1.0075	0.9659	0.3773	0.4408	1.5017	
0.19	0.8182	0.621	0.2744	1.5369	1.5348	
0.2	0.7079	0.4476	0.1203	-0.285	1.4476	
0.21	0.6261	0.2541	0.0152	0.5497	1.182	
0.22	0.4781	0.053	-0.0695	1.5961	1.2015	
0.23	0.4526	-0.1056	-0.1514	-0.2041	1.0836	
0.24	0.3315	-0.2638	-0.1599	0.5634	0.9637	
0.25	0.2269	-0.3155	-0.1558	1.5096	0.8418	
0.26	0.2038	-0.3784	-0.1302	-0.1275	0.893	
0.27	0.1618	-0.4129	-0.0777	0.6298	0.7004	
0.28	0.1522	-0.4314	0.0289	1.7514	0.6305	
0.29	0.1684	-0.4025	0.1563	-0.0545	0.6447	
0.3	0.1912	-0.374	0.3268	0.6919	0.5662	
0.31	0.2768	-0.2412	0.5411	1.6891	0.4909	
0.32	0.342	-0.1458	0.7418	0.0198	0.4972	
0.33	0.4526	-0.0426	0.9206	0.886	0.4601	
0.34	0.6365	0.0871	1.1375	1.7502	0.439	
0.35	0.7174	0.1907	1.3173	0.0872	0.4951	
0.36	0.9251	0.3436	1.4631	0.9116	0.5075	
0.37	1.0942	0.4516	1.7865	2.011	0.5548	
0.38	1.3122	0.5831	1.8978	0.1674	0.6298	
0.39	1.3291	0.6289	1.8363	0.8875	0.6062	
0.4	1.5898	0.6067	2.2691	1.7473	0.7529	
0.41	1.793	0.6998	2.0911	0.2369	0.876	
0.42	1.9992	0.7632	2.4498	1.0998	0.942	
0.43	2.0896	0.6596	2.0789	2.1986	1.1004	
0.44	2.4739	0.6122	2.2844	0.3172	1.29	
0.45	2.3931	0.6381	2.1722	1.1374	1.5227	
0.46	2.5094	0.5597	1.9807	1.9663	1.4696	
0.47	2.4006	0.4568	2.1278	0.3402	1.6238	
0.48	2.4883	0.406	1.9078	1.1233	1.8107	
0.49	2.4208	0.3252	1.6171	2.2452	2.2068	
0.5	2.6604	0.2307	1.4025	0.4562	2.0198	
0.51	2.8495	0.171	1.3132	1.1428	2.462	
0.52	2.4712	0.1312	1.111	2.1505	2.5223	
0.53	2.5234	0.1217	1.0419	0.4885	2.5754	
0.54	2.2952	0.1117	0.9036	1.3155	2.4557	
0.55	2.3823	0.1582	0.7267	2.4531	2.7438	
0.56	2.3322	0.1841	0.5886	0.5299	2.7832	
0.57	1.9425	0.3056	0.5182	1.3222	3.129	
0.58	1.9647	0.3777	0.5025	2.4433	3.1741	
0.59	1.7907	0.5455	0.4292	0.5744	2.8622	
0.6	1.6701	0.6864	0.4607	1.3746	2.6564	
0.61	1.5694	1.0098	0.5847	2.4485	2.6395	
0.62	1.2746	1.1792	0.6123	0.6381	2.8957	
0.63	1.2899	1.2357	0.6881	1.3859	2.8971	
