0.01	0.2342	0.3335	0.172	0.2997	0.31	
0.02	0.486	0.6266	0.3007	0.5671	0.6051	
0.03	0.7831	0.9611	0.4552	0.911	0.9384	
0.04	0.9323	1.1757	0.5706	1.0721	1.1119	
0.05	1.155	1.663	0.7737	1.4818	1.2882	
0.06	1.3211	1.9371	0.8688	1.5073	1.5439	
0.07	1.6151	1.9631	0.9726	1.8024	1.53	
0.08	1.7365	1.9482	1.1208	1.678	1.6755	
0.09	1.7746	2.2207	1.2371	1.703	1.5447	
0.1	2.1845	2.5612	1.4761	1.7781	1.5027	
0.11	1.9262	2.5335	1.4394	1.8079	1.578	
0.12	2.3201	2.1747	1.4956	1.6293	1.4243	
0.13	2.3247	2.2124	1.5919	1.4592	1.3084	
0.14	2.3741	2.0035	1.6265	1.3196	1.1301	
0.15	2.0287	2.099	1.8848	1.1431	1.0048	
0.16	2.0591	1.8419	1.7027	0.9801	0.8222	
0.17	2.2957	1.7616	1.7607	0.7452	0.6817	
0.18	2.1607	1.3857	2.0862	0.6353	0.5912	
0.19	2.0921	1.1878	1.826	0.4188	0.4446	
0.2	2.0317	1.0535	1.9638	0.2886	0.4128	
0.21	1.7042	0.8212	2.1081	0.1721	0.4776	
0.22	1.6559	0.6368	1.8241	0.0528	0.5857	
0.23	1.3364	0.4011	1.8649	-0.019	0.6935	
0.24	1.1594	0.2212	1.8136	-0.0605	0.8815	
0.25	0.9951	0.0416	1.9522	-0.0734	1.023	
0.26	0.8049	-0.1038	1.6643	-0.038	1.3385	
0.27	0.6372	-0.2218	1.8784	0.0141	1.4854	
0.28	0.5011	-0.2662	1.608	0.0973	1.7729	
0.29	0.3375	-0.3542	1.7393	0.2072	2.0648	
0.3	0.1657	-0.3298	1.6586	0.2986	2.2961	
0.31	-0.0067	-0.363	1.4413	0.3932	2.2939	
0.32	-0.1703	-0.2866	1.3541	0.5276	2.5152	
0.33	-0.301	-0.2283	1.3444	0.6448	2.8265	
0.34	-0.46	-0.1265	1.3086	0.6889	2.7369	
0.35	-0.58	-0.0208	1.2314	0.848	3.1714	
0.36	-0.6688	0.1064	1.1711	0.8154	2.7195	
0.37	-0.6713	0.2635	1.0001	0.8889	3.1421	
0.38	-0.7791	0.3604	0.9258	0.7218	2.8932	
0.39	-0.8178	0.5653	0.9227	0.7061	2.7742	
0.4	-0.7772	0.7017	0.9261	0.5614	2.5811	
0.41	-0.7855	0.8553	0.8352	0.4503	2.3294	
