0.01	0.2667	1.309	
0.02	0.5667	1.1303	
0.03	0.8553	0.3219	
0.04	1.1126	0.0301	
0.05	1.2614	0.9974	
0.06	1.6632	1.8265	
0.07	1.7404	1.9184	
0.08	2.2096	0.6119	
0.09	2.2515	-0.1967	
0.1	2.4855	0.2474	
0.11	2.3151	1.0229	
0.12	2.4618	1.0135	
0.13	2.8314	-0.3192	
0.14	2.781	-1.1973	
0.15	2.9265	-0.9356	
0.16	2.8977	0.0941	
0.17	2.6417	0.4482	
0.18	2.6425	-0.3964	
0.19	2.5965	-1.2061	
0.2	2.6315	-0.7086	
0.21	2.7076	0.7558	
0.22	2.4416	1.4445	
0.23	1.9985	1.0711	
0.24	2.1056	0.2335	
0.25	1.706	0.5497	
0.26	1.5958	1.7997	
0.27	1.3209	2.782	
0.28	1.1159	2.2567	
0.29	0.9536	0.9109	
0.3	0.7429	0.6644	
0.31	0.4386	1.3996	
0.32	0.1902	2.0505	
0.33	-0.0534	1.2997	
0.34	-0.3035	-0.006	
0.35	-0.559	-0.6137	
0.36	-0.7725	0.1366	
0.37	-1.0102	0.8406	
0.38	-1.2303	0.6093	
0.39	-1.1951	-0.6454	
0.4	-1.5082	-1.1259	
0.41	-1.7119	-0.1012	
0.42	-1.7933	1.1862	
0.43	-1.6923	1.2435	
0.44	-1.8854	0.516	
0.45	-1.7842	0.1325	
0.46	-1.7553	1.0239	
0.47	-2.1076	2.3632	
0.48	-1.803	2.9121	
0.49	-1.9608	1.9387	
0.5	-1.9318	1.0297	
0.51	-1.7723	1.5242	
0.52	-1.5144	2.654	
0.53	-1.4162	2.7606	
0.54	-1.3423	1.383	
0.55	-1.2729	0.2162	
0.56	-1.0312	0.1769	
0.57	-0.9912	1.1427	
0.58	-0.7416	1.29	
0.59	-0.6174	0.3287	
0.6	-0.4063	-0.8497	
0.61	-0.2267	-0.719	
0.62	-0.0661	0.3011	
0.63	0.089	1.2352	
0.64	0.2362	0.6574	
0.65	0.3911	-0.2177	
0.66	0.5285	-0.0895	
0.67	0.6908	1.2827	
0.68	0.7064	2.5024	
0.69	0.8072	2.1078	
0.7	0.9089	1.0814	
0.71	0.8726	0.9839	
0.72	0.9061	1.8411	
0.73	0.9584	3.0484	
0.74	0.9202	2.3958	
0.75	0.9612	1.0374	
0.76	0.9425	0.3185	
0.77	0.9371	0.8263	
0.78	0.8876	1.5755	
0.79	0.7458	1.2339	
0.8	0.6885	-0.1516	
0.81	0.5807	-1.1347	
0.82	0.4003	-0.6022	
0.83	0.2582	0.4847	
0.84	0.1377	0.6252	
0.85	-0.0129	-0.3477	
0.86	-0.1696	-1.0525	
0.87	-0.3305	-0.3692	
0.88	-0.4576	1.0154	
0.89	-0.5556	1.6295	
0.9	-0.6883	0.9418	
0.91	-0.8332	0.2049	
0.92	-0.9379	0.6503	
0.93	-1.0957	2.0181	
0.94	-1.2749	2.4492	
0.95	-1.3825	1.6022	
0.96	-1.4307	0.4607	
0.97	-1.5329	0.3049	
0.98	-1.4824	1.0839	
0.99	-1.3852	1.5864	
1.0	-1.423	0.6171	
1.01	-1.3661	-0.8185	
1.02	-1.2426	-1.233	
1.03	-1.3864	-0.4567	
1.04	-1.2609	0.2761	
1.05	-1.149	-0.301	
1.06	-0.935	-1.3213	
1.07	-0.7136	-1.5835	
1.08	-0.6582	-0.6606	
1.09	-0.4352	0.4022	
1.1	-0.2811	0.4516	
1.11	-0.0772	-0.4067	
1.12	0.1421	-0.7523	
1.13	0.3468	0.2322	
1.14	0.6045	1.6278	
1.15	0.7717	1.5717	
1.16	0.9859	0.5528	
1.17	1.1844	-0.19	
1.18	1.3267	0.3243	
1.19	1.7139	1.1452	
1.2	1.6877	1.2299	
1.21	1.8453	-0.0959	
1.22	2.1058	-1.1717	
1.23	2.2436	-1.1916	
1.24	2.1301	-0.3075	
1.25	2.1937	-0.1639	
1.26	2.6444	-1.3518	
1.27	2.4509	-2.1325	
1.28	2.6339	-2.1297	
1.29	2.4839	-1.039	
1.3	2.5133	-0.2966	
1.31	2.5948	-0.8111	
1.32	2.2682	-1.775	
1.33	2.0541	-1.3535	
1.34	2.2588	-0.1043	
1.35	2.1054	0.9107	
1.36	1.702	0.4304	
1.37	1.49	-0.5236	
1.38	1.3447	-0.6498	
1.39	1.0457	0.3691	
1.4	0.9182	1.1556	
1.41	0.6563	0.6219	
1.42	0.3563	-0.7162	
1.43	0.1157	-1.2576	
1.44	-0.1597	-0.8435	
1.45	-0.4323	-0.1078	
1.46	-0.7433	-0.6286	
1.47	-1.0122	-2.0528	
1.48	-1.261	-2.8249	
1.49	-1.427	-2.0465	
1.5	-1.6753	-1.0184	
1.51	-2.0491	-1.1324	
1.52	-2.0591	-2.1042	
1.53	-2.4851	-2.3994	
1.54	-2.5881	-1.8919	
1.55	-2.5742	-0.317	
1.56	-2.8904	0.1239	
1.57	-2.8022	-0.634	
1.58	-2.9749	-1.1491	
