0.01	0.3581	0.1677	0.1582	1.0791	1.5437	
0.02	0.657	0.3327	0.3043	1.1831	0.6053	
0.03	0.9904	0.5212	0.4788	0.4958	0.2327	
0.04	1.0371	0.6598	0.6255	-0.2266	1.6499	
0.05	1.2358	0.8521	0.7945	-0.2656	0.9974	
0.06	1.2005	0.857	0.8539	0.6129	-1.0247	
0.07	1.0595	1.0934	0.9874	1.4804	-0.7395	
0.08	0.8704	1.1769	1.0729	2.0866	0.1843	
0.09	0.5798	1.2458	1.2588	1.2619	-0.8397	
0.1	0.2774	1.3618	1.359	0.3649	-1.2897	
0.11	-0.0103	1.2669	1.5014	0.1117	0.8585	
0.12	-0.2554	1.466	1.3736	0.7106	1.5727	
0.13	-0.4155	1.3869	1.6908	1.7256	0.3255	
0.14	-0.56	1.3694	1.5663	1.9524	0.9011	
0.15	-0.5319	1.3741	1.7183	1.4119	2.2743	
0.16	-0.4781	1.5893	1.6484	0.392	0.6447	
0.17	-0.2513	1.3987	1.7379	-0.1517	-0.8884	
0.18	-0.0	1.2988	1.5434	0.2641	0.1113	
0.19	0.3356	1.3725	1.5542	1.0519	0.2411	
0.2	0.7167	1.1762	1.7285	1.6452	-1.3051	
0.21	1.0794	1.064	1.6809	1.008	-0.6321	
0.22	1.1835	1.1845	1.5311	-0.0958	1.391	
0.23	1.4242	0.9524	1.5741	-0.87	1.2093	
0.24	1.569	0.9001	1.5032	-0.6136	0.4615	
0.25	1.7243	0.7787	1.4275	0.223	1.9266	
0.26	1.7779	0.6734	1.2681	0.7736	2.2931	
0.27	1.6268	0.5897	1.2345	0.3549	0.3236	
0.28	1.3938	0.5243	1.1442	-0.6399	-0.2626	
0.29	0.9987	0.4333	1.0781	-1.5193	0.7798	
0.3	0.7275	0.3972	0.8873	-1.2267	-0.0255	
0.31	0.517	0.3455	0.9177	-0.5545	-1.3113	
0.32	0.2344	0.2484	0.7361	0.2561	0.1937	
0.33	0.0708	0.214	0.6459	0.1179	1.5302	
0.34	-0.02	0.2053	0.5919	-0.7333	0.7884	
0.35	-0.0107	0.2205	0.5256	-1.6306	0.8163	
0.36	0.0895	0.2187	0.4573	-1.6569	2.3135	
0.37	0.3007	0.2474	0.4494	-0.6229	2.2331	
0.38	0.5713	0.2667	0.4118	0.3203	0.1765	
0.39	0.8293	0.3163	0.3249	0.4488	0.4872	
0.4	1.3139	0.4116	0.3183	-0.1769	0.9859	
0.41	1.5353	0.4572	0.2933	-0.9641	-0.4378	
0.42	1.9578	0.6033	0.3019	-1.0942	-0.9542	
0.43	2.0635	0.7407	0.2845	-0.1564	0.9791	
0.44	1.9774	0.893	0.2941	0.9044	1.3678	
0.45	1.9767	0.9897	0.3181	1.3581	0.4616	
0.46	2.2938	1.0218	0.3794	0.8638	1.4126	
0.47	1.8371	1.1402	0.4147	0.0014	2.8545	
0.48	1.8477	1.5343	0.453	-0.1833	1.464	
0.49	1.5352	1.5646	0.5327	0.5798	0.3028	
0.5	1.1117	1.8262	0.558	1.4702	1.2433	
0.51	0.8431	1.6709	0.6756	2.171	1.0759	
0.52	0.5615	2.1121	0.7809	1.8623	-0.7516	
0.53	0.4444	2.142	0.8875	0.7683	-0.4202	
0.54	0.3248	2.345	1.034	0.4026	1.2678	
0.55	0.3802	2.5486	1.0376	0.867	0.9943	
0.56	0.472	2.306	1.0544	2.0306	0.4543	
0.57	0.6605	2.3678	1.3276	2.3375	1.9634	
0.58	0.9803	2.5826	1.3501	1.9304	2.9044	
