0.01	-1.041	0.3357	0.2434	0.649	0.2302	
0.02	0.3244	0.6623	0.5506	1.1598	0.4028	
0.03	1.0981	0.8641	0.7146	1.685	0.6742	
0.04	-0.4139	1.2581	1.0428	1.7661	0.7464	
0.05	-0.594	1.4504	1.2568	1.9576	1.0689	
0.06	0.9922	1.3886	1.3252	2.0677	1.0935	
0.07	0.7956	1.7583	1.4571	1.6902	1.1948	
0.08	-0.6332	1.8434	1.6055	1.0933	1.5102	
0.09	-0.0674	1.8006	1.8577	0.6274	1.4343	
0.1	1.2555	1.5307	1.8038	0.1054	1.5747	
0.11	0.4379	1.651	2.0651	-0.466	1.7237	
0.12	-0.6393	1.6005	2.2589	-0.9754	1.8851	
0.13	0.5585	1.4136	2.0272	-1.1532	1.7539	
0.14	1.2649	1.0564	2.1749	-1.4814	1.7795	
0.15	0.0264	1.0541	2.0279	-1.523	1.876	
0.16	-0.3617	0.8562	2.0342	-1.4417	1.8592	
0.17	1.0909	0.6704	1.6515	-1.0635	1.5881	
0.18	1.1072	0.5297	1.7815	-0.7539	1.5336	
0.19	-0.2606	0.4479	1.5977	-0.2348	1.4348	
0.2	0.1812	0.3887	1.1585	0.1777	1.503	
0.21	1.6799	0.3579	1.1145	0.6307	1.4839	
0.22	0.8356	0.3391	0.8331	0.9143	1.1538	
0.23	-0.2802	0.4481	0.6551	1.1524	1.0817	
0.24	0.8558	0.5307	0.4494	1.3037	1.0149	
0.25	1.7695	0.7262	0.1711	1.3772	0.9842	
0.26	0.451	0.9296	-0.0463	1.1637	0.8753	
0.27	-0.0868	1.0726	-0.2902	0.9469	0.7487	
0.28	1.4476	1.3151	-0.4976	0.7098	0.7309	
0.29	1.6409	1.4227	-0.676	0.5007	0.6167	
0.3	0.0829	1.5689	-0.9359	0.2941	0.6684	
0.31	0.401	1.6899	-1.0804	0.1301	0.627	
0.32	1.8616	1.8399	-1.0552	0.0257	0.5322	
0.33	1.2368	2.0517	-1.3687	-0.0037	0.5686	
0.34	-0.0252	2.0082	-1.35	0.0266	0.6472	
0.35	0.9328	2.0408	-1.519	0.1063	0.722	
0.36	2.1786	1.7703	-1.5952	0.1886	0.7487	
0.37	0.7729	1.5991	-1.5407	0.2741	0.7823	
0.38	0.1384	1.407	-1.5671	0.38	0.9378	
0.39	1.7097	1.3037	-1.5061	0.378	0.9845	
0.4	1.7855	0.989	-1.2987	0.3992	1.2113	
0.41	0.4133	0.6897	-1.1129	0.3089	1.141	
0.42	0.5899	0.4902	-1.1873	0.1745	1.3605	
0.43	1.8938	0.1698	-0.9928	0.0519	1.4795	
0.44	1.5795	-0.0924	-0.7436	-0.075	1.5597	
0.45	0.2274	-0.3279	-0.6475	-0.1799	1.8227	
0.46	1.0998	-0.5901	-0.4256	-0.2286	1.6924	
0.47	2.3278	-0.7937	-0.2128	-0.1597	1.8962	
0.48	1.1345	-0.9718	-0.0022	-0.0445	2.0537	
0.49	0.3133	-0.8753	0.2068	0.1677	2.3174	
0.5	1.5461	-1.0202	0.4331	0.493	2.1275	
0.51	2.204	-0.9161	0.618	0.7773	2.3047	
0.52	0.5959	-0.8605	0.7461	1.1116	2.4105	
0.53	0.7114	-0.7991	0.926	1.3494	2.4721	
0.54	2.2318	-0.5665	1.0527	1.8187	2.3484	
0.55	1.7642	-0.432	1.3592	1.6468	2.294	
0.56	0.428	-0.1928	1.5685	1.9597	2.3394	
0.57	1.1886	0.017	1.4105	1.8135	2.1063	
0.58	2.3042	0.2122	1.5958	1.2999	2.0257	
0.59	1.2399	0.4416	1.7229	1.13	2.008	
0.6	0.4223	0.6539	1.5892	0.5847	1.8596	
0.61	1.8902	0.6782	1.8432	0.0688	1.4874	
0.62	2.4768	0.8428	1.6539	-0.3869	1.5122	
0.63	0.7643	0.9524	1.696	-0.7846	1.2214	
0.64	0.6943	0.9669	1.7604	-1.1375	1.0979	
0.65	2.178	0.9628	1.6457	-1.2559	0.8537	
0.66	1.9617	0.9156	1.4891	-1.1078	0.6988	
0.67	0.5508	0.7351	1.5117	-1.0144	0.5193	
0.68	1.2506	0.5728	1.3726	-0.552	0.3815	
0.69	2.321	0.462	1.2508	0.0045	0.2301	
0.7	1.5812	0.3358	1.1179	0.6173	0.0496	
0.71	0.4794	0.1701	1.0615	1.2907	-0.1066	
0.72	1.6003	0.031	0.8617	1.7074	-0.2553	
0.73	2.2698	-0.0801	0.8057	2.1752	-0.3457	
0.74	0.9786	-0.1714	0.6021	2.3835	-0.469	
0.75	0.6256	-0.213	0.5328	2.5828	-0.5788	
