0.01	0.1408	0.4019	0.4799	0.6673	
0.02	0.3121	0.6865	0.9069	1.0688	
0.03	0.4705	1.0735	1.4021	1.5133	
0.04	0.6068	1.348	1.7272	1.8748	
0.05	0.6447	1.6931	1.8689	2.0937	
0.06	0.7459	2.0155	2.3154	1.7069	
0.07	0.9572	1.8924	2.3227	1.5027	
0.08	1.1021	1.8671	2.4308	1.3166	
0.09	1.1935	2.1922	2.098	0.8608	
0.1	1.1659	1.8408	1.9584	0.3112	
0.11	1.4056	1.8244	1.9465	-0.1407	
0.12	1.2819	1.5052	1.721	-0.5374	
0.13	1.5167	1.4868	1.3324	-0.8515	
0.14	1.4167	1.0659	1.1324	-0.9012	
0.15	1.5417	0.68	0.9892	-0.9563	
0.16	1.5907	0.3698	0.8394	-0.7268	
0.17	1.543	-0.0169	0.9408	-0.623	
0.18	1.4171	-0.4086	0.9073	-0.3733	
0.19	1.6214	-0.7729	0.9553	-0.0911	
0.2	1.4898	-0.9976	0.9843	0.1426	
0.21	1.5267	-1.2123	1.1619	0.3017	
0.22	1.4714	-1.6289	1.3019	0.3691	
0.23	1.2408	-1.5374	1.4973	0.38	
0.24	1.1485	-1.6318	1.5337	0.3254	
0.25	1.175	-1.6682	1.5278	0.2146	
0.26	1.1343	-1.6517	1.6308	0.0923	
0.27	1.0375	-1.6411	1.5088	0.0025	
0.28	0.9214	-1.3474	1.4835	-0.0365	
0.29	0.7536	-1.2929	1.2182	0.0074	
0.3	0.7019	-0.875	0.9396	0.1521	
0.31	0.7185	-0.6232	0.5799	0.3569	
0.32	0.5805	-0.2504	0.1373	0.6266	
0.33	0.4723	0.127	-0.2902	1.0963	
0.34	0.4685	0.546	-0.7505	1.4599	
0.35	0.3639	0.9477	-1.2335	1.7186	
0.36	0.3524	1.2211	-1.4679	1.7973	
0.37	0.3076	1.4664	-1.8308	1.9687	
0.38	0.2924	1.7964	-2.0842	1.9138	
0.39	0.2361	1.9146	-1.9597	1.4665	
0.4	0.2643	2.2442	-2.363	1.2956	
0.41	0.2674	2.0493	-2.1653	0.7075	
0.42	0.2375	2.4319	-1.8554	0.1862	
0.43	0.2961	2.1459	-1.6556	-0.3107	
0.44	0.3174	2.0476	-1.5439	-0.747	
0.45	0.3549	1.9645	-1.2369	-1.2216	
0.46	0.4084	1.5065	-1.01	-1.4346	
0.47	0.4929	1.2606	-0.7175	-1.4981	
0.48	0.5954	0.946	-0.3951	-1.2925	
0.49	0.6151	0.7304	-0.2268	-0.9526	
0.5	0.8383	0.3289	-0.1323	-0.3899	
0.51	0.8061	-0.0519	-0.0749	0.1512	
0.52	0.966	-0.3928	-0.0973	0.7513	
0.53	1.2096	-0.6897	-0.1808	1.2979	
0.54	1.1432	-1.0324	-0.3107	1.8786	
0.55	1.3488	-1.3269	-0.4682	2.1353	
0.56	1.4447	-1.5133	-0.6141	2.5117	
0.57	1.4982	-1.6487	-0.7356	2.3467	
0.58	1.8568	-1.6705	-1.0161	2.1277	
0.59	1.7365	-1.6177	-1.1123	1.9741	
0.6	1.9513	-1.3567	-1.138	1.6636	
0.61	1.984	-1.4093	-0.998	1.0952	
0.62	2.1502	-1.0719	-0.9844	0.8005	
0.63	2.1959	-0.742	-0.7241	0.3879	
0.64	2.2427	-0.4492	-0.4586	0.1779	
0.65	2.2351	-0.1359	-0.1879	0.0188	
0.66	2.4112	0.2604	0.1344	-0.0172	
0.67	2.3262	0.5731	0.4712	0.0494	
0.68	2.3837	0.9883	0.8128	0.1721	
0.69	2.4005	1.2647	0.9585	0.3707	
0.7	2.758	1.5121	1.2756	0.5528	
0.71	2.4878	1.7776	1.375	0.6746	
0.72	2.7089	2.33	1.3481	0.7897	
0.73	2.4339	2.3213	1.4746	0.8661	
0.74	2.385	2.4928	1.3343	0.7736	
0.75	2.4888	2.3526	1.1931	0.6487	
0.76	2.237	2.4491	0.9202	0.4877	
0.77	2.1529	2.3317	0.6572	0.3037	
0.78	2.2984	2.0019	0.2769	0.1738	
0.79	1.9786	2.0237	-0.0227	0.1056	
0.8	1.8991	1.7711	-0.314	0.1673	
0.81	2.0749	1.2505	-0.5256	0.3361	
0.82	1.9369	0.8879	-0.7262	0.6198	
0.83	1.6123	0.5951	-0.9174	0.8879	
0.84	1.5565	0.2424	-0.8267	1.3442	
0.85	1.3983	-0.0832	-0.9354	1.8612	
0.86	1.3193	-0.4458	-0.6908	1.9872	
0.87	1.4223	-0.6377	-0.5261	2.377	
0.88	1.2838	-0.866	-0.3099	2.4405	
0.89	1.1116	-1.2189	-0.029	2.8378	
0.9	0.9648	-1.3286	0.2379	2.4744	
0.91	0.8509	-1.3341	0.5564	2.2085	
0.92	0.7201	-1.4086	0.6892	1.5364	
0.93	0.7523	-1.3386	0.9105	0.9688	
0.94	0.6071	-1.1035	0.9679	0.4517	
0.95	0.5725	-0.9593	0.9942	-0.0794	
0.96	0.5728	-0.6196	0.9591	-0.5026	
0.97	0.4678	-0.3171	1.0382	-0.9327	
0.98	0.5282	-0.0146	0.7773	-1.0389	
0.99	0.5154	0.3462	0.6545	-1.0536	
1.0	0.4458	0.6778	0.3854	-0.7299	
1.01	0.5078	0.9735	0.1762	-0.3906	
1.02	0.4945	1.3098	-0.0332	0.1005	
1.03	0.545	1.6738	-0.1868	0.6887	
1.04	0.6526	1.8991	-0.3102	1.3145	
1.05	0.6198	2.4058	-0.365	1.6638	
1.06	0.7437	2.4891	-0.3525	2.0657	
1.07	0.8159	2.4277	-0.2239	2.3907	
1.08	0.9292	2.3775	-0.0652	2.5387	
1.09	0.9593	2.5221	0.1462	2.3744	
1.1	1.1455	2.5152	0.4171	2.1088	
1.11	1.0674	2.3136	0.7333	2.0958	
1.12	1.1545	2.297	0.9472	1.5726	
1.13	1.2581	2.0108	1.2914	1.3388	
1.14	1.5282	1.6482	1.2816	0.9099	
1.15	1.6317	1.1382	1.5583	0.7481	
1.16	1.7323	0.809	1.6749	0.5736	
1.17	1.6889	0.5907	1.3972	0.6255	
1.18	1.6712	0.1893	1.4637	0.6026	
1.19	1.8065	-0.1356	1.1005	0.7426	
1.2	1.7732	-0.3777	0.9425	0.7804	
1.21	2.0312	-0.6423	0.5901	1.0873	
1.22	1.968	-0.8575	0.1574	1.1472	
1.23	1.8471	-0.9195	-0.2294	1.1102	
1.24	1.9611	-1.0697	-0.6796	1.0892	
1.25	1.9144	-1.2082	-0.9956	0.8477	
1.26	2.1155	-0.9603	-1.2871	0.6839	
1.27	2.1404	-0.8412	-1.4558	0.4735	
1.28	1.9083	-0.687	-1.7017	0.1977	
1.29	1.736	-0.5001	-2.0079	0.022	
1.3	1.9694	-0.2427	-1.7918	-0.0807	
1.31	1.844	0.0814	-1.6117	-0.0839	
1.32	1.5265	0.3857	-1.6987	0.0563	
1.33	1.6804	0.777	-1.5881	0.3183	
1.34	1.5556	1.1999	-1.1572	0.6676	
1.35	1.2433	1.6043	-0.9907	1.1043	
1.36	1.1298	1.6652	-0.8018	1.7419	
1.37	1.1201	2.1581	-0.7205	2.2479	
1.38	0.9133	2.2265	-0.6146	2.6937	
1.39	0.8664	2.5745	-0.6429	2.7725	
1.4	0.7904	2.5187	-0.6142	3.0934	
1.41	0.6414	2.7305	-0.7421	2.8351	
1.42	0.428	2.8648	-0.8002	2.5088	
1.43	0.3165	2.405	-0.9172	2.2573	
1.44	0.2006	2.601	-1.153	1.68	
1.45	0.0828	2.3484	-1.4323	0.997	
1.46	-0.0283	2.1405	-1.4316	0.3648	
1.47	-0.1312	1.7045	-1.5837	-0.1892	
1.48	-0.2398	1.5242	-1.806	-0.5888	
1.49	-0.3062	1.1043	-1.7449	-0.8086	
1.5	-0.4091	0.7336	-1.3653	-0.9023	
1.51	-0.4737	0.4814	-1.3983	-0.8102	
1.52	-0.496	0.1297	-1.0452	-0.6759	
1.53	-0.6072	-0.1555	-0.7385	-0.2452	
1.54	-0.5545	-0.3758	-0.2855	0.2684	
1.55	-0.5876	-0.6531	0.1792	0.7621	
1.56	-0.682	-0.8381	0.6484	1.2646	
1.57	-0.6428	-0.9486	1.231	1.4484	
1.58	-0.6069	-0.814	1.6208	1.8454	
1.59	-0.5084	-0.8838	2.0745	1.9213	
1.6	-0.57	-0.7764	2.3575	2.1779	
1.61	-0.4391	-0.5774	2.3728	1.7929	
1.62	-0.3758	-0.3967	2.4382	1.8689	
1.63	-0.3027	-0.1479	2.5811	1.521	
1.64	-0.2757	0.1374	2.5495	1.2525	
1.65	-0.1755	0.4736	2.229	0.9597	
1.66	-0.0776	0.8167	2.1221	0.7643	
1.67	0.015	1.2169	1.8764	0.6606	
1.68	0.1128	1.3794	1.6807	0.7088	
1.69	0.194	1.741	1.358	0.7808	
1.7	0.3085	2.1207	1.2389	0.928	
1.71	0.4066	2.2717	0.9142	1.0681	
1.72	0.4971	2.3849	0.772	1.1606	
1.73	0.6083	2.8543	0.8178	1.1827	
1.74	0.7216	2.7488	0.7534	1.1604	
1.75	0.7082	2.7545	0.7559	1.0143	
1.76	0.8012	2.5903	0.806	0.8113	
1.77	0.8299	2.3794	0.9856	0.531	
1.78	0.827	2.547	1.0364	0.178	
1.79	0.9821	2.28	1.2186	-0.1505	
1.8	0.918	2.0433	1.1787	-0.4372	
1.81	0.9429	1.4588	1.1563	-0.6196	
1.82	1.0167	1.3548	1.1483	-0.7181	
1.83	0.9104	1.0441	1.1541	-0.57	
1.84	0.9717	0.7014	0.948	-0.3726	
1.85	1.0023	0.3521	0.574	-0.0155	
1.86	0.9602	0.047	0.2505	0.5021	
1.87	0.8319	-0.2096	-0.1226	0.9925	
1.88	0.7508	-0.4081	-0.5946	1.4192	
1.89	0.7229	-0.6051	-1.0565	1.9329	
1.9	0.6183	-0.6321	-1.3807	2.4164	
1.91	0.5523	-0.7355	-1.8314	2.4104	
1.92	0.4532	-0.669	-2.0597	2.3356	
1.93	0.3154	-0.6516	-2.296	2.4488	
1.94	0.2115	-0.4542	-2.6138	1.9434	
1.95	0.1263	-0.3197	-2.9558	1.6126	
1.96	0.0062	-0.092	-2.9688	0.9908	
1.97	-0.1029	0.1891	-2.6127	0.4518	
1.98	-0.2142	0.5047	-2.4941	-0.1655	
1.99	-0.2956	0.7999	-2.0141	-0.6999	
2.0	-0.4372	1.0799	-1.8223	-0.9764	
2.01	-0.5038	1.4385	-1.6738	-1.0797	
2.02	-0.6318	1.5722	-1.1501	-1.2225	
2.03	-0.7651	1.8315	-0.8564	-1.0444	
2.04	-0.7344	2.0574	-0.6581	-0.832	
2.05	-0.8506	2.6236	-0.3571	-0.4323	
2.06	-0.9233	2.4808	-0.2137	-0.003	
2.07	-0.8771	2.8665	-0.1231	0.4142	
2.08	-1.0064	2.8437	-0.1044	0.7231	
2.09	-0.9455	2.8173	-0.1462	1.0828	
2.1	-1.0581	2.6489	-0.2303	1.0907	
2.11	-1.0525	2.5179	-0.3537	1.2538	
2.12	-0.9384	1.9875	-0.4191	1.1709	
2.13	-1.0506	1.9179	-0.6112	1.0056	
2.14	-0.8295	1.6054	-0.6886	0.8211	
2.15	-0.8111	1.2786	-0.6256	0.6499	
2.16	-0.8668	1.1822	-0.6502	0.4204	
2.17	-0.7205	0.8203	-0.6036	0.3634	
2.18	-0.5725	0.5021	-0.4182	0.3371	
2.19	-0.4856	0.2015	-0.1761	0.3356	
2.2	-0.3931	-0.0346	0.1115	0.4368	
2.21	-0.2904	-0.2465	0.4092	0.6658	
2.22	-0.2188	-0.3856	0.8092	0.7814	
2.23	-0.0829	-0.4972	1.0451	0.8762	
2.24	0.0381	-0.6096	1.3267	1.0207	
2.25	0.164	-0.639	1.8066	0.8689	
2.26	0.302	-0.5739	1.9563	0.6928	
2.27	0.4299	-0.4099	2.2073	0.4728	
2.28	0.4753	-0.2837	2.1659	0.1351	
2.29	0.595	-0.0645	2.0074	-0.282	
2.3	0.8146	0.1857	1.7626	-0.6696	
2.31	0.8191	0.4376	1.762	-1.0334	
2.32	0.9392	0.772	1.3409	-1.4154	
2.33	1.0558	0.9711	1.0132	-1.4215	
2.34	1.1186	1.4327	0.805	-1.6371	
2.35	1.2363	1.6037	0.4052	-1.4587	
2.36	1.3015	1.7029	0.08	-0.9868	
2.37	1.2848	2.2495	-0.2138	-0.5332	
2.38	1.2922	2.4021	-0.4387	-0.0453	
2.39	1.4141	2.3011	-0.5307	0.5371	
2.4	1.2227	2.4514	-0.703	1.1207	
2.41	1.3244	2.7091	-0.6604	1.4463	
2.42	1.2571	2.4914	-0.4953	1.8327	
2.43	1.2254	2.5474	-0.4001	2.0775	
2.44	1.1295	2.1837	-0.2058	2.0134	
2.45	1.271	2.2955	0.0136	1.7728	
2.46	1.0969	2.1073	0.2183	1.4301	
2.47	1.0297	1.6224	0.4276	0.8203	
2.48	1.0082	1.4859	0.6139	0.2458	
2.49	0.9513	1.0693	0.7456	-0.323	
2.5	0.7803	0.9326	0.8481	-0.8284	
2.51	0.766	0.5565	0.6932	-1.3546	
2.52	0.56	0.2928	0.7139	-1.4465	
2.53	0.5167	0.0798	0.5083	-1.4611	
2.54	0.414	-0.1173	0.3326	-1.5039	
2.55	0.3551	-0.2916	0.0719	-1.4057	
2.56	0.2287	-0.3808	-0.1964	-1.1355	
2.57	0.1634	-0.4622	-0.4416	-0.8162	
2.58	0.0639	-0.4845	-0.6394	-0.4578	
2.59	-0.0028	-0.4682	-0.8743	-0.1672	
2.6	-0.0623	-0.3679	-0.9398	0.0446	
2.61	-0.1316	-0.2459	-0.9156	0.1915	
2.62	-0.177	-0.0708	-1.002	0.224	
2.63	-0.2116	0.1509	-0.8706	0.1485	
2.64	-0.2147	0.3866	-0.6736	0.0404	
2.65	-0.2543	0.6068	-0.4538	-0.1004	
2.66	-0.2363	0.9222	-0.181	-0.2362	
2.67	-0.2463	1.2448	0.1257	-0.3394	
2.68	-0.2186	1.3256	0.411	-0.3829	
2.69	-0.1587	1.5429	0.7318	-0.3757	
2.7	-0.1176	1.901	0.9123	-0.2331	
2.71	-0.0563	1.8983	1.0792	-0.0549	
2.72	0.0117	2.0879	1.2012	0.1585	
2.73	0.0867	2.5064	1.1058	0.3542	
2.74	0.1866	2.2817	0.9608	0.5252	
2.75	0.2553	2.5161	0.8712	0.6878	
2.76	0.3905	2.172	0.5046	0.6125	
2.77	0.5303	2.292	0.2227	0.5282	
2.78	0.6044	2.0703	-0.1138	0.2235	
2.79	0.6649	1.9827	-0.4148	-0.1939	
2.8	0.848	1.6057	-0.8517	-0.58	
2.81	0.9292	1.4929	-1.0156	-1.1173	
2.82	1.1892	1.1973	-1.4265	-1.6274	
2.83	1.1852	0.8785	-1.4661	-2.1338	
2.84	1.2267	0.6333	-1.7832	-2.1781	
2.85	1.4176	0.3652	-1.6738	-2.3966	
2.86	1.5106	0.1607	-1.6211	-2.3859	
2.87	1.7916	-0.0446	-1.4082	-2.1204	
2.88	1.7751	-0.1943	-1.2911	-1.5219	
2.89	1.6772	-0.3151	-1.1059	-1.19	
2.9	2.0793	-0.3904	-0.8307	-0.5962	
2.91	2.0217	-0.4401	-0.6177	0.0391	
2.92	1.8929	-0.3856	-0.3586	0.5087	
2.93	1.9244	-0.3481	-0.1941	0.9027	
2.94	2.0742	-0.2475	-0.0709	1.2728	
2.95	2.0846	-0.1123	-0.0178	1.292	
2.96	2.1585	0.0714	-0.0245	1.1274	
2.97	1.9678	0.3051	-0.1063	0.9054	
2.98	1.9127	0.5398	-0.2369	0.5384	
2.99	2.0152	0.7381	-0.3622	0.0059	
3.0	1.8666	0.9663	-0.5286	-0.524	
