0.01	0.1772	0.2439	
0.02	0.3405	0.4562	
0.03	0.5191	0.8001	
0.04	0.6409	1.0351	
0.05	0.7658	1.1295	
0.06	0.9251	1.3693	
0.07	0.9829	1.633	
0.08	1.2907	1.8061	
0.09	1.4225	1.7125	
0.1	1.4972	1.7241	
0.11	1.5789	1.8888	
0.12	1.7191	1.9416	
0.13	1.7594	1.9141	
0.14	1.6518	2.0108	
0.15	1.6199	1.8098	
0.16	1.6117	2.0524	
0.17	1.5919	1.686	
0.18	1.571	1.6662	
0.19	1.7526	1.5572	
0.2	1.6741	1.2381	
0.21	1.4534	1.2137	
0.22	1.4878	1.0586	
0.23	1.4962	0.8404	
0.24	1.2853	0.6352	
0.25	1.3037	0.4597	
0.26	1.2863	0.2305	
0.27	1.2681	0.0614	
0.28	0.9899	-0.1229	
0.29	1.0647	-0.2751	
0.3	0.9039	-0.4021	
0.31	0.9093	-0.5995	
0.32	0.8702	-0.6281	
0.33	0.7463	-0.7799	
0.34	0.7381	-0.8659	
0.35	0.622	-0.8669	
0.36	0.6306	-0.8662	
0.37	0.6523	-0.8783	
0.38	0.6699	-0.8569	
0.39	0.5955	-0.9237	
0.4	0.6419	-0.9187	
0.41	0.6414	-0.8407	
0.42	0.7503	-0.6191	
0.43	0.7183	-0.5591	
0.44	0.8792	-0.489	
0.45	0.8654	-0.3583	
0.46	1.0711	-0.2661	
0.47	1.2575	-0.1296	
0.48	1.1575	-0.0024	
0.49	1.3711	0.1237	
0.5	1.4725	0.236	
0.51	1.6852	0.3738	
0.52	1.7738	0.4316	
0.53	1.7014	0.5524	
0.54	2.0034	0.6328	
0.55	2.2302	0.6293	
0.56	2.102	0.6989	
0.57	2.5453	0.7683	
0.58	2.655	0.7869	
0.59	2.7727	0.7615	
0.6	2.913	0.7496	
0.61	2.5602	0.859	
0.62	2.8978	0.839	
0.63	2.7343	0.8207	
0.64	2.9607	0.7541	
0.65	2.8995	0.7007	
0.66	2.6976	0.6883	
0.67	2.7464	0.545	
0.68	2.7645	0.5807	
0.69	2.8495	0.5462	
0.7	2.6218	0.545	
0.71	2.7293	0.4748	
0.72	2.4077	0.4773	
0.73	2.6073	0.4985	
0.74	2.5733	0.4472	
0.75	2.195	0.4577	
0.76	2.1981	0.5545	
0.77	2.1432	0.6001	
0.78	2.0711	0.6683	
0.79	1.71	0.7457	
0.8	1.7581	0.8231	
0.81	1.5395	0.813	
0.82	1.4094	0.8944	
0.83	1.3074	1.0851	
0.84	1.1493	1.2231	
0.85	0.989	1.2855	
0.86	0.9346	1.4864	
0.87	0.7999	1.415	
0.88	0.661	1.6597	
0.89	0.5314	1.6207	
0.9	0.5209	1.5948	
0.91	0.4607	1.6082	
0.92	0.3936	1.809	
0.93	0.3698	1.8997	
0.94	0.297	1.9775	
0.95	0.3155	1.7429	
0.96	0.309	1.6533	
0.97	0.3598	1.8206	
0.98	0.3476	1.782	
0.99	0.3802	1.6597	
1.0	0.4304	1.3741	
1.01	0.5433	1.399	
1.02	0.6063	1.1494	
1.03	0.5921	1.0431	
1.04	0.6976	0.8988	
1.05	0.7673	0.6918	
1.06	0.8019	0.4551	
1.07	0.8584	0.336	
1.08	0.9441	0.1415	
1.09	1.1374	-0.0479	
1.1	1.2097	-0.2353	
1.11	1.101	-0.381	
1.12	1.2151	-0.5247	
1.13	1.2897	-0.6441	
1.14	1.3503	-0.8018	
1.15	1.2469	-0.8495	
1.16	1.4304	-0.8754	
1.17	1.4624	-0.8917	
1.18	1.2937	-1.0434	
1.19	1.2408	-0.9687	
1.2	1.3426	-0.8082	
1.21	1.0843	-0.7464	
1.22	1.1762	-0.709	
1.23	1.129	-0.6154	
1.24	0.9129	-0.4628	
1.25	0.7736	-0.2484	
1.26	0.6626	-0.0654	
1.27	0.5907	0.1361	
1.28	0.4657	0.3791	
1.29	0.2651	0.6432	
1.3	0.1301	0.8263	
1.31	-0.0273	1.1075	
1.32	-0.1677	1.4046	
1.33	-0.3761	1.4841	
1.34	-0.5186	1.9326	
1.35	-0.6913	2.1708	
1.36	-0.8684	2.2149	
1.37	-0.929	2.1985	
1.38	-1.1237	2.7172	
1.39	-1.3039	2.6443	
1.4	-1.3147	2.9997	
1.41	-1.3856	2.8656	
1.42	-1.6426	3.1096	
1.43	-1.6469	2.8541	
1.44	-1.6217	2.8236	
1.45	-1.8664	3.1153	
1.46	-1.616	2.6481	
1.47	-1.8771	2.7259	
1.48	-1.6469	2.7625	
1.49	-1.7886	2.4319	
1.5	-1.7636	2.4259	
1.51	-1.8481	2.0677	
1.52	-1.749	2.0713	
1.53	-1.425	1.6573	
1.54	-1.6223	1.6037	
1.55	-1.4002	1.1711	
1.56	-1.374	1.0572	
1.57	-1.1792	0.8783	
1.58	-1.1981	0.6361	
1.59	-0.978	0.4628	
1.6	-1.0038	0.3075	
1.61	-0.8478	0.1266	
1.62	-0.7264	-0.0262	
1.63	-0.6984	-0.1498	
1.64	-0.6418	-0.2663	
1.65	-0.5035	-0.3108	
1.66	-0.4563	-0.3668	
1.67	-0.4347	-0.4267	
1.68	-0.3634	-0.4079	
1.69	-0.3429	-0.4004	
1.7	-0.3066	-0.3675	
1.71	-0.2564	-0.3519	
1.72	-0.2848	-0.2459	
1.73	-0.2918	-0.1859	
1.74	-0.2922	-0.0624	
1.75	-0.3649	0.048	
1.76	-0.4449	0.1735	
1.77	-0.5063	0.272	
1.78	-0.5149	0.423	
1.79	-0.69	0.5254	
1.8	-0.6784	0.701	
1.81	-0.8833	0.7517	
1.82	-0.9322	0.8813	
1.83	-0.9712	1.0386	
1.84	-1.1356	1.2478	
1.85	-1.2776	1.1313	
1.86	-1.3693	1.2777	
1.87	-1.6103	1.313	
1.88	-1.6678	1.4533	
1.89	-1.6646	1.5667	
1.9	-1.8499	1.5712	
1.91	-1.7966	1.3475	
1.92	-1.835	1.5115	
1.93	-2.2274	1.3049	
1.94	-2.295	1.3312	
1.95	-2.0276	1.3546	
1.96	-2.0896	1.2906	
1.97	-2.3933	1.379	
1.98	-2.0571	1.3104	
1.99	-1.9777	1.1292	
2.0	-2.0835	1.0433	
2.01	-1.9989	0.9641	
2.02	-1.9487	1.1039	
2.03	-1.8505	1.0526	
2.04	-2.0797	0.9183	
2.05	-1.8832	0.8954	
2.06	-1.6529	0.986	
2.07	-1.6409	0.8729	
2.08	-1.5628	0.9559	
2.09	-1.3263	1.0542	
2.1	-1.1556	0.9498	
2.11	-0.9666	0.9549	
2.12	-0.9697	0.9978	
2.13	-0.7244	1.1999	
2.14	-0.6218	1.3254	
2.15	-0.5141	1.3743	
2.16	-0.4063	1.467	
2.17	-0.24	1.4918	
2.18	-0.1395	1.6427	
2.19	-0.041	1.7589	
2.2	0.051	1.5594	
2.21	0.1508	1.6107	
2.22	0.2332	1.7345	
2.23	0.2921	1.8337	
2.24	0.3137	1.6197	
2.25	0.3197	1.8107	
2.26	0.3766	1.7547	
2.27	0.3549	1.8411	
2.28	0.3557	1.5852	
2.29	0.3581	1.6257	
2.3	0.3032	1.5882	
2.31	0.2455	1.2782	
2.32	0.1914	1.2914	
2.33	0.1464	1.1316	
2.34	0.0647	0.9571	
2.35	-0.0225	0.7782	
2.36	-0.1002	0.5779	
2.37	-0.1895	0.4581	
2.38	-0.2689	0.2777	
2.39	-0.3782	0.0958	
2.4	-0.5184	-0.077	
2.41	-0.592	-0.2663	
2.42	-0.6364	-0.3889	
2.43	-0.7091	-0.5234	
2.44	-0.8696	-0.6081	
2.45	-0.9385	-0.8198	
2.46	-0.9516	-0.8269	
2.47	-0.9903	-0.9592	
2.48	-1.1007	-0.9244	
2.49	-0.9948	-0.9278	
2.5	-1.0894	-0.8833	
2.51	-1.089	-0.9423	
2.52	-1.0235	-0.7342	
2.53	-0.9739	-0.7356	
2.54	-0.9755	-0.5988	
2.55	-0.82	-0.4288	
2.56	-0.8407	-0.2449	
2.57	-0.7572	-0.086	
2.58	-0.6024	0.1265	
2.59	-0.4852	0.3566	
2.6	-0.4299	0.5001	
2.61	-0.2857	0.7919	
2.62	-0.1627	0.9781	
2.63	-0.029	1.1949	
2.64	0.1156	1.4479	
2.65	0.2474	1.6281	
2.66	0.403	1.9991	
2.67	0.4521	2.1834	
2.68	0.5846	2.1589	
2.69	0.7998	2.1769	
2.7	0.8662	2.4797	
2.71	1.0169	2.6168	
2.72	1.0318	2.7355	
2.73	1.0972	2.7043	
2.74	1.1521	2.4847	
