0.01	0.2467	0.2826	0.1882	0.1947	0.3207	
0.02	0.5081	0.5179	0.424	0.3922	0.6686	
0.03	0.7503	0.8023	0.6295	0.5558	0.9735	
0.04	0.9597	0.9783	0.755	0.7626	1.0614	
0.05	0.9599	1.3866	1.0063	0.8456	1.2922	
0.06	1.1125	1.3944	1.022	1.0684	1.2137	
0.07	1.2587	1.6002	1.1944	1.128	1.3861	
0.08	1.2991	1.6525	1.5022	1.4911	1.1637	
0.09	1.1171	1.8678	1.4668	1.5058	1.0155	
0.1	0.9663	1.8479	1.6424	1.4386	0.8077	
0.11	0.8221	1.7317	1.7999	1.8406	0.5534	
0.12	0.6618	1.9224	1.7507	1.9016	0.3452	
0.13	0.5403	1.6093	1.9727	1.9547	0.1385	
0.14	0.3769	1.5081	1.9307	1.9066	-0.0249	
0.15	0.1401	1.527	2.0606	1.6766	-0.1323	
0.16	-0.0314	1.3733	2.1142	2.0123	-0.1529	
0.17	-0.2083	1.2514	2.0495	1.9554	-0.093	
0.18	-0.3065	1.1418	1.9553	1.9999	0.0311	
0.19	-0.4107	0.9855	2.2448	1.8497	0.2183	
0.2	-0.422	0.9274	2.0512	1.7466	0.5482	
0.21	-0.3828	0.81	2.0172	1.6343	0.7943	
0.22	-0.3267	0.7127	1.9021	1.686	1.047	
0.23	-0.2038	0.6159	1.9517	1.4198	1.3733	
0.24	-0.0229	0.6056	1.956	1.3972	1.8527	
0.25	0.1937	0.6132	1.689	1.3866	2.1392	
0.26	0.4054	0.7402	1.5605	1.1718	2.0145	
0.27	0.6143	0.7771	1.4892	1.1373	2.2567	
0.28	0.9045	0.8507	1.4205	1.0709	2.2593	
0.29	1.2766	0.9995	1.3226	1.1434	2.1082	
0.3	1.4023	1.1894	1.2988	1.0764	2.1443	
0.31	1.5475	1.4908	1.2385	0.8488	1.8478	
0.32	1.9152	1.4798	1.1938	0.9011	1.4235	
0.33	1.9262	1.7066	1.2538	0.7665	1.1655	
0.34	2.0438	1.9597	1.0193	0.9092	1.0117	
0.35	1.9728	1.9584	1.0051	0.8839	0.7025	
0.36	2.0071	2.0701	1.0346	0.8998	0.539	
0.37	1.9618	2.1301	1.0372	0.8573	0.3476	
0.38	1.6035	2.5162	1.0483	0.8268	0.3423	
0.39	1.5044	2.295	0.9493	0.854	0.319	
0.4	1.3003	2.5031	1.0173	1.0916	0.3883	
0.41	1.089	2.3686	0.9758	1.1748	0.5827	
0.42	0.9201	2.3455	0.9005	1.058	0.8505	
0.43	0.8085	2.1171	1.0434	1.2211	0.997	
0.44	0.5993	1.8007	0.9993	1.508	1.4578	
0.45	0.3973	1.6797	1.2303	1.4968	1.4834	
0.46	0.338	1.6183	1.1408	1.5105	1.8523	
0.47	0.263	1.1895	1.3621	1.8875	2.0998	
0.48	0.2578	1.0744	1.3751	2.0228	2.317	
0.49	0.2973	0.7348	1.3932	1.8117	2.1738	
0.5	0.3558	0.5134	1.5864	2.334	1.942	
0.51	0.5347	0.2998	1.6294	2.2489	1.7633	
0.52	0.6599	0.0798	1.5268	2.4551	1.6395	
0.53	1.0058	-0.1327	1.9109	2.5871	1.5723	
0.54	1.1374	-0.3331	1.88	2.6216	1.2653	
0.55	1.4417	-0.4499	1.8766	2.465	0.9257	
0.56	1.4893	-0.5779	1.8445	2.8544	0.499	
0.57	1.6922	-0.6125	2.0503	2.9515	0.2397	
0.58	2.1779	-0.6625	1.9362	2.7139	0.0249	
0.59	2.0301	-0.6252	2.2351	2.9612	-0.1264	
0.6	2.6057	-0.7149	2.1462	3.1062	-0.2036	
0.61	2.2479	-0.6382	2.0601	3.115	-0.2123	
0.62	2.6319	-0.4858	2.07	2.9131	-0.1338	
0.63	2.3402	-0.3701	1.9857	3.0195	0.0037	
0.64	2.3829	-0.2235	2.2712	2.8268	0.2018	
0.65	2.3002	-0.0497	2.2618	2.7225	0.3959	
0.66	2.1293	0.1078	2.1603	2.6858	0.7226	
0.67	2.0958	0.2651	1.8482	2.5197	0.9313	
0.68	1.7694	0.4008	1.7863	2.4381	1.2184	
0.69	1.5523	0.512	1.9441	2.3347	1.3549	
0.7	1.2039	0.6803	1.6768	2.1783	1.2279	
0.71	1.0075	0.8163	1.4522	1.7949	1.3367	
0.72	0.8629	0.8906	1.3158	1.7	1.2155	
0.73	0.7032	0.9259	1.1198	1.559	1.2006	
0.74	0.6799	0.7609	1.1049	1.4405	0.8218	
0.75	0.6244	0.8238	0.9867	1.2198	0.5984	
0.76	0.5833	0.7551	0.7257	1.0546	0.2788	
0.77	0.7347	0.5961	0.5553	0.8569	-0.0493	
0.78	0.7821	0.5413	0.3749	0.6428	-0.3662	
0.79	0.9178	0.326	0.1749	0.5277	-0.5939	
0.8	1.1276	0.1877	-0.0243	0.3445	-0.8751	
0.81	1.4857	0.0325	-0.2111	0.2182	-0.8941	
0.82	1.7295	-0.1254	-0.4162	0.104	-1.0578	
0.83	1.7355	-0.2702	-0.5419	-0.005	-0.9615	
0.84	1.8778	-0.486	-0.6739	-0.0928	-0.8777	
0.85	2.1524	-0.5837	-0.8804	-0.1583	-0.7739	
0.86	2.5888	-0.7189	-0.9888	-0.2421	-0.4618	
0.87	2.464	-0.7594	-1.1569	-0.2759	-0.235	
0.88	2.4905	-0.8004	-1.2336	-0.2988	0.0321	
0.89	2.7406	-0.7325	-1.3815	-0.3344	0.3007	
