0.01	0.7721	0.2515	0.3752	0.3508	0.2733	
0.02	-0.814	-0.2877	0.6929	0.6972	0.5537	
0.03	0.8283	0.671	0.9026	0.9723	0.8685	
0.04	0.7253	-0.5602	1.114	1.1332	1.1121	
0.05	-0.5245	0.9593	1.0591	1.3095	1.211	
0.06	1.3704	-0.68	1.0287	1.2217	1.3307	
0.07	0.4171	1.3996	0.8295	1.1929	1.499	
0.08	0.0248	-0.6337	0.4267	1.0404	1.7853	
0.09	1.6787	1.4207	0.1274	0.9329	1.6212	
0.1	0.1432	-0.5007	-0.1841	0.6674	1.683	
0.11	0.6705	1.1585	-0.4101	0.3994	1.6786	
0.12	1.7599	-0.2179	-0.5637	0.1899	1.7883	
0.13	0.0623	1.0872	-0.6543	-0.0194	1.6458	
0.14	1.3053	0.2018	-0.5245	-0.1743	1.5896	
0.15	1.6366	0.843	-0.3391	-0.2326	1.7177	
0.16	0.1957	0.6598	-0.039	-0.1975	1.5006	
0.17	1.861	0.4853	0.3172	-0.1243	1.4046	
0.18	1.2828	1.0308	0.6871	0.0613	1.151	
0.19	0.5853	0.1928	1.1599	0.2961	1.2095	
0.2	2.4751	1.535	1.2985	0.6711	0.9626	
0.21	0.9052	-0.0155	1.6412	0.8733	0.8239	
0.22	1.1036	1.9034	1.6879	1.1751	0.7634	
0.23	2.2126	-0.1006	1.471	1.6296	0.7396	
0.24	0.6036	1.9887	1.291	2.043	0.6618	
0.25	1.6236	-0.0247	1.1134	1.946	0.7225	
0.26	2.0309	1.8151	0.7335	1.9798	0.6765	
0.27	0.4135	0.1753	0.3512	2.4053	0.7888	
0.28	2.0132	1.6633	0.0804	2.1542	0.8497	
0.29	1.6288	0.5568	-0.1333	1.9903	0.8965	
0.3	0.5956	1.4229	-0.209	1.8621	1.024	
0.31	2.4794	0.9488	-0.1677	1.453	1.1172	
0.32	1.0849	1.1867	-0.0029	1.1947	1.3452	
0.33	0.9638	1.4595	0.2785	0.9087	1.676	
0.34	2.1307	0.7474	0.6597	0.7064	1.6709	
0.35	0.5219	1.621	0.9376	0.6381	1.9859	
0.36	1.4093	0.4762	1.2702	0.4729	1.9923	
0.37	2.0786	2.2749	1.7994	0.4582	2.1315	
0.38	0.1906	0.3327	1.8414	0.5633	2.199	
0.39	1.8139	2.4533	2.0539	0.6808	2.4594	
0.4	1.309	0.2661	2.0343	0.8121	2.3679	
0.41	0.1491	2.279	1.7947	1.1195	2.609	
0.42	1.9242	0.4233	1.4941	1.5606	2.5098	
0.43	0.7314	1.9271	1.2932	1.8728	2.6868	
0.44	0.2867	0.6391	0.8167	2.2046	2.4825	
0.45	1.8634	1.9531	0.5848	2.2728	2.3678	
0.46	0.1056	0.9372	0.2762	2.7129	2.0135	
0.47	0.6084	1.6	0.1834	2.6014	1.983	
0.48	1.6552	1.4459	0.149	2.8155	1.669	
0.49	-0.3113	0.9983	0.263	2.286	1.5975	
0.5	0.8997	1.6129	0.5603	2.1261	1.3779	
0.51	1.0024	0.7621	0.8404	2.2443	1.1813	
0.52	-0.5435	2.2643	1.2215	1.6928	0.888	
0.53	1.2053	0.4515	1.7304	1.3983	0.5903	
0.54	0.2856	2.4249	1.8053	1.2438	0.3856	
0.55	-0.4291	0.3417	1.9572	0.9823	0.165	
0.56	1.2095	2.3734	2.2747	0.7462	-0.0339	
0.57	-0.2966	0.3302	2.4512	0.5991	-0.2051	
0.58	-0.0829	2.1289	2.3413	0.5211	-0.3254	
0.59	1.0161	0.4657	1.9424	0.5166	-0.4699	
0.6	-0.71	2.0444	1.6439	0.5925	-0.4876	
0.61	0.3246	0.7131	1.2753	0.9147	-0.5233	
0.62	0.6312	1.6145	0.9856	1.0487	-0.5938	
0.63	-0.8779	1.0375	0.6935	1.3117	-0.5005	
0.64	0.6832	1.1016	0.4454	1.6408	-0.4698	
0.65	0.0835	1.5933	0.3954	1.7763	-0.4123	
0.66	-0.8021	0.8049	0.4326	2.1678	-0.2958	
0.67	0.94	1.64	0.6145	2.3972	-0.1563	
0.68	-0.4362	0.4071	0.8842	2.1909	-0.0308	
0.69	-0.4966	1.8962	1.3909	2.3429	0.1004	
0.7	0.9313	0.1645	1.78	2.2132	0.2478	
0.71	-0.8427	2.2185	2.0383	1.9258	0.389	
0.72	0.0651	0.0784	2.1038	1.6873	0.4899	
0.73	0.7185	2.0508	2.4362	1.4646	0.5827	
0.74	-0.9512	0.1208	2.3013	1.2165	0.6416	
0.75	0.5798	1.7933	2.3824	0.7592	0.6409	
0.76	0.3442	0.2969	2.037	0.5063	0.7695	
0.77	-0.8121	1.55	1.8599	0.3181	0.7219	
0.78	1.0547	0.6196	1.5965	0.1196	0.7063	
0.79	-0.0858	0.9611	1.1473	0.0402	0.5681	
0.8	-0.371	1.0274	0.9252	0.0358	0.5079	
0.81	1.1315	0.5659	0.6272	0.1127	0.36	
0.82	-0.4154	1.1461	0.5418	0.2513	0.2487	
0.83	0.2558	0.1671	0.5393	0.5061	0.0798	
0.84	1.2627	1.5793	0.6462	0.7772	-0.0988	
0.85	-0.4682	-0.1416	0.9554	0.9957	-0.2937	
0.86	0.8841	1.7149	1.1931	1.321	-0.4484	
0.87	0.9409	-0.3267	1.7404	1.3617	-0.5831	
0.88	-0.2977	1.6663	2.0492	1.5009	-0.8539	
0.89	1.6702	-0.3486	2.1637	1.7888	-0.8648	
0.9	0.6096	1.4875	2.3105	1.6961	-1.1024	
0.91	0.1277	-0.2153	2.6438	1.5805	-1.0934	
0.92	2.0296	1.2764	2.7196	1.5461	-1.1538	
0.93	0.3472	0.0184	2.4712	1.0575	-1.2688	
0.94	0.8586	0.7177	2.0304	0.7944	-1.249	
