 0.00000e+00  9.16678e-01  9.18116e-01
 1.00000e-04  9.19663e-01  9.17393e-01
 2.00000e-04  9.13300e-01  9.16978e-01
 3.00000e-04  9.17379e-01  9.20896e-01
 4.00000e-04  9.17875e-01  9.19421e-01
 5.00000e-04  9.18530e-01  9.22268e-01
 6.00000e-04  9.23206e-01  9.21345e-01
 7.00000e-04  9.22181e-01  9.17635e-01
 8.00000e-04  9.15485e-01  9.12382e-01
 9.00000e-04  9.13000e-01  9.13721e-01
 1.00000e-03  9.09624e-01  9.12666e-01
 1.10000e-03  9.08254e-01  9.10712e-01
 1.20000e-03  9.15514e-01  9.13699e-01
 1.30000e-03  9.15773e-01  9.15151e-01
 1.40000e-03  9.15547e-01  9.15942e-01
 1.50000e-03  9.15185e-01  9.16527e-01
 1.60000e-03  9.16752e-01  9.17011e-01
 1.70000e-03  9.17796e-01  9.21139e-01
 1.80000e-03  9.22527e-01  9.26153e-01
 1.90000e-03  9.21736e-01  9.26620e-01
 2.00000e-03  9.30687e-01  9.26661e-01
 2.10000e-03  9.23710e-01  9.24089e-01
 2.20000e-03  9.22280e-01  9.27114e-01
 2.30000e-03  9.24877e-01  9.26822e-01
 2.40000e-03  9.24981e-01  9.29457e-01
 2.50000e-03  9.25430e-01  9.21066e-01
 2.60000e-03  9.25599e-01  9.23508e-01
 2.70000e-03  9.21818e-01  9.20117e-01
 2.80000e-03  9.20257e-01  9.17654e-01
 2.90000e-03  9.15531e-01  9.13564e-01
 3.00000e-03  9.08873e-01  9.07036e-01
 3.10000e-03  9.03718e-01  9.07722e-01
 3.20000e-03  9.02822e-01  9.01834e-01
 3.30000e-03  9.02989e-01  9.00900e-01
 3.40000e-03  8.99859e-01  9.03303e-01
 3.50000e-03  8.99664e-01  8.96996e-01
 3.60000e-03  9.00898e-01  9.03844e-01
 3.70000e-03  8.99999e-01  9.03451e-01
 3.80000e-03  9.00927e-01  9.00259e-01
 3.90000e-03  9.04689e-01  9.04358e-01
 4.00000e-03  9.08036e-01  9.11399e-01
 4.10000e-03  9.15067e-01  9.13796e-01
 4.20000e-03  9.18571e-01  9.15372e-01
 4.30000e-03  9.13214e-01  9.15436e-01
 4.40000e-03  9.18955e-01  9.22174e-01
 4.50000e-03  9.23182e-01  9.24469e-01
 4.60000e-03  9.23843e-01  9.21099e-01
 4.70000e-03  9.21665e-01  9.24070e-01
 4.80000e-03  9.25347e-01  9.26255e-01
