1 0.1191464938179079
2 0.17427561683752485
3 0.2500878347027885
4 0.2863081829749203
5 0.34101152954864
6 0.3633163982777378
7 0.37911214121022213
8 0.41079612310656094
9 0.4092276594754409
10 0.48155263181646574
15 0.5324970243134431
20 0.6504563408865792
25 0.6739934975000164
30 0.7129866755789324
35 0.8359500665876741
40 0.9536467455344374
45 0.8471243744738516
50 0.9089563473170081
52 0.9323536440057957
54 0.9417744210867773
56 0.966595686721709
58 1.0698198093622948
60 0.9882850481507229
62 1.003640193932803
64 1.039000562799325
66 0.9795273292876463
68 0.9465589033440099
70 1.030824381977777
72 0.994328895057267
74 0.9644686190024988
76 1.0241429411761265
78 0.9591916877007871
80 0.948605869444208
82 0.9136440678287162
87 0.8563821503895552
92 0.8558707181972011
97 0.9498167839165109
102 0.8549443975888797
107 0.742154050371319
112 0.711402497593326
117 0.6831574785778375
122 0.5535541808201533
123 0.4810639316973422
124 0.4092963086677053
125 0.39140573915740295
126 0.36660757861630977
127 0.376021843292935
128 0.30143078402179146
129 0.3099734183918632
130 0.2319215812301658
131 0.18853102020121823
132 0.11140334711373193
