 0.00000e+00  9.04360e-01  9.05580e-01  9.07606e-01  9.04797e-01  9.02602e-01  9.06931e-01  9.09787e-01
 1.00000e-04  9.08893e-01  9.04320e-01  9.01572e-01  9.03486e-01  9.03937e-01  8.99801e-01  9.01969e-01
 2.00000e-04  9.02512e-01  9.03546e-01  9.02357e-01  8.98491e-01  8.97754e-01  8.94949e-01  8.90133e-01
 3.00000e-04  8.94523e-01  8.93010e-01  8.92746e-01  8.90049e-01  8.91539e-01  8.89632e-01  8.89428e-01
 4.00000e-04  8.87142e-01  8.90817e-01  8.86777e-01  8.83247e-01  8.85114e-01  8.80886e-01  8.81690e-01
 5.00000e-04  8.86051e-01  8.85002e-01  8.80838e-01  8.84602e-01  8.80732e-01  8.82801e-01  8.80745e-01
 6.00000e-04  8.82506e-01  8.87114e-01  8.84359e-01  8.85194e-01  8.84181e-01  8.87038e-01  8.87678e-01
 7.00000e-04  8.84777e-01  8.85520e-01  8.85571e-01  8.87081e-01  8.85920e-01  8.81176e-01  8.84577e-01
 8.00000e-04  8.82984e-01  8.83873e-01  8.83423e-01  8.81751e-01  8.77921e-01  8.78294e-01  8.78806e-01
 9.00000e-04  8.78192e-01  8.80475e-01  8.76652e-01  8.79352e-01  8.83924e-01  8.86653e-01  8.84387e-01
 1.00000e-03  8.88249e-01  8.87105e-01  8.87068e-01  8.82887e-01  8.79096e-01  8.74355e-01  8.71014e-01
 1.10000e-03  8.71204e-01  8.69023e-01  8.70538e-01  8.72780e-01  8.75102e-01  8.70842e-01  8.73161e-01
 1.20000e-03  8.74952e-01  8.73841e-01  8.74066e-01  8.71212e-01  8.67106e-01  8.64510e-01  8.61360e-01
 1.30000e-03  8.64886e-01  8.68112e-01  8.68669e-01  8.66934e-01  8.69590e-01  8.69380e-01  8.68634e-01
 1.40000e-03  8.72093e-01  8.72806e-01  8.68087e-01  8.71213e-01  8.73219e-01  8.74579e-01  8.78555e-01
 1.50000e-03  8.80137e-01  8.82688e-01  8.86315e-01  8.90670e-01  8.90006e-01  8.91454e-01  8.88200e-01
 1.60000e-03  8.86068e-01  8.89604e-01  8.88072e-01  8.89539e-01  8.91240e-01  8.87135e-01  8.85577e-01
 1.70000e-03  8.89153e-01  8.92593e-01  8.87746e-01  8.88975e-01  8.93919e-01  8.89778e-01  8.86777e-01
 1.80000e-03  8.85079e-01  8.89842e-01  8.87468e-01  8.87308e-01  8.90250e-01  8.85772e-01  8.86479e-01
 1.90000e-03  8.83591e-01  8.85382e-01  8.80575e-01  8.80507e-01  8.82802e-01  8.82856e-01  8.85065e-01
 2.00000e-03  8.86144e-01  8.88987e-01  8.92841e-01  8.93264e-01  8.90334e-01  8.86503e-01  8.87523e-01
 2.10000e-03  8.90721e-01  8.92669e-01  8.89737e-01  8.87186e-01  8.85231e-01  8.88093e-01  8.87756e-01
 2.20000e-03  8.88781e-01  8.84976e-01  8.84880e-01  8.80379e-01  8.76788e-01  8.79411e-01  8.82109e-01
 2.30000e-03  8.80982e-01  8.83241e-01  8.84452e-01  8.81594e-01  8.81532e-01  8.78893e-01  8.83384e-01
 2.40000e-03  8.80930e-01  8.84195e-01  8.87292e-01  8.88675e-01  8.89066e-01  8.88341e-01  8.86248e-01
 2.50000e-03  8.82353e-01  8.82056e-01  8.85183e-01  8.81319e-01  8.76445e-01  8.74966e-01  8.70910e-01
 2.60000e-03  8.74346e-01  8.73487e-01  8.71799e-01  8.73729e-01  8.77607e-01  8.82118e-01  8.86663e-01
 2.70000e-03  8.84673e-01  8.86045e-01  8.86789e-01  8.87510e-01  8.84181e-01  8.84292e-01  8.79686e-01
 2.80000e-03  8.79152e-01  8.84130e-01  8.82622e-01  8.81159e-01  8.82327e-01  8.85200e-01  8.82122e-01
 2.90000e-03  8.86424e-01  8.85406e-01  8.84256e-01  8.88825e-01  8.85188e-01  8.89557e-01  8.92134e-01
 3.00000e-03  8.87796e-01  8.90142e-01  8.85406e-01  8.82864e-01  8.87170e-01  8.85404e-01  8.86858e-01
 3.10000e-03  8.90177e-01  8.94086e-01  8.98051e-01  9.01259e-01  9.02170e-01  8.99333e-01  8.96829e-01
 3.20000e-03  9.00258e-01  9.01184e-01  8.98332e-01  8.94407e-01  8.97533e-01  8.99150e-01  9.03154e-01
 3.30000e-03  9.00330e-01  9.00246e-01  9.02332e-01  9.01795e-01  8.99888e-01  8.98733e-01  8.96029e-01
 3.40000e-03  8.94171e-01  8.97343e-01  9.01558e-01  9.02435e-01  8.99376e-01  9.02317e-01  9.00709e-01
 3.50000e-03  8.96369e-01  8.97568e-01  8.97463e-01  8.96551e-01  8.92877e-01  8.89605e-01  8.87670e-01
 3.60000e-03  8.87427e-01  8.87335e-01  8.83579e-01  8.83927e-01  8.83942e-01  8.88718e-01  8.85397e-01
 3.70000e-03  8.87337e-01  8.83077e-01  8.79186e-01  8.78171e-01  8.77198e-01  8.78369e-01  8.74150e-01
 3.80000e-03  8.74986e-01  8.78641e-01  8.75635e-01  8.78083e-01  8.76923e-01  8.79060e-01  8.80034e-01
 3.90000e-03  8.81806e-01  8.79689e-01  8.80348e-01  8.79577e-01  8.83502e-01  8.84512e-01  8.79857e-01
 4.00000e-03  8.78691e-01  8.78109e-01  8.82618e-01  8.80686e-01  8.85606e-01  8.81011e-01  8.78642e-01
 4.10000e-03  8.74916e-01  8.70092e-01  8.70137e-01  8.65668e-01  8.66247e-01  8.66257e-01  8.71014e-01
 4.20000e-03  8.66704e-01  8.63542e-01  8.64640e-01  8.66278e-01  8.62925e-01  8.60565e-01  8.59390e-01
 4.30000e-03  8.61056e-01  8.56386e-01  8.60278e-01  8.55407e-01  8.53447e-01  8.50147e-01  8.45930e-01
 4.40000e-03  8.50345e-01  8.48696e-01  8.52853e-01  8.49540e-01  8.50700e-01  8.54346e-01  8.50315e-01
 4.50000e-03  8.54642e-01  8.50314e-01  8.48479e-01  8.53177e-01  8.55763e-01  8.51907e-01  8.53023e-01
 4.60000e-03  8.53325e-01  8.57721e-01  8.55483e-01  8.60047e-01  8.63465e-01  8.60780e-01  8.58464e-01
 4.70000e-03  8.55730e-01  8.57304e-01  8.59556e-01  8.59391e-01  8.63528e-01  8.65452e-01  8.67528e-01
 4.80000e-03  8.69442e-01  8.69393e-01  8.69558e-01  8.72168e-01  8.74139e-01  8.74204e-01  8.73201e-01
 4.90000e-03  8.76566e-01  8.79477e-01  8.81798e-01  8.85681e-01  8.88579e-01  8.88004e-01  8.85085e-01
 5.00000e-03  8.86090e-01  8.85767e-01  8.87177e-01  8.89926e-01  8.93698e-01  8.93481e-01  8.95326e-01
 5.10000e-03  8.91365e-01  8.92071e-01  8.89328e-01  8.91909e-01  8.95146e-01  8.92925e-01  8.95573e-01
 5.20000e-03  8.99965e-01  9.03581e-01  9.03255e-01  9.02377e-01  8.97496e-01  9.00690e-01  8.98085e-01
 5.30000e-03  8.95972e-01  8.91816e-01  8.95414e-01  9.00342e-01  9.00827e-01  9.02184e-01  9.05615e-01
 5.40000e-03  9.07425e-01  9.04533e-01  9.02934e-01  9.07415e-01  9.09860e-01  9.09550e-01  9.09581e-01
 5.50000e-03  9.05989e-01  9.07163e-01  9.06213e-01  9.07119e-01  9.02659e-01  9.05907e-01  9.09822e-01
 5.60000e-03  9.10825e-01  9.06174e-01  9.07389e-01  9.09907e-01  9.14448e-01  9.10747e-01  9.05970e-01
 5.70000e-03  9.02735e-01  8.99748e-01  9.00151e-01  8.98674e-01  9.00273e-01  9.00134e-01  9.00632e-01
 5.80000e-03  9.01172e-01  8.96653e-01  8.97507e-01  8.97880e-01  8.98964e-01  8.98447e-01  8.96945e-01
 5.90000e-03  8.99219e-01  9.02308e-01  9.00197e-01  8.96856e-01  8.98983e-01  8.94003e-01  8.90301e-01
 6.00000e-03  8.91350e-01  8.94035e-01  8.90318e-01  8.85762e-01  8.88703e-01  8.87328e-01  8.82942e-01
 6.10000e-03  8.87251e-01  8.89495e-01  8.94097e-01  8.91097e-01  8.87795e-01  8.89358e-01  8.91157e-01
