01/06/1995 6.499 -3.891
01/07/1995 6.488 -3.716
01/08/1995 6.448 -3.511
01/09/1995 6.410 -3.591
01/10/1995 6.425 -3.395
01/11/1995 6.419 -3.445
01/12/1995 6.387 -3.450
01/13/1995 6.348 -3.245
01/14/1995 6.360 -3.348
01/15/1995 6.338 -3.318
01/16/1995 6.288 -3.297
01/17/1995 6.256 -3.147
01/18/1995 6.245 -3.165
01/19/1995 6.262 -3.122
01/20/1995 6.210 -3.068
01/21/1995 6.208 -3.128
01/22/1995 6.142 -3.102
01/23/1995 6.147 -3.081
01/24/1995 6.122 -3.063
01/25/1995 6.134 -2.986
01/26/1995 6.069 -2.934
01/27/1995 6.070 -2.930
01/28/1995 6.014 -2.941
01/29/1995 6.002 -2.868
01/30/1995 6.027 -2.900
01/31/1995 5.987 -2.865
02/01/1995 5.951 -2.817
02/02/1995 5.948 -2.741
02/03/1995 5.896 -2.757
02/04/1995 5.915 -2.815
02/05/1995 5.845 -2.770
02/06/1995 5.849 -2.672
02/07/1995 5.812 -2.699
02/08/1995 5.809 -2.637
02/09/1995 5.766 -2.647
02/10/1995 5.767 -2.647
02/11/1995 5.758 -2.682
02/12/1995 5.743 -2.597
02/13/1995 5.723 -2.544
02/14/1995 5.676 -2.520
02/15/1995 5.660 -2.600
02/16/1995 5.624 -2.510
02/17/1995 5.598 -2.552
02/18/1995 5.589 -2.457
02/19/1995 5.590 -2.447
02/20/1995 5.564 -2.469
02/21/1995 5.524 -2.424
02/22/1995 5.516 -2.465
02/23/1995 5.505 -2.369
02/24/1995 5.467 -2.433
02/25/1995 5.452 -2.418
02/26/1995 5.451 -2.416
02/27/1995 5.434 -2.409
02/28/1995 5.396 -2.343
03/01/1995 5.365 -2.391
03/02/1995 5.324 -2.338
03/03/1995 5.336 -2.300
03/04/1995 5.276 -2.248
03/05/1995 5.298 -2.240
03/06/1995 5.262 -2.308
03/07/1995 5.216 -2.234
03/08/1995 5.203 -2.183
03/09/1995 5.191 -2.168
03/10/1995 5.171 -2.256
03/11/1995 5.139 -2.150
03/12/1995 5.139 -2.215
03/13/1995 5.109 -2.187
03/14/1995 5.111 -2.125
03/15/1995 5.087 -2.132
03/16/1995 5.056 -2.117
03/17/1995 5.026 -2.158
03/18/1995 4.999 -2.093
03/19/1995 4.987 -2.090
03/20/1995 4.952 -2.091
03/21/1995 4.931 -2.023
03/22/1995 4.923 -2.083
03/23/1995 4.889 -2.076
03/24/1995 4.876 -2.013
03/25/1995 4.863 -1.965
03/26/1995 4.855 -1.962
03/27/1995 4.822 -2.006
03/28/1995 4.813 -1.983
03/29/1995 4.787 -1.973
03/30/1995 4.740 -1.944
03/31/1995 4.733 -1.936
04/01/1995 4.697 -1.930
04/02/1995 4.681 -1.916
04/03/1995 4.685 -1.926
04/04/1995 4.654 -1.850
04/05/1995 4.624 -1.911
04/06/1995 4.621 -1.870
04/07/1995 4.596 -1.885
04/08/1995 4.570 -1.870
04/09/1995 4.531 -1.792
04/10/1995 4.514 -1.800
04/11/1995 4.479 -1.853
04/12/1995 4.471 -1.772
04/13/1995 4.474 -1.771
04/14/1995 4.449 -1.810
04/15/1995 4.432 -1.746
04/16/1995 4.416 -1.791
04/17/1995 4.379 -1.727
04/18/1995 4.352 -1.771
04/19/1995 4.328 -1.712
04/20/1995 4.294 -1.737
04/21/1995 4.300 -1.689
04/22/1995 4.272 -1.689
04/23/1995 4.269 -1.700
04/24/1995 4.213 -1.665
04/25/1995 4.209 -1.633
04/26/1995 4.166 -1.660
04/27/1995 4.183 -1.600
04/28/1995 4.161 -1.616
04/29/1995 4.102 -1.639
04/30/1995 4.080 -1.634
05/01/1995 4.059 -1.580
05/02/1995 4.076 -1.551
05/03/1995 4.047 -1.548
05/04/1995 4.005 -1.542
05/05/1995 4.011 -1.534
05/06/1995 3.986 -1.540
05/07/1995 3.941 -1.566
05/08/1995 3.924 -1.513
05/09/1995 3.929 -1.552
05/10/1995 3.902 -1.476
05/11/1995 3.861 -1.487
05/12/1995 3.850 -1.476
05/13/1995 3.832 -1.490
05/14/1995 3.807 -1.442
05/15/1995 3.786 -1.484
05/16/1995 3.760 -1.434
05/17/1995 3.729 -1.418
05/18/1995 3.724 -1.399
05/19/1995 3.688 -1.452
05/20/1995 3.670 -1.410
05/21/1995 3.642 -1.419
05/22/1995 3.621 -1.357
05/23/1995 3.624 -1.368
05/24/1995 3.599 -1.373
05/25/1995 3.584 -1.391
05/26/1995 3.553 -1.338
05/27/1995 3.529 -1.323
05/28/1995 3.497 -1.301
05/29/1995 3.478 -1.312
05/30/1995 3.455 -1.336
05/31/1995 3.460 -1.292
06/01/1995 3.413 -1.313
06/02/1995 3.413 -1.265
06/03/1995 3.396 -1.306
06/04/1995 3.352 -1.275
06/05/1995 3.328 -1.250
06/06/1995 3.323 -1.244
06/07/1995 3.289 -1.248
06/08/1995 3.266 -1.227
06/09/1995 3.257 -1.244
06/10/1995 3.250 -1.205
06/11/1995 3.221 -1.192
06/12/1995 3.192 -1.179
06/13/1995 3.178 -1.170
06/14/1995 3.148 -1.180
06/15/1995 3.135 -1.184
06/16/1995 3.110 -1.184
06/17/1995 3.085 -1.150
06/18/1995 3.067 -1.134
06/19/1995 3.056 -1.149
06/20/1995 3.018 -1.122
06/21/1995 2.988 -1.134
06/22/1995 2.981 -1.077
06/23/1995 2.960 -1.087
06/24/1995 2.927 -1.096
06/25/1995 2.920 -1.070
06/26/1995 2.896 -1.083
06/27/1995 2.866 -1.082
06/28/1995 2.851 -1.068
06/29/1995 2.824 -1.039
06/30/1995 2.809 -1.016
07/01/1995 2.801 -1.043
07/02/1995 2.759 -1.034
07/03/1995 2.738 -0.990
07/04/1995 2.727 -1.006
07/05/1995 2.712 -0.984
07/06/1995 2.685 -0.973
07/07/1995 2.667 -0.976
07/08/1995 2.645 -0.988
07/09/1995 2.635 -0.960
07/10/1995 2.603 -0.963
07/11/1995 2.588 -0.929
07/12/1995 2.568 -0.931
07/13/1995 2.541 -0.937
07/14/1995 2.521 -0.900
07/15/1995 2.500 -0.900
07/16/1995 2.482 -0.881
07/17/1995 2.448 -0.907
07/18/1995 2.445 -0.888
07/19/1995 2.412 -0.876
07/20/1995 2.400 -0.872
07/21/1995 2.365 -0.865
07/22/1995 2.343 -0.837
07/23/1995 2.324 -0.853
07/24/1995 2.314 -0.833
07/25/1995 2.275 -0.822
07/26/1995 2.269 -0.802
07/27/1995 2.255 -0.814
07/28/1995 2.233 -0.790
07/29/1995 2.208 -0.806
07/30/1995 2.176 -0.781
07/31/1995 2.166 -0.783
08/01/1995 2.139 -0.755
08/02/1995 2.121 -0.774
08/03/1995 2.093 -0.739
08/04/1995 2.071 -0.736
08/05/1995 2.059 -0.748
08/06/1995 2.035 -0.738
08/07/1995 2.016 -0.705
08/08/1995 1.999 -0.716
08/09/1995 1.971 -0.690
08/10/1995 1.945 -0.694
08/11/1995 1.924 -0.699
08/12/1995 1.899 -0.670
