 0.00000e+00  1.44213e+00  1.44487e+00
 1.00000e-04  1.44257e+00  1.44669e+00
 2.00000e-04  1.44664e+00  1.44227e+00
 3.00000e-04  1.44096e+00  1.44313e+00
 4.00000e-04  1.44154e+00  1.44231e+00
 5.00000e-04  1.44697e+00  1.44225e+00
 6.00000e-04  1.44417e+00  1.44743e+00
 7.00000e-04  1.45053e+00  1.44788e+00
 8.00000e-04  1.44300e+00  1.43973e+00
 9.00000e-04  1.43994e+00  1.44215e+00
 1.00000e-03  1.43983e+00  1.43535e+00
 1.10000e-03  1.43538e+00  1.43817e+00
 1.20000e-03  1.43851e+00  1.43896e+00
 1.30000e-03  1.43528e+00  1.43297e+00
 1.40000e-03  1.43797e+00  1.43998e+00
 1.50000e-03  1.44171e+00  1.44550e+00
 1.60000e-03  1.44610e+00  1.44136e+00
 1.70000e-03  1.44352e+00  1.44739e+00
 1.80000e-03  1.45022e+00  1.45153e+00
 1.90000e-03  1.45653e+00  1.45326e+00
 2.00000e-03  1.45775e+00  1.45640e+00
 2.10000e-03  1.46098e+00  1.46155e+00
 2.20000e-03  1.46154e+00  1.46119e+00
 2.30000e-03  1.46061e+00  1.46078e+00
 2.40000e-03  1.45930e+00  1.46003e+00
 2.50000e-03  1.45524e+00  1.45692e+00
 2.60000e-03  1.45224e+00  1.44802e+00
 2.70000e-03  1.44425e+00  1.44044e+00
 2.80000e-03  1.43890e+00  1.43433e+00
 2.90000e-03  1.43578e+00  1.43904e+00
 3.00000e-03  1.44040e+00  1.43775e+00
 3.10000e-03  1.43853e+00  1.43726e+00
 3.20000e-03  1.43892e+00  1.43414e+00
 3.30000e-03  1.43139e+00  1.43250e+00
 3.40000e-03  1.43386e+00  1.43590e+00
 3.50000e-03  1.43855e+00  1.43728e+00
 3.60000e-03  1.43983e+00  1.44402e+00
 3.70000e-03  1.44062e+00  1.43930e+00
 3.80000e-03  1.43889e+00  1.44079e+00
 3.90000e-03  1.44545e+00  1.44221e+00
 4.00000e-03  1.43733e+00  1.43924e+00
 4.10000e-03  1.43997e+00  1.43986e+00
 4.20000e-03  1.44186e+00  1.44584e+00
