 0.00000e+00  1.15521e+00  1.15848e+00  1.16319e+00
 1.00000e-04  1.16237e+00  1.16146e+00  1.16049e+00
 2.00000e-04  1.16311e+00  1.16222e+00  1.16692e+00
 3.00000e-04  1.16369e+00  1.16737e+00  1.16506e+00
 4.00000e-04  1.16912e+00  1.17220e+00  1.17644e+00
 5.00000e-04  1.17376e+00  1.17110e+00  1.17582e+00
 6.00000e-04  1.17283e+00  1.17066e+00  1.16709e+00
 7.00000e-04  1.16936e+00  1.16963e+00  1.16581e+00
 8.00000e-04  1.16481e+00  1.16611e+00  1.16495e+00
 9.00000e-04  1.16490e+00  1.16934e+00  1.16886e+00
 1.00000e-03  1.17195e+00  1.17115e+00  1.16818e+00
 1.10000e-03  1.17102e+00  1.17296e+00  1.16900e+00
 1.20000e-03  1.16736e+00  1.16824e+00  1.16674e+00
 1.30000e-03  1.17180e+00  1.17182e+00  1.17259e+00
 1.40000e-03  1.17109e+00  1.17485e+00  1.17569e+00
 1.50000e-03  1.17942e+00  1.17769e+00  1.17928e+00
 1.60000e-03  1.17702e+00  1.17634e+00  1.17347e+00
 1.70000e-03  1.17812e+00  1.17366e+00  1.17743e+00
 1.80000e-03  1.18154e+00  1.18023e+00  1.18142e+00
 1.90000e-03  1.18627e+00  1.18472e+00  1.18892e+00
 2.00000e-03  1.19164e+00  1.19575e+00  1.19355e+00
 2.10000e-03  1.19037e+00  1.18974e+00  1.19409e+00
 2.20000e-03  1.19022e+00  1.18715e+00  1.18497e+00
 2.30000e-03  1.18353e+00  1.18114e+00  1.18609e+00
 2.40000e-03  1.19056e+00  1.19514e+00  1.19078e+00
 2.50000e-03  1.19561e+00  1.19297e+00  1.19637e+00
 2.60000e-03  1.19672e+00  1.19700e+00  1.19725e+00
 2.70000e-03  1.19889e+00  1.19987e+00  1.20078e+00
 2.80000e-03  1.19611e+00  1.20063e+00  1.20065e+00
 2.90000e-03  1.19662e+00  1.19611e+00  1.20004e+00
 3.00000e-03  1.19694e+00  1.20147e+00  1.20469e+00
 3.10000e-03  1.20508e+00  1.20629e+00  1.20145e+00
 3.20000e-03  1.20137e+00  1.19826e+00  1.19412e+00
 3.30000e-03  1.19035e+00  1.19016e+00  1.18731e+00
 3.40000e-03  1.18297e+00  1.18657e+00  1.18497e+00
 3.50000e-03  1.18447e+00  1.18350e+00  1.18109e+00
 3.60000e-03  1.18341e+00  1.18400e+00  1.18144e+00
 3.70000e-03  1.17679e+00  1.17500e+00  1.17477e+00
 3.80000e-03  1.17868e+00  1.17396e+00  1.17415e+00
 3.90000e-03  1.17642e+00  1.17617e+00  1.17311e+00
 4.00000e-03  1.16847e+00  1.17320e+00  1.16862e+00
 4.10000e-03  1.16519e+00  1.16552e+00  1.17029e+00
 4.20000e-03  1.16693e+00  1.17173e+00  1.16821e+00
 4.30000e-03  1.16487e+00  1.16602e+00  1.16842e+00
 4.40000e-03  1.16979e+00  1.16507e+00  1.16589e+00
 4.50000e-03  1.16324e+00  1.16736e+00  1.16402e+00
 4.60000e-03  1.16908e+00  1.17177e+00  1.16733e+00
 4.70000e-03  1.16553e+00  1.16211e+00  1.16322e+00
 4.80000e-03  1.16386e+00  1.16663e+00  1.16494e+00
 4.90000e-03  1.16448e+00  1.16448e+00  1.16488e+00
 5.00000e-03  1.16847e+00  1.16824e+00  1.16399e+00
 5.10000e-03  1.16203e+00  1.16680e+00  1.16475e+00
 5.20000e-03  1.16521e+00  1.16034e+00  1.15627e+00
 5.30000e-03  1.15331e+00  1.14841e+00  1.14527e+00
 5.40000e-03  1.14991e+00  1.14730e+00  1.14680e+00
 5.50000e-03  1.14721e+00  1.14775e+00  1.14665e+00
 5.60000e-03  1.15160e+00  1.14919e+00  1.15364e+00
 5.70000e-03  1.15553e+00  1.15999e+00  1.16189e+00
 5.80000e-03  1.16207e+00  1.16537e+00  1.16160e+00
 5.90000e-03  1.16428e+00  1.16355e+00  1.16597e+00
 6.00000e-03  1.16721e+00  1.16445e+00  1.16659e+00
 6.10000e-03  1.16880e+00  1.16892e+00  1.16636e+00
 6.20000e-03  1.16643e+00  1.16280e+00  1.16491e+00
 6.30000e-03  1.16365e+00  1.15903e+00  1.15751e+00
 6.40000e-03  1.15692e+00  1.15697e+00  1.15969e+00
 6.50000e-03  1.15486e+00  1.15467e+00  1.15481e+00
 6.60000e-03  1.15069e+00  1.14702e+00  1.15119e+00
 6.70000e-03  1.15106e+00  1.15238e+00  1.15640e+00
 6.80000e-03  1.15647e+00  1.15584e+00  1.15872e+00
 6.90000e-03  1.15558e+00  1.15321e+00  1.15811e+00
 7.00000e-03  1.15918e+00  1.16017e+00  1.15611e+00
 7.10000e-03  1.15679e+00  1.15550e+00  1.15334e+00
 7.20000e-03  1.15369e+00  1.15159e+00  1.15464e+00
 7.30000e-03  1.15265e+00  1.15701e+00  1.15536e+00
 7.40000e-03  1.15722e+00  1.15335e+00  1.15614e+00
 7.50000e-03  1.15140e+00  1.15341e+00  1.15069e+00
 7.60000e-03  1.14670e+00  1.14672e+00  1.14843e+00
 7.70000e-03  1.14726e+00  1.14426e+00  1.14168e+00
 7.80000e-03  1.14512e+00  1.14742e+00  1.15163e+00
 7.90000e-03  1.15372e+00  1.15576e+00  1.15802e+00
 8.00000e-03  1.15695e+00  1.15384e+00  1.15250e+00
 8.10000e-03  1.15377e+00  1.15568e+00  1.15523e+00
 8.20000e-03  1.15158e+00  1.14832e+00  1.14903e+00
 8.30000e-03  1.14660e+00  1.14444e+00  1.14574e+00
 8.40000e-03  1.14916e+00  1.15336e+00  1.15358e+00
 8.50000e-03  1.15348e+00  1.15689e+00  1.15736e+00
 8.60000e-03  1.15664e+00  1.16002e+00  1.16357e+00
 8.70000e-03  1.16662e+00  1.16290e+00  1.16268e+00
 8.80000e-03  1.16403e+00  1.16135e+00  1.16365e+00
 8.90000e-03  1.16418e+00  1.16427e+00  1.16267e+00
 9.00000e-03  1.16731e+00  1.16569e+00  1.17028e+00
 9.10000e-03  1.16990e+00  1.17016e+00  1.17001e+00
 9.20000e-03  1.16826e+00  1.17022e+00  1.17494e+00
 9.30000e-03  1.17624e+00  1.17208e+00  1.16913e+00
 9.40000e-03  1.16520e+00  1.16450e+00  1.16696e+00
 9.50000e-03  1.16270e+00  1.16466e+00  1.15994e+00
 9.60000e-03  1.15547e+00  1.15640e+00  1.15914e+00
 9.70000e-03  1.15491e+00  1.15015e+00  1.15353e+00
 9.80000e-03  1.15723e+00  1.16150e+00  1.16626e+00
 9.90000e-03  1.16867e+00  1.16776e+00  1.17062e+00
 1.00000e-02  1.16598e+00  1.16422e+00  1.16268e+00
 1.01000e-02  1.16343e+00  1.15979e+00  1.15664e+00
 1.02000e-02  1.15862e+00  1.15415e+00  1.15403e+00
 1.03000e-02  1.15317e+00  1.15502e+00  1.15294e+00
 1.04000e-02  1.15012e+00  1.15483e+00  1.15389e+00
 1.05000e-02  1.14981e+00  1.14936e+00  1.14562e+00
 1.06000e-02  1.14542e+00  1.14311e+00  1.14669e+00
 1.07000e-02  1.15111e+00  1.14871e+00  1.15192e+00
 1.08000e-02  1.14829e+00  1.14674e+00  1.15116e+00
 1.09000e-02  1.14764e+00  1.15150e+00  1.15141e+00
 1.10000e-02  1.14665e+00  1.15071e+00  1.14780e+00
 1.11000e-02  1.14558e+00  1.14608e+00  1.14459e+00
 1.12000e-02  1.14652e+00  1.15017e+00  1.15383e+00
 1.13000e-02  1.15259e+00  1.15178e+00  1.15236e+00
 1.14000e-02  1.15078e+00  1.15336e+00  1.15171e+00
 1.15000e-02  1.15536e+00  1.15303e+00  1.15591e+00
 1.16000e-02  1.15702e+00  1.15586e+00  1.15783e+00
 1.17000e-02  1.15371e+00  1.14919e+00  1.15123e+00
 1.18000e-02  1.15324e+00  1.15060e+00  1.15547e+00
 1.19000e-02  1.15445e+00  1.15684e+00  1.15736e+00
 1.20000e-02  1.15967e+00  1.16311e+00  1.16111e+00
 1.21000e-02  1.15703e+00  1.15345e+00  1.14896e+00
 1.22000e-02  1.15081e+00  1.14974e+00  1.14601e+00
 1.23000e-02  1.14474e+00  1.14083e+00  1.13637e+00
 1.24000e-02  1.13844e+00  1.13480e+00  1.13071e+00
 1.25000e-02  1.13002e+00  1.13374e+00  1.13754e+00
 1.26000e-02  1.13767e+00  1.13959e+00  1.14408e+00
 1.27000e-02  1.14545e+00  1.14822e+00  1.14797e+00
 1.28000e-02  1.14562e+00  1.14869e+00  1.15149e+00
 1.29000e-02  1.14707e+00  1.14976e+00  1.15356e+00
 1.30000e-02  1.15262e+00  1.15009e+00  1.15107e+00
 1.31000e-02  1.14706e+00  1.14501e+00  1.14915e+00
 1.32000e-02  1.15393e+00  1.15352e+00  1.15182e+00
 1.33000e-02  1.15574e+00  1.15988e+00  1.16170e+00
 1.34000e-02  1.16035e+00  1.15856e+00  1.15951e+00
 1.35000e-02  1.15640e+00  1.15830e+00  1.16305e+00
 1.36000e-02  1.16648e+00  1.16618e+00  1.17086e+00
 1.37000e-02  1.17201e+00  1.17477e+00  1.17346e+00
 1.38000e-02  1.17812e+00  1.17986e+00  1.17782e+00
 1.39000e-02  1.17331e+00  1.17336e+00  1.17653e+00
 1.40000e-02  1.17647e+00  1.17981e+00  1.17765e+00
 1.41000e-02  1.17983e+00  1.17878e+00  1.17851e+00
 1.42000e-02  1.17945e+00  1.18092e+00  1.17776e+00
 1.43000e-02  1.18282e+00  1.17792e+00  1.17728e+00
 1.44000e-02  1.17608e+00  1.17607e+00  1.17117e+00
 1.45000e-02  1.17256e+00  1.16942e+00  1.17345e+00
 1.46000e-02  1.17213e+00  1.17477e+00  1.17451e+00
 1.47000e-02  1.17293e+00  1.17645e+00  1.17956e+00
 1.48000e-02  1.17562e+00  1.17983e+00  1.18363e+00
 1.49000e-02  1.18180e+00  1.17823e+00  1.17985e+00
 1.50000e-02  1.18394e+00  1.18048e+00  1.18069e+00
 1.51000e-02  1.18285e+00  1.18521e+00  1.18491e+00
 1.52000e-02  1.18150e+00  1.17666e+00  1.17328e+00
 1.53000e-02  1.17030e+00  1.17056e+00  1.17304e+00
 1.54000e-02  1.17352e+00  1.17271e+00  1.16886e+00
 1.55000e-02  1.16800e+00  1.16901e+00  1.16918e+00
 1.56000e-02  1.16805e+00  1.17079e+00  1.17470e+00
 1.57000e-02  1.17530e+00  1.17578e+00  1.17434e+00
 1.58000e-02  1.17754e+00  1.17551e+00  1.17416e+00
 1.59000e-02  1.17308e+00  1.17792e+00  1.18134e+00
 1.60000e-02  1.18423e+00  1.18039e+00  1.17870e+00
 1.61000e-02  1.18164e+00  1.18063e+00  1.17820e+00
 1.62000e-02  1.18230e+00  1.17891e+00  1.17950e+00
 1.63000e-02  1.18123e+00  1.18471e+00  1.18835e+00
 1.64000e-02  1.19011e+00  1.18545e+00  1.18064e+00
 1.65000e-02  1.18219e+00  1.18613e+00  1.18295e+00
 1.66000e-02  1.17870e+00  1.17519e+00  1.17685e+00
 1.67000e-02  1.17770e+00  1.18207e+00  1.17968e+00
 1.68000e-02  1.17648e+00  1.18033e+00  1.17668e+00
 1.69000e-02  1.18139e+00  1.18621e+00  1.18985e+00
 1.70000e-02  1.18705e+00  1.19029e+00  1.18972e+00
 1.71000e-02  1.18710e+00  1.18342e+00  1.18074e+00
 1.72000e-02  1.18362e+00  1.18120e+00  1.17782e+00
 1.73000e-02  1.17390e+00  1.16942e+00  1.16888e+00
 1.74000e-02  1.16859e+00  1.17291e+00  1.17266e+00
 1.75000e-02  1.17321e+00  1.16866e+00  1.17184e+00
 1.76000e-02  1.17078e+00  1.16970e+00  1.16510e+00
 1.77000e-02  1.16749e+00  1.16537e+00  1.17006e+00
 1.78000e-02  1.17089e+00  1.17026e+00  1.16827e+00
 1.79000e-02  1.16697e+00  1.17021e+00  1.17054e+00
 1.80000e-02  1.17334e+00  1.17604e+00  1.17142e+00
 1.81000e-02  1.17631e+00  1.17742e+00  1.18121e+00
 1.82000e-02  1.17658e+00  1.18126e+00  1.17790e+00
 1.83000e-02  1.18264e+00  1.18278e+00  1.17854e+00
 1.84000e-02  1.17749e+00  1.17489e+00  1.17388e+00
 1.85000e-02  1.17369e+00  1.17544e+00  1.17703e+00
 1.86000e-02  1.17459e+00  1.17698e+00  1.17866e+00
 1.87000e-02  1.17818e+00  1.17653e+00  1.17759e+00
 1.88000e-02  1.18215e+00  1.17789e+00  1.17801e+00
 1.89000e-02  1.18031e+00  1.17578e+00  1.18010e+00
 1.90000e-02  1.18365e+00  1.18758e+00  1.18759e+00
 1.91000e-02  1.18895e+00  1.19082e+00  1.18984e+00
 1.92000e-02  1.19301e+00  1.19643e+00  1.20095e+00
 1.93000e-02  1.19739e+00  1.20109e+00  1.19753e+00
 1.94000e-02  1.19610e+00  1.19309e+00  1.18906e+00
 1.95000e-02  1.18995e+00  1.18822e+00  1.18822e+00
 1.96000e-02  1.18953e+00  1.18779e+00  1.18813e+00
 1.97000e-02  1.18772e+00  1.18998e+00  1.18998e+00
 1.98000e-02  1.19096e+00  1.19543e+00  1.19301e+00
 1.99000e-02  1.19368e+00  1.19207e+00  1.19005e+00
 2.00000e-02  1.19255e+00  1.19077e+00  1.19113e+00
 2.01000e-02  1.19533e+00  1.19920e+00  1.19913e+00
 2.02000e-02  1.19600e+00  1.19280e+00  1.19372e+00
 2.03000e-02  1.19666e+00  1.19634e+00  1.19347e+00
 2.04000e-02  1.19068e+00  1.18964e+00  1.19437e+00
