  8.3152e-02  -3.9847e-01
  1.0760e+00   4.6424e+00
  2.0017e+00   1.8618e+00
  3.0405e+00  -9.9230e+00
  4.0194e+00  -1.2593e+01
  5.0172e+00  -1.3708e+01
  6.0220e+00  -9.6175e+00
  7.0171e+00  -9.9878e+00
  8.0871e+00  -2.0861e+01
  9.0945e+00  -2.0661e+01
  1.0080e+01  -1.5527e+01
  1.1081e+01  -2.2436e+01
  1.2034e+01  -3.1564e+01
  1.3059e+01  -2.7129e+01
  1.4031e+01  -3.1294e+01
  1.5066e+01  -3.6600e+01
  1.6073e+01  -3.5428e+01
  1.7034e+01  -3.6326e+01
  1.8073e+01  -4.6697e+01
  1.9085e+01  -3.9541e+01
  2.0097e+01  -5.2462e+01
  2.1049e+01  -4.1174e+01
  2.2100e+01  -5.7447e+01
  2.3005e+01  -4.7742e+01
  2.4026e+01  -5.2129e+01
  2.5030e+01  -5.7532e+01
  2.6057e+01  -6.1602e+01
  2.7077e+01  -6.9572e+01
  2.8051e+01  -6.9973e+01
  2.9018e+01  -7.1281e+01
  3.0099e+01  -6.5123e+01
  3.1074e+01  -6.9370e+01
  3.2041e+01  -8.0112e+01
  3.3070e+01  -7.0383e+01
  3.4083e+01  -7.5652e+01
  3.5051e+01  -8.0580e+01
  3.6077e+01  -8.3410e+01
  3.7020e+01  -8.3992e+01
  3.8006e+01  -8.7751e+01
  3.9069e+01  -9.6760e+01
  4.0069e+01  -9.7877e+01
  4.1057e+01  -1.0044e+02
  4.2077e+01  -9.5262e+01
  4.3093e+01  -1.0356e+02
  4.4099e+01  -1.0754e+02
  4.5097e+01  -1.0687e+02
  4.6044e+01  -1.0568e+02
  4.7100e+01  -1.1261e+02
  4.8056e+01  -1.0991e+02
  4.9091e+01  -1.1518e+02
  5.0027e+01  -1.2384e+02
  5.1034e+01  -1.1744e+02
  5.2040e+01  -1.2702e+02
  5.3084e+01  -1.2065e+02
  5.4091e+01  -1.2336e+02
  5.5024e+01  -1.3805e+02
  5.6074e+01  -1.3801e+02
  5.7013e+01  -1.3815e+02
  5.8037e+01  -1.3859e+02
  5.9053e+01  -1.3840e+02
  6.0096e+01  -1.4656e+02
  6.1040e+01  -1.4079e+02
  6.2010e+01  -1.4679e+02
  6.3067e+01  -1.4803e+02
  6.4051e+01  -1.5039e+02
  6.5040e+01  -1.5168e+02
  6.6088e+01  -1.6384e+02
  6.7040e+01  -1.6208e+02
  6.8035e+01  -1.5959e+02
  6.9065e+01  -1.6100e+02
  7.0061e+01  -1.7550e+02
  7.1063e+01  -1.7507e+02
  7.2092e+01  -1.7034e+02
  7.3075e+01  -1.7625e+02
  7.4004e+01  -1.7856e+02
  7.5011e+01  -1.8634e+02
  7.6013e+01  -1.8805e+02
  7.7097e+01  -1.8259e+02
  7.8011e+01  -1.8225e+02
  7.9093e+01  -1.9609e+02
  8.0038e+01  -1.9903e+02
  8.1081e+01  -1.9491e+02
  8.2033e+01  -1.9628e+02
  8.3009e+01  -1.9560e+02
  8.4026e+01  -2.0476e+02
  8.5051e+01  -2.0398e+02
  8.6043e+01  -2.0927e+02
  8.7045e+01  -2.0771e+02
  8.8092e+01  -2.1429e+02
  8.9094e+01  -2.0899e+02
  9.0098e+01  -2.2288e+02
  9.1095e+01  -2.2507e+02
  9.2013e+01  -2.1532e+02
  9.3008e+01  -2.1988e+02
  9.4078e+01  -2.2602e+02
  9.5015e+01  -2.3414e+02
  9.6060e+01  -2.3939e+02
  9.7045e+01  -2.4052e+02
  9.8055e+01  -2.4216e+02
  9.9014e+01  -2.3739e+02
  1.0003e+02  -2.4532e+02
  1.0110e+02  -2.4783e+02
  1.0201e+02  -2.5113e+02
  1.0305e+02  -2.5430e+02
  1.0409e+02  -2.5768e+02
  1.0505e+02  -2.5664e+02
  1.0602e+02  -2.5781e+02
  1.0710e+02  -2.6023e+02
  1.0800e+02  -2.6156e+02
  1.0907e+02  -2.6530e+02
  1.1003e+02  -2.6625e+02
  1.1105e+02  -2.7411e+02
  1.1202e+02  -2.6576e+02
  1.1303e+02  -2.7579e+02
  1.1402e+02  -2.7795e+02
  1.1502e+02  -2.8049e+02
  1.1604e+02  -2.8638e+02
  1.1705e+02  -2.8783e+02
  1.1804e+02  -2.8726e+02
  1.1908e+02  -2.8555e+02
  1.2000e+02  -2.9146e+02
  1.2107e+02  -2.9500e+02
  1.2200e+02  -2.9532e+02
  1.2309e+02  -2.9219e+02
  1.2401e+02  -3.0472e+02
  1.2506e+02  -3.0668e+02
  1.2602e+02  -2.9926e+02
  1.2706e+02  -3.0905e+02
  1.2805e+02  -3.1079e+02
  1.2905e+02  -3.2055e+02
  1.3010e+02  -3.1126e+02
  1.3107e+02  -3.2446e+02
  1.3207e+02  -3.1694e+02
  1.3303e+02  -3.2841e+02
  1.3410e+02  -3.2945e+02
  1.3508e+02  -3.2636e+02
  1.3604e+02  -3.2757e+02
  1.3709e+02  -3.3421e+02
  1.3801e+02  -3.2958e+02
  1.3910e+02  -3.4509e+02
  1.4008e+02  -3.3946e+02
  1.4105e+02  -3.4363e+02
  1.4203e+02  -3.3998e+02
  1.4303e+02  -3.5013e+02
  1.4401e+02  -3.5007e+02
  1.4504e+02  -3.5600e+02
  1.4602e+02  -3.6007e+02
  1.4702e+02  -3.5599e+02
  1.4806e+02  -3.5750e+02
  1.4903e+02  -3.6419e+02
  1.5003e+02  -3.6067e+02
  1.5104e+02  -3.6870e+02
  1.5208e+02  -3.7347e+02
  1.5303e+02  -3.6858e+02
  1.5403e+02  -3.7447e+02
  1.5509e+02  -3.7523e+02
  1.5604e+02  -3.7799e+02
  1.5703e+02  -3.7513e+02
  1.5804e+02  -3.7849e+02
  1.5900e+02  -3.9001e+02
  1.6006e+02  -3.9091e+02
  1.6104e+02  -3.9527e+02
  1.6209e+02  -3.9203e+02
  1.6307e+02  -4.0285e+02
  1.6408e+02  -3.9669e+02
  1.6507e+02  -4.0681e+02
  1.6607e+02  -4.0279e+02
  1.6704e+02  -4.1308e+02
  1.6809e+02  -4.1395e+02
  1.6903e+02  -4.0877e+02
  1.7007e+02  -4.1649e+02
  1.7101e+02  -4.2024e+02
  1.7207e+02  -4.1521e+02
  1.7303e+02  -4.2244e+02
  1.7402e+02  -4.3028e+02
  1.7506e+02  -4.2718e+02
  1.7601e+02  -4.2378e+02
  1.7704e+02  -4.2467e+02
  1.7809e+02  -4.2811e+02
  1.7909e+02  -4.3379e+02
  1.8000e+02  -4.4335e+02
  1.8103e+02  -4.4806e+02
  1.8210e+02  -4.4903e+02
  1.8309e+02  -4.4020e+02
  1.8406e+02  -4.4402e+02
  1.8503e+02  -4.4634e+02
  1.8608e+02  -4.5277e+02
  1.8706e+02  -4.4955e+02
  1.8800e+02  -4.6333e+02
  1.8903e+02  -4.5353e+02
  1.9003e+02  -4.5614e+02
  1.9104e+02  -4.5968e+02
  1.9202e+02  -4.6475e+02
  1.9309e+02  -4.6512e+02
  1.9402e+02  -4.7356e+02
  1.9509e+02  -4.8086e+02
  1.9610e+02  -4.8461e+02
  1.9706e+02  -4.8647e+02
  1.9808e+02  -4.8457e+02
  1.9909e+02  -4.8433e+02
  2.0005e+02  -4.8730e+02
  2.0102e+02  -4.8828e+02
  2.0206e+02  -4.9364e+02
  2.0309e+02  -4.9767e+02
  2.0403e+02  -4.9035e+02
  2.0502e+02  -4.9895e+02
  2.0603e+02  -4.9925e+02
  2.0703e+02  -5.0101e+02
  2.0805e+02  -5.0424e+02
  2.0903e+02  -5.0983e+02
  2.1002e+02  -5.0680e+02
  2.1103e+02  -5.0793e+02
  2.1208e+02  -5.1045e+02
  2.1307e+02  -5.2216e+02
  2.1404e+02  -5.1551e+02
  2.1510e+02  -5.2784e+02
  2.1607e+02  -5.2165e+02
  2.1705e+02  -5.3458e+02
  2.1805e+02  -5.3735e+02
  2.1903e+02  -5.3115e+02
  2.2007e+02  -5.2962e+02
  2.2109e+02  -5.4231e+02
  2.2200e+02  -5.4404e+02
  2.2304e+02  -5.3866e+02
  2.2404e+02  -5.5033e+02
  2.2508e+02  -5.4998e+02
  2.2606e+02  -5.5336e+02
  2.2701e+02  -5.5177e+02
  2.2805e+02  -5.6185e+02
  2.2908e+02  -5.5336e+02
  2.3010e+02  -5.6345e+02
  2.3106e+02  -5.6520e+02
  2.3209e+02  -5.6005e+02
  2.3303e+02  -5.7464e+02
  2.3409e+02  -5.7383e+02
  2.3508e+02  -5.7434e+02
  2.3604e+02  -5.8268e+02
  2.3709e+02  -5.7956e+02
  2.3801e+02  -5.8469e+02
  2.3904e+02  -5.8841e+02
  2.4002e+02  -5.9063e+02
  2.4108e+02  -5.8647e+02
  2.4202e+02  -5.9707e+02
  2.4309e+02  -5.8802e+02
  2.4405e+02  -6.0227e+02
  2.4509e+02  -6.0299e+02
  2.4604e+02  -6.0180e+02
  2.4701e+02  -6.0753e+02
  2.4801e+02  -5.9983e+02
  2.4901e+02  -6.0250e+02
  2.5003e+02  -6.1574e+02
  2.5109e+02  -6.1419e+02
  2.5204e+02  -6.1126e+02
  2.5307e+02  -6.2468e+02
  2.5403e+02  -6.2751e+02
  2.5507e+02  -6.1741e+02
  2.5604e+02  -6.2481e+02
  2.5705e+02  -6.3334e+02
  2.5807e+02  -6.2594e+02
  2.5907e+02  -6.3346e+02
  2.6004e+02  -6.2961e+02
  2.6110e+02  -6.3078e+02
  2.6207e+02  -6.4561e+02
  2.6307e+02  -6.3949e+02
  2.6407e+02  -6.4559e+02
  2.6501e+02  -6.4438e+02
  2.6607e+02  -6.4358e+02
  2.6706e+02  -6.5087e+02
  2.6805e+02  -6.5567e+02
  2.6904e+02  -6.5703e+02
  2.7004e+02  -6.6024e+02
  2.7102e+02  -6.6603e+02
  2.7209e+02  -6.6941e+02
  2.7305e+02  -6.6020e+02
  2.7407e+02  -6.7443e+02
  2.7503e+02  -6.7034e+02
  2.7605e+02  -6.7747e+02
  2.7708e+02  -6.8209e+02
  2.7804e+02  -6.8591e+02
  2.7905e+02  -6.8861e+02
  2.8005e+02  -6.8075e+02
  2.8107e+02  -6.8725e+02
  2.8205e+02  -6.9401e+02
  2.8304e+02  -6.9644e+02
  2.8404e+02  -6.9794e+02
  2.8504e+02  -7.0326e+02
  2.8608e+02  -6.9978e+02
  2.8701e+02  -7.0078e+02
  2.8803e+02  -7.0748e+02
  2.8906e+02  -7.1059e+02
  2.9007e+02  -7.1324e+02
  2.9107e+02  -7.1765e+02
  2.9201e+02  -7.0641e+02
  2.9305e+02  -7.2296e+02
  2.9408e+02  -7.2098e+02
  2.9509e+02  -7.1959e+02
  2.9602e+02  -7.2889e+02
  2.9708e+02  -7.2487e+02
  2.9806e+02  -7.3287e+02
  2.9905e+02  -7.3174e+02
  3.0002e+02  -7.3547e+02
  3.0103e+02  -7.2929e+02
  3.0202e+02  -7.4237e+02
  3.0306e+02  -7.3390e+02
  3.0410e+02  -7.4675e+02
  3.0504e+02  -7.4661e+02
  3.0609e+02  -7.4698e+02
  3.0709e+02  -7.4963e+02
  3.0806e+02  -7.4885e+02
  3.0901e+02  -7.5947e+02
  3.1001e+02  -7.5060e+02
  3.1108e+02  -7.6273e+02
  3.1210e+02  -7.5808e+02
  3.1306e+02  -7.5919e+02
  3.1406e+02  -7.6907e+02
  3.1509e+02  -7.6771e+02
  3.1601e+02  -7.7869e+02
  3.1701e+02  -7.8165e+02
  3.1800e+02  -7.8260e+02
  3.1908e+02  -7.8202e+02
  3.2004e+02  -7.8438e+02
  3.2104e+02  -7.8609e+02
  3.2203e+02  -7.8072e+02
  3.2302e+02  -7.9343e+02
  3.2410e+02  -7.9291e+02
  3.2510e+02  -7.9316e+02
  3.2608e+02  -7.9424e+02
  3.2702e+02  -8.0043e+02
  3.2801e+02  -8.0047e+02
  3.2909e+02  -8.0148e+02
  3.3009e+02  -8.0764e+02
  3.3100e+02  -8.0970e+02
  3.3207e+02  -8.0549e+02
  3.3308e+02  -8.1525e+02
  3.3410e+02  -8.1939e+02
  3.3507e+02  -8.2567e+02
  3.3600e+02  -8.1490e+02
  3.3707e+02  -8.2585e+02
  3.3802e+02  -8.2827e+02
  3.3902e+02  -8.2624e+02
  3.4002e+02  -8.2914e+02
  3.4106e+02  -8.3673e+02
  3.4204e+02  -8.3782e+02
  3.4304e+02  -8.4306e+02
  3.4406e+02  -8.3641e+02
  3.4507e+02  -8.5064e+02
