#15.11.2013 0,6
07:43 1.4783e+06 1.0000e+00
07:44 1.4744e+06 9.9737e-01
07:45 1.4626e+06 9.9202e-01
07:46 1.4514e+06 9.9233e-01
07:47 1.4416e+06 9.9323e-01
07:48 1.4466e+06 1.0035e+00
07:49 1.4335e+06 9.9099e-01
07:50 1.4248e+06 9.9392e-01
07:51 1.4421e+06 1.0121e+00
07:52 1.3957e+06 9.6787e-01
07:53 1.2912e+06 9.2509e-01
07:54 1.2806e+06 9.9181e-01
07:55 1.2418e+06 9.6969e-01
07:56 1.1874e+06 9.5616e-01
07:57 1.1801e+06 9.9384e-01
07:58 1.1460e+06 9.7112e-01
07:59 1.1227e+06 9.7967e-01
08:00 1.1170e+06 9.9498e-01
08:01 1.1284e+06 1.0102e+00
08:02 1.1109e+06 9.8449e-01
08:03 1.1331e+06 1.0200e+00
08:04 1.1441e+06 1.0097e+00
08:05 1.1415e+06 9.9774e-01
08:06 1.1744e+06 1.0288e+00
08:07 1.2215e+06 1.0401e+00
08:08 1.2611e+06 1.0324e+00
08:09 1.2727e+06 1.0091e+00
08:10 1.2517e+06 9.8350e-01
08:11 1.2376e+06 9.8873e-01
08:12 1.1725e+06 9.4743e-01
08:13 1.1283e+06 9.6227e-01
08:14 1.1369e+06 1.0076e+00
08:15 1.1038e+06 9.7089e-01
08:16 1.0967e+06 9.9361e-01
08:17 1.1261e+06 1.0268e+00
08:18 1.1893e+06 1.0561e+00
08:19 1.3030e+06 1.0957e+00
08:20 1.3181e+06 1.0115e+00
08:21 1.3195e+06 1.0011e+00
08:22 1.3552e+06 1.0271e+00
08:23 1.3540e+06 9.9907e-01
08:24 1.3720e+06 1.0133e+00
08:25 1.3474e+06 9.8208e-01
08:26 1.2682e+06 9.4118e-01
08:27 1.2144e+06 9.5759e-01
08:28 1.1969e+06 9.8559e-01
08:29 1.1215e+06 9.3700e-01
08:30 1.0861e+06 9.6845e-01
08:31 1.1047e+06 1.0171e+00
08:32 1.1644e+06 1.0540e+00
08:33 1.2601e+06 1.0822e+00
08:34 1.3540e+06 1.0745e+00
08:35 1.4098e+06 1.0412e+00
08:36 1.5079e+06 1.0696e+00
08:37 1.5530e+06 1.0299e+00
08:38 1.6551e+06 1.0658e+00
08:39 1.8117e+06 1.0946e+00
08:40 1.8543e+06 1.0235e+00
08:41 1.8386e+06 9.9154e-01
08:42 1.8447e+06 1.0033e+00
08:43 1.9223e+06 1.0420e+00
08:44 2.0641e+06 1.0738e+00
08:45 2.1224e+06 1.0283e+00
08:46 2.2734e+06 1.0711e+00
08:47 2.4721e+06 1.0874e+00
08:48 2.6291e+06 1.0635e+00
08:49 2.6763e+06 1.0180e+00
08:50 2.7625e+06 1.0322e+00
08:51 2.8097e+06 1.0171e+00
08:52 2.9566e+06 1.0523e+00
08:53 3.1688e+06 1.0717e+00
08:54 3.2041e+06 1.0112e+00
08:55 3.1845e+06 9.9388e-01
08:56 3.1788e+06 9.9819e-01
08:57 3.2099e+06 1.0098e+00
08:58 3.1753e+06 9.8923e-01
08:59 3.2236e+06 1.0152e+00
09:00 3.1670e+06 9.8246e-01
09:01 3.0009e+06 9.4755e-01
09:02 2.9414e+06 9.8016e-01
09:03 2.9626e+06 1.0072e+00
09:04 3.0382e+06 1.0255e+00
09:05 3.1240e+06 1.0283e+00
09:06 3.1853e+06 1.0196e+00
09:07 3.3421e+06 1.0492e+00
09:08 3.4813e+06 1.0417e+00
09:09 3.7052e+06 1.0643e+00
09:10 4.0458e+06 1.0919e+00
09:11 4.2576e+06 1.0523e+00
09:12 4.2594e+06 1.0004e+00
09:13 4.3470e+06 1.0206e+00
09:14 4.5242e+06 1.0408e+00
09:15 4.9011e+06 1.0833e+00
09:16 5.1008e+06 1.0407e+00
09:17 5.2825e+06 1.0356e+00
09:18 5.7242e+06 1.0836e+00
09:19 6.0585e+06 1.0584e+00
09:20 6.1246e+06 1.0109e+00
09:21 6.2349e+06 1.0180e+00
09:22 6.3235e+06 1.0142e+00
09:23 6.4145e+06 1.0144e+00
09:24 6.4795e+06 1.0101e+00
09:25 6.7337e+06 1.0392e+00
09:26 7.0075e+06 1.0407e+00
09:27 7.2291e+06 1.0316e+00
09:28 7.7122e+06 1.0668e+00
09:29 8.2183e+06 1.0656e+00
09:30 8.9177e+06 1.0851e+00
09:31 8.9769e+06 1.0066e+00
09:32 9.2677e+06 1.0324e+00
09:33 9.2544e+06 9.9856e-01
09:34 9.0325e+06 9.7602e-01
09:35 8.6251e+06 9.5490e-01
09:36 7.8708e+06 9.1255e-01
09:37 7.4956e+06 9.5233e-01
09:38 6.9727e+06 9.3023e-01
09:39 6.7077e+06 9.6200e-01
09:40 6.7479e+06 1.0060e+00
